panel,kind,id,series,x,y,value,mu,d,s,tau,cAbs,J,rawSpectralEdge,rawNumericalAbscissa,displayValue,projection,targetCase,N,sourcePath,sourceSha256,certificateId,formula,status,note
A,hidden-mean-excitation,hidden-0-000,d=0,9.9999999999999995e-07,0.15624986718762696,0.15624986718762696,9.9999999999999995e-07,0,,,,,,,,,,,,,,exp(-2*d)/(8*(1+mu))+exp(-8*d)/(8*(4+mu)),exact physical formula,h_d/(i*c_mu); normalized bracket; no fitted quantity
B,analytic-transient-envelope,env-0.1-4-0.5-032,"mu=0.1, |c|=4, s=0.5",2.3999999999999999,48.969825969602311,48.969825969602311,0.10000000000000001,2.8999999999999999,0.5,2.3999999999999999,4,1.032801077972834,,,1.6899285606125474,,,,,,,"exp(-mu*tau+cAbs*J(s,s+tau))",proved analytic upper envelope,not observed propagator gain
B,analytic-transient-envelope,env-0.1-4-0.5-033,"mu=0.1, |c|=4, s=0.5",2.4750000000000001,49.975833851650606,49.975833851650606,0.10000000000000001,2.9750000000000001,0.5,2.4750000000000001,4,1.0397598914057411,,,1.698760049096296,,,,,,,"exp(-mu*tau+cAbs*J(s,s+tau))",proved analytic upper envelope,not observed propagator gain
B,analytic-transient-envelope,env-0.1-4-0.5-034,"mu=0.1, |c|=4, s=0.5",2.5499999999999998,50.899986219131307,50.899986219131307,0.10000000000000001,3.0499999999999998,0.5,2.5499999999999998,4,1.0462156632031145,,,1.7067176647541253,,,,,,,"exp(-mu*tau+cAbs*J(s,s+tau))",proved analytic upper envelope,not observed propagator gain
B,analytic-transient-envelope,env-0.1-4-0.5-035,"mu=0.1, |c|=4, s=0.5",2.625,51.744554305227254,51.744554305227254,0.10000000000000001,3.125,0.5,2.625,4,1.0522047989478658,,,1.7138646505611108,,,,,,,"exp(-mu*tau+cAbs*J(s,s+tau))",proved analytic upper envelope,not observed propagator gain
B,analytic-transient-envelope,env-0.1-4-0.5-036,"mu=0.1, |c|=4, s=0.5",2.7000000000000002,52.512132338822916,52.512132338822916,0.10000000000000001,3.2000000000000002,0.5,2.7000000000000002,4,1.0577610587669879,,,1.7202596538646984,,,,,,,"exp(-mu*tau+cAbs*J(s,s+tau))",proved analytic upper envelope,not observed propagator gain
B,analytic-transient-envelope,env-0.1-4-0.5-037,"mu=0.1, |c|=4, s=0.5",2.7749999999999999,53.205565705246563,53.205565705246563,0.10000000000000001,3.2749999999999999,0.5,2.7749999999999999,4,1.0629157523487838,,,1.7259570651643283,,,,,,,"exp(-mu*tau+cAbs*J(s,s+tau))",proved analytic upper envelope,not observed propagator gain
B,analytic-transient-envelope,env-0.1-4-0.5-038,"mu=0.1, |c|=4, s=0.5",2.8500000000000001,53.827886831497942,53.827886831497942,0.10000000000000001,3.3500000000000001,0.5,2.8500000000000001,4,1.06769791886688,,,1.7310073306714606,,,,,,,"exp(-mu*tau+cAbs*J(s,s+tau))",proved analytic upper envelope,not observed propagator gain
B,analytic-transient-envelope,env-0.1-4-0.5-039,"mu=0.1, |c|=4, s=0.5",2.9249999999999998,54.382258635419205,54.382258635419205,0.10000000000000001,3.4249999999999998,0.5,2.9249999999999998,4,1.0721344931613013,,,1.7354572409956701,,,,,,,"exp(-mu*tau+cAbs*J(s,s+tau))",proved analytic upper envelope,not observed propagator gain
B,analytic-transient-envelope,env-0.1-4-0.5-040,"mu=0.1, |c|=4, s=0.5",3,54.871925223286269,54.871925223286269,0.10000000000000001,3.5,0.5,3,4,1.0762504593619979,,,1.7393501980160473,,,,,,,"exp(-mu*tau+cAbs*J(s,s+tau))",proved analytic upper envelope,not observed propagator gain
B,analytic-transient-envelope,env-0.1-4-0.5-041,"mu=0.1, |c|=4, s=0.5",3.0750000000000002,55.300169411287797,55.300169411287797,0.10000000000000001,3.5750000000000002,0.5,3.0750000000000002,4,1.0800689930047138,,,1.7427264617617464,,,,,,,"exp(-mu*tau+cAbs*J(s,s+tau))",proved analytic upper envelope,not observed propagator gain
B,analytic-transient-envelope,env-0.1-4-0.5-042,"mu=0.1, |c|=4, s=0.5",3.1499999999999999,55.670276575353,55.670276575353,0.10000000000000001,3.6499999999999999,0.5,3.1499999999999999,4,1.0836115925762746,,,1.7456233789295585,,,,,,,"exp(-mu*tau+cAbs*J(s,s+tau))",proved analytic upper envelope,not observed propagator gain
B,analytic-transient-envelope,env-0.1-4-0.5-043,"mu=0.1, |c|=4, s=0.5",3.2250000000000001,55.985504293489761,55.985504293489761,0.10000000000000001,3.7250000000000001,0.5,3.2250000000000001,4,1.0868982013313111,,,1.7480755945012336,,,,,,,"exp(-mu*tau+cAbs*J(s,s+tau))",proved analytic upper envelope,not observed propagator gain
B,analytic-transient-envelope,env-0.1-4-0.5-044,"mu=0.1, |c|=4, s=0.5",3.2999999999999998,56.249057228689828,56.249057228689828,0.10000000000000001,3.7999999999999998,0.5,3.2999999999999998,4,1.0899473201413064,,,1.7501152477823525,,,,,,,"exp(-mu*tau+cAbs*J(s,s+tau))",proved analytic upper envelope,not observed propagator gain
B,analytic-transient-envelope,env-0.1-4-0.5-045,"mu=0.1, |c|=4, s=0.5",3.375,56.464066702914792,56.464066702914792,0.10000000000000001,3.875,0.5,3.375,4,1.0927761120668722,,,1.7517721540629807,,,,,,,"exp(-mu*tau+cAbs*J(s,s+tau))",proved analytic upper envelope,not observed propagator gain
B,analytic-transient-envelope,env-0.1-4-0.5-046,"mu=0.1, |c|=4, s=0.5",3.4500000000000002,56.633574428891386,56.633574428891386,0.10000000000000001,3.9500000000000002,0.5,3.4500000000000002,4,1.0954004992831012,,,1.7530739729942495,,,,,,,"exp(-mu*tau+cAbs*J(s,s+tau))",proved analytic upper envelope,not observed propagator gain
B,analytic-transient-envelope,env-0.1-4-0.5-047,"mu=0.1, |c|=4, s=0.5",3.5249999999999999,56.760519892453367,56.760519892453367,0.10000000000000001,4.0250000000000004,0.5,3.5249999999999999,4,1.0978352529340969,,,1.7540463646816598,,,,,,,"exp(-mu*tau+cAbs*J(s,s+tau))",proved analytic upper envelope,not observed propagator gain
B,analytic-transient-envelope,env-0.1-4-0.5-048,"mu=0.1, |c|=4, s=0.5",3.6000000000000001,56.847730910713729,56.847730910713729,0.10000000000000001,4.0999999999999996,0.5,3.6000000000000001,4,1.1000940764450411,,,1.7547131344129709,,,,,,,"exp(-mu*tau+cAbs*J(s,s+tau))",proved analytic upper envelope,not observed propagator gain
B,analytic-transient-envelope,env-0.1-4-0.5-049,"mu=0.1, |c|=4, s=0.5",3.6749999999999998,56.897916927856144,56.897916927856144,0.10000000000000001,4.1749999999999998,0.5,3.6749999999999998,4,1.1021896827774704,,,1.7550963668643591,,,,,,,"exp(-mu*tau+cAbs*J(s,s+tau))",proved analytic upper envelope,not observed propagator gain
B,analytic-transient-envelope,env-0.1-4-0.5-050,"mu=0.1, |c|=4, s=0.5",3.75,56.913664648771572,56.913664648771572,0.10000000000000001,4.25,0.5,3.75,4,1.1041338660749775,,,1.7552165505617479,,,,,,,"exp(-mu*tau+cAbs*J(s,s+tau))",proved analytic upper envelope,not observed propagator gain
B,analytic-transient-envelope,env-0.1-4-0.5-051,"mu=0.1, |c|=4, s=0.5",3.8250000000000002,56.897435649596275,56.897435649596275,0.10000000000000001,4.3250000000000002,0.5,3.8250000000000002,4,1.1059375681117616,,,1.7550926933137652,,,,,,,"exp(-mu*tau+cAbs*J(s,s+tau))",proved analytic upper envelope,not observed propagator gain
B,analytic-transient-envelope,env-0.1-4-0.5-052,"mu=0.1, |c|=4, s=0.5",3.8999999999999999,56.851565642287788,56.851565642287788,0.10000000000000001,4.4000000000000004,0.5,3.8999999999999999,4,1.1076109399248151,,,1.7547424292778173,,,,,,,"exp(-mu*tau+cAbs*J(s,s+tau))",proved analytic upper envelope,not observed propagator gain
B,analytic-transient-envelope,env-0.1-4-0.5-053,"mu=0.1, |c|=4, s=0.5",3.9750000000000001,56.778265106892512,56.778265106892512,0.10000000000000001,4.4749999999999996,0.5,3.9750000000000001,4,1.1091633989816512,,,1.7541821182706014,,,,,,,"exp(-mu*tau+cAbs*J(s,s+tau))",proved analytic upper envelope,not observed propagator gain
B,analytic-transient-envelope,env-0.1-4-0.5-054,"mu=0.1, |c|=4, s=0.5",4.0499999999999998,56.679621039563692,56.679621039563692,0.10000000000000001,4.5499999999999998,0.5,4.0499999999999998,4,1.1106036822090464,,,1.753426937888469,,,,,,,"exp(-mu*tau+cAbs*J(s,s+tau))",proved analytic upper envelope,not observed propagator gain
B,analytic-transient-envelope,env-0.1-4-0.5-055,"mu=0.1, |c|=4, s=0.5",4.125,56.557599596331315,56.557599596331315,0.10000000000000001,4.625,0.5,4.125,4,1.1119398951840018,,,1.7524909689608776,,,,,,,"exp(-mu*tau+cAbs*J(s,s+tau))",proved analytic upper envelope,not observed propagator gain
B,analytic-transient-envelope,env-0.1-4-0.5-056,"mu=0.1, |c|=4, s=0.5",4.2000000000000002,56.414049441933372,56.414049441933372,0.10000000000000001,4.7000000000000002,0.5,4.2000000000000002,4,1.1131795577658117,,,1.751387274821411,,,,,,,"exp(-mu*tau+cAbs*J(s,s+tau))",proved analytic upper envelope,not observed propagator gain
B,analytic-transient-envelope,env-0.1-4-0.5-057,"mu=0.1, |c|=4, s=0.5",4.2750000000000004,56.250705639623298,56.250705639623298,0.10000000000000001,4.7750000000000004,0.5,4.2750000000000004,4,1.1143296464275649,,,1.7501279748451322,,,,,,,"exp(-mu*tau+cAbs*J(s,s+tau))",proved analytic upper envelope,not observed propagator gain
B,analytic-transient-envelope,env-0.1-4-0.5-058,"mu=0.1, |c|=4, s=0.5",4.3499999999999996,56.069193941801082,56.069193941801082,0.10000000000000001,4.8499999999999996,0.5,4.3499999999999996,4,1.1153966335264363,,,1.7487243126680652,,,,,,,"exp(-mu*tau+cAbs*J(s,s+tau))",proved analytic upper envelope,not observed propagator gain
B,analytic-transient-envelope,env-0.1-4-0.5-059,"mu=0.1, |c|=4, s=0.5",4.4249999999999998,55.871035362675045,55.871035362675045,0.10000000000000001,4.9249999999999998,0.5,4.4249999999999998,4,1.1163865237346056,,,1.7471867194741826,,,,,,,"exp(-mu*tau+cAbs*J(s,s+tau))",proved analytic upper envelope,not observed propagator gain
B,analytic-transient-envelope,env-0.1-4-0.5-060,"mu=0.1, |c|=4, s=0.5",4.5,55.657650933075416,55.657650933075416,0.10000000000000001,5,0.5,4.5,4,1.1173048878364384,,,1.7455248727071244,,,,,,,"exp(-mu*tau+cAbs*J(s,s+tau))",proved analytic upper envelope,not observed propagator gain
B,analytic-transient-envelope,env-0.1-4-0.5-061,"mu=0.1, |c|=4, s=0.5",4.5750000000000002,55.430366554185014,55.430366554185014,0.10000000000000001,5.0750000000000002,0.5,4.5750000000000002,4,1.1181568940825948,,,1.7437477505378611,,,,,,,"exp(-mu*tau+cAbs*J(s,s+tau))",proved analytic upper envelope,not observed propagator gain
B,analytic-transient-envelope,env-0.1-4-0.5-062,"mu=0.1, |c|=4, s=0.5",4.6500000000000004,55.190417881496543,55.190417881496543,0.10000000000000001,5.1500000000000004,0.5,4.6500000000000004,4,1.1189473372778485,,,1.7418636823954134,,,,,,,"exp(-mu*tau+cAbs*J(s,s+tau))",proved analytic upper envelope,not observed propagator gain
B,analytic-transient-envelope,env-0.1-4-0.5-063,"mu=0.1, |c|=4, s=0.5",4.7249999999999996,54.938955182944326,54.938955182944326,0.10000000000000001,5.2249999999999996,0.5,4.7249999999999996,4,1.1196806657665697,,,1.7398803958454352,,,,,,,"exp(-mu*tau+cAbs*J(s,s+tau))",proved analytic upper envelope,not observed propagator gain
B,analytic-transient-envelope,env-0.1-4-0.5-064,"mu=0.1, |c|=4, s=0.5",4.7999999999999998,54.677048126071313,54.677048126071313,0.10000000000000001,5.2999999999999998,0.5,4.7999999999999998,4,1.1203610064679181,,,1.7378050600807999,,,,,,,"exp(-mu*tau+cAbs*J(s,s+tau))",proved analytic upper envelope,not observed propagator gain
B,analytic-transient-envelope,env-0.1-4-0.5-065,"mu=0.1, |c|=4, s=0.5",4.875,54.405690458461585,54.405690458461585,0.10000000000000001,5.375,0.5,4.875,4,1.120992188101779,,,1.7356443262691839,,,,,,,"exp(-mu*tau+cAbs*J(s,s+tau))",proved analytic upper envelope,not observed propagator gain
B,analytic-transient-envelope,env-0.1-4-0.5-066,"mu=0.1, |c|=4, s=0.5",4.9500000000000002,54.125804553663045,54.125804553663045,0.10000000000000001,5.4500000000000002,0.5,4.9500000000000002,4,1.1215777627362449,,,1.7334043649848734,,,,,,,"exp(-mu*tau+cAbs*J(s,s+tau))",proved analytic upper envelope,not observed propagator gain
B,analytic-transient-envelope,env-0.1-4-0.5-067,"mu=0.1, |c|=4, s=0.5",5.0250000000000004,53.838245801610185,53.838245801610185,0.10000000000000001,5.5250000000000004,0.5,5.0250000000000004,4,1.1221210257779897,,,1.7310909009356061,,,,,,,"exp(-mu*tau+cAbs*J(s,s+tau))",proved analytic upper envelope,not observed propagator gain
B,analytic-transient-envelope,env-0.1-4-0.5-068,"mu=0.1, |c|=4, s=0.5",5.0999999999999996,53.54380682826595,53.54380682826595,0.10000000000000001,5.5999999999999996,0.5,5.0999999999999996,4,1.1226250345180779,,,1.7287092451799371,,,,,,,"exp(-mu*tau+cAbs*J(s,s+tau))",proved analytic upper envelope,not observed propagator gain
B,analytic-transient-envelope,env-0.1-4-0.5-069,"mu=0.1, |c|=4, s=0.5",5.1749999999999998,53.243221533992653,53.243221533992653,0.10000000000000001,5.6749999999999998,0.5,5.1749999999999998,4,1.1230926253376332,,,1.7262643250165486,,,,,,,"exp(-mu*tau+cAbs*J(s,s+tau))",proved analytic upper envelope,not observed propagator gain
B,analytic-transient-envelope,env-0.1-4-0.5-070,"mu=0.1, |c|=4, s=0.5",5.25,52.937168944128203,52.937168944128203,0.10000000000000001,5.75,0.5,5.25,4,1.1235264296702137,,,1.7237607117137357,,,,,,,"exp(-mu*tau+cAbs*J(s,s+tau))",proved analytic upper envelope,not observed propagator gain
B,analytic-transient-envelope,env-0.1-4-0.5-071,"mu=0.1, |c|=4, s=0.5",5.3250000000000002,52.626276868519405,52.626276868519405,0.10000000000000001,5.8250000000000002,0.5,5.3250000000000002,4,1.1239288888107504,,,1.7212026462351677,,,,,,,"exp(-mu*tau+cAbs*J(s,s+tau))",proved analytic upper envelope,not observed propagator gain
B,analytic-transient-envelope,env-0.1-4-0.5-072,"mu=0.1, |c|=4, s=0.5",5.4000000000000004,52.311125369434471,52.311125369434471,0.10000000000000001,5.9000000000000004,0.5,5.4000000000000004,4,1.124302267654411,,,1.7185940631067382,,,,,,,"exp(-mu*tau+cAbs*J(s,s+tau))",proved analytic upper envelope,not observed propagator gain
B,analytic-transient-envelope,env-0.1-4-0.5-073,"mu=0.1, |c|=4, s=0.5",5.4749999999999996,51.992250039424711,51.992250039424711,0.10000000000000001,5.9749999999999996,0.5,5.4749999999999996,4,1.1246486674427085,,,1.7159386125588243,,,,,,,"exp(-mu*tau+cAbs*J(s,s+tau))",proved analytic upper envelope,not observed propagator gain
B,analytic-transient-envelope,env-0.1-4-0.5-074,"mu=0.1, |c|=4, s=0.5",5.5499999999999998,51.670145092422011,51.670145092422011,0.10000000000000001,6.0499999999999998,0.5,5.5499999999999998,4,1.1249700375886029,,,1.7132396810685913,,,,,,,"exp(-mu*tau+cAbs*J(s,s+tau))",proved analytic upper envelope,not observed propagator gain
B,analytic-transient-envelope,env-0.1-4-0.5-075,"mu=0.1, |c|=4, s=0.5",5.625,51.345266272693834,51.345266272693834,0.10000000000000001,6.125,0.5,5.625,4,1.1252681866471463,,,1.7105004104179573,,,,,,,"exp(-mu*tau+cAbs*J(s,s+tau))",proved analytic upper envelope,not observed propagator gain
B,analytic-transient-envelope,env-0.1-4-0.5-076,"mu=0.1, |c|=4, s=0.5",5.7000000000000002,51.018033587300849,51.018033587300849,0.10000000000000001,6.2000000000000002,0.5,5.7000000000000002,4,1.1255447924934161,,,1.7077237153744713,,,,,,,"exp(-mu*tau+cAbs*J(s,s+tau))",proved analytic upper envelope,not observed propagator gain
B,analytic-transient-envelope,env-0.1-4-0.5-077,"mu=0.1, |c|=4, s=0.5",5.7750000000000004,50.688833868461849,50.688833868461849,0.10000000000000001,6.2750000000000004,0.5,5.7750000000000004,4,1.1258014117650186,,,1.7049123000946249,,,,,,,"exp(-mu*tau+cAbs*J(s,s+tau))",proved analytic upper envelope,not observed propagator gain
B,analytic-transient-envelope,env-0.1-4-0.5-078,"mu=0.1, |c|=4, s=0.5",5.8499999999999996,50.358023172766167,50.358023172766167,0.10000000000000001,6.3499999999999996,0.5,5.8499999999999996,4,1.1260394886223033,,,1.702068673341901,,,,,,,"exp(-mu*tau+cAbs*J(s,s+tau))",proved analytic upper envelope,not observed propagator gain
B,analytic-transient-envelope,env-0.1-4-0.5-079,"mu=0.1, |c|=4, s=0.5",5.9249999999999998,50.025929024530448,50.025929024530448,0.10000000000000001,6.4249999999999998,0.5,5.9249999999999998,4,1.1262603628755903,,,1.6991951626052146,,,,,,,"exp(-mu*tau+cAbs*J(s,s+tau))",proved analytic upper envelope,not observed propagator gain
B,analytic-transient-envelope,env-0.1-4-0.5-080,"mu=0.1, |c|=4, s=0.5",6,49.69285251080035,49.69285251080035,0.10000000000000001,6.5,0.5,6,4,1.1264652775251496,,,1.6962939271971993,,,,,,,"exp(-mu*tau+cAbs*J(s,s+tau))",proved analytic upper envelope,not observed propagator gain
B,analytic-transient-envelope,env-1-1-1-000,"mu=1, |c|=1, s=1",0,1,1,1,1,1,0,1,0,,,0,,,,,,,"exp(-mu*tau+cAbs*J(s,s+tau))",proved analytic upper envelope,not observed propagator gain
B,analytic-transient-envelope,env-1-1-1-001,"mu=1, |c|=1, s=1",0.074999999999999997,0.97422937045018365,0.97422937045018365,1,1.075,1,0.074999999999999997,1,0.048891490211551716,,,-0.011338781731840121,,,,,,,"exp(-mu*tau+cAbs*J(s,s+tau))",proved analytic upper envelope,not observed propagator gain
B,analytic-transient-envelope,env-1-1-1-002,"mu=1, |c|=1, s=1",0.14999999999999999,0.94535626475777113,0.94535626475777113,1,1.1499999999999999,1,0.14999999999999999,1,0.093806577208731146,,,-0.024404493437504431,,,,,,,"exp(-mu*tau+cAbs*J(s,s+tau))",proved analytic upper envelope,not observed propagator gain
B,analytic-transient-envelope,env-1-1-1-003,"mu=1, |c|=1, s=1",0.22500000000000001,0.91406606806328505,0.91406606806328505,1,1.2250000000000001,1,0.22500000000000001,1,0.13514757439274666,,,-0.03902241262685259,,,,,,,"exp(-mu*tau+cAbs*J(s,s+tau))",proved analytic upper envelope,not observed propagator gain
B,analytic-transient-envelope,env-1-1-1-004,"mu=1, |c|=1, s=1",0.29999999999999999,0.88096086202188129,0.88096086202188129,1,1.3,1,0.29999999999999999,1,0.17325792147448874,,,-0.0550433853285782,,,,,,,"exp(-mu*tau+cAbs*J(s,s+tau))",proved analytic upper envelope,not observed propagator gain
B,analytic-transient-envelope,env-1-1-1-005,"mu=1, |c|=1, s=1",0.375,0.84656707976277235,0.84656707976277235,1,1.375,1,0.375,1,0.20843416311685284,,,-0.072338623831947946,,,,,,,"exp(-mu*tau+cAbs*J(s,s+tau))",proved analytic upper envelope,not observed propagator gain
B,analytic-transient-envelope,env-1-1-1-006,"mu=1, |c|=1, s=1",0.45000000000000001,0.81134254531324568,0.81134254531324568,1,1.45,1,0.45000000000000001,1,0.24093505995755737,,,-0.090795749819867017,,,,,,,"exp(-mu*tau+cAbs*J(s,s+tau))",proved analytic upper envelope,not observed propagator gain
B,analytic-transient-envelope,env-1-1-1-007,"mu=1, |c|=1, s=1",0.52500000000000002,0.77568292672511596,0.77568292672511596,1,1.5249999999999999,1,0.52500000000000002,1,0.27098855812049066,,,-0.11031576754855944,,,,,,,"exp(-mu*tau+cAbs*J(s,s+tau))",proved analytic upper envelope,not observed propagator gain
B,analytic-transient-envelope,env-1-1-1-008,"mu=1, |c|=1, s=1",0.59999999999999998,0.73992766790711773,0.73992766790711773,1,1.6000000000000001,1,0.59999999999999998,1,0.29879715636715731,,,-0.13081073292331161,,,,,,,"exp(-mu*tau+cAbs*J(s,s+tau))",proved analytic upper envelope,not observed propagator gain
B,analytic-transient-envelope,env-1-1-1-009,"mu=1, |c|=1, s=1",0.67500000000000004,0.7043654667980862,0.7043654667980862,1,1.675,1,0.67500000000000004,1,0.32454207144962965,,,-0.15220194450866997,,,,,,,"exp(-mu*tau+cAbs*J(s,s+tau))",proved analytic upper envelope,not observed propagator gain
B,analytic-transient-envelope,env-1-1-1-010,"mu=1, |c|=1, s=1",0.75,0.66923935636945353,0.66923935636945353,1,1.75,1,0.75,1,0.34838649947333489,,,-0.1744185271365794,,,,,,,"exp(-mu*tau+cAbs*J(s,s+tau))",proved analytic upper envelope,not observed propagator gain
B,analytic-transient-envelope,env-1-1-1-011,"mu=1, |c|=1, s=1",0.82499999999999996,0.63475143026920888,0.63475143026920888,1,1.825,1,0.82499999999999996,1,0.37047819487968492,,,-0.19739631186845799,,,,,,,"exp(-mu*tau+cAbs*J(s,s+tau))",proved analytic upper envelope,not observed propagator gain
B,analytic-transient-envelope,env-1-1-1-012,"mu=1, |c|=1, s=1",0.90000000000000002,0.60106724158888791,0.60106724158888791,1,1.8999999999999999,1,0.90000000000000002,1,0.3909515321380595,,,-0.22107694061374558,,,,,,,"exp(-mu*tau+cAbs*J(s,s+tau))",proved analytic upper envelope,not observed propagator gain
B,analytic-transient-envelope,env-1-1-1-013,"mu=1, |c|=1, s=1",0.97499999999999998,0.56831989310889341,0.56831989310889341,1,1.9750000000000001,1,0.97499999999999998,1,0.40992917329898992,,,-0.24540714192075738,,,,,,,"exp(-mu*tau+cAbs*J(s,s+tau))",proved analytic upper envelope,not observed propagator gain
B,analytic-transient-envelope,env-1-1-1-014,"mu=1, |c|=1, s=1",1.05,0.53661383073274127,0.53661383073274127,1,2.0499999999999998,1,1.05,1,0.42752343343074772,,,-0.27033813797510836,,,,,,,"exp(-mu*tau+cAbs*J(s,s+tau))",proved analytic upper envelope,not observed propagator gain
B,analytic-transient-envelope,env-1-1-1-015,"mu=1, |c|=1, s=1",1.125,0.50602834819818743,0.50602834819818743,1,2.125,1,1.125,1,0.44383741284312656,,,-0.29582515288117295,,,,,,,"exp(-mu*tau+cAbs*J(s,s+tau))",proved analytic upper envelope,not observed propagator gain
B,analytic-transient-envelope,env-1-1-1-016,"mu=1, |c|=1, s=1",1.2,0.47662080983034272,0.47662080983034272,1,2.2000000000000002,1,1.2,1,0.45896594782275912,,,-0.32182699976298218,,,,,,,"exp(-mu*tau+cAbs*J(s,s+tau))",proved analytic upper envelope,not observed propagator gain
B,analytic-transient-envelope,env-1-1-1-017,"mu=1, |c|=1, s=1",1.2749999999999999,0.44842959834188961,0.44842959834188961,1,2.2749999999999999,1,1.2749999999999999,1,0.47299641882839494,,,-0.34830572976947477,,,,,,,"exp(-mu*tau+cAbs*J(s,s+tau))",proved analytic upper envelope,not observed propagator gain
B,analytic-transient-envelope,env-1-1-1-018,"mu=1, |c|=1, s=1",1.3500000000000001,0.42147679585176406,0.42147679585176406,1,2.3500000000000001,1,1.3500000000000001,1,0.48600944558440112,,,-0.37522633019922585,,,,,,,"exp(-mu*tau+cAbs*J(s,s+tau))",proved analytic upper envelope,not observed propagator gain
B,analytic-transient-envelope,env-1-1-1-019,"mu=1, |c|=1, s=1",1.425,0.39577060788974172,0.39577060788974172,1,2.4249999999999998,1,1.425,1,0.49807949142321178,,,-0.40255646203785483,,,,,,,"exp(-mu*tau+cAbs*J(s,s+tau))",proved analytic upper envelope,not observed propagator gain
B,analytic-transient-envelope,env-1-1-1-020,"mu=1, |c|=1, s=1",1.5,0.37130754182446352,0.37130754182446352,1,2.5,1,1.5,1,0.50927539393768706,,,-0.43026622949863547,,,,,,,"exp(-mu*tau+cAbs*J(s,s+tau))",proved analytic upper envelope,not observed propagator gain
B,analytic-transient-envelope,env-1-1-1-021,"mu=1, |c|=1, s=1",1.575,0.34807435266325387,0.34807435266325387,1,2.5750000000000002,1,1.575,1,0.51966083504923022,,,-0.45832797587450508,,,,,,,"exp(-mu*tau+cAbs*J(s,s+tau))",proved analytic upper envelope,not observed propagator gain
B,analytic-transient-envelope,env-1-1-1-022,"mu=1, |c|=1, s=1",1.6499999999999999,0.32604977038807365,0.32604977038807365,1,2.6499999999999999,1,1.6499999999999999,1,0.52929476063377356,,,-0.48671610129681514,,,,,,,"exp(-mu*tau+cAbs*J(s,s+tau))",proved analytic upper envelope,not observed propagator gain
B,analytic-transient-envelope,env-1-1-1-023,"mu=1, |c|=1, s=1",1.7250000000000001,0.30520602385065443,0.30520602385065443,1,2.7250000000000001,1,1.7250000000000001,1,0.53823175762085063,,,-0.51540689896328551,,,,,,,"exp(-mu*tau+cAbs*J(s,s+tau))",proved analytic upper envelope,not observed propagator gain
B,analytic-transient-envelope,env-1-1-1-024,"mu=1, |c|=1, s=1",1.8,0.28551017673988172,0.28551017673988172,1,2.7999999999999998,1,1.8,1,0.54652239480222686,,,-0.54437840712669561,,,,,,,"exp(-mu*tau+cAbs*J(s,s+tau))",proved analytic upper envelope,not observed propagator gain
B,analytic-transient-envelope,env-1-1-1-025,"mu=1, |c|=1, s=1",1.875,0.26692529127772835,0.26692529127772835,1,2.875,1,1.875,1,0.55421353231598158,,,-0.5736102746876568,,,,,,,"exp(-mu*tau+cAbs*J(s,s+tau))",proved analytic upper envelope,not observed propagator gain
B,analytic-transient-envelope,env-1-1-1-026,"mu=1, |c|=1, s=1",1.95,0.24941143513789024,0.24941143513789024,1,2.9500000000000002,1,1.95,1,0.56134860380567697,,,-0.60308363865444081,,,,,,,"exp(-mu*tau+cAbs*J(s,s+tau))",proved analytic upper envelope,not observed propagator gain
B,analytic-transient-envelope,env-1-1-1-027,"mu=1, |c|=1, s=1",2.0249999999999999,0.23292654666461302,0.23292654666461302,1,3.0249999999999999,1,2.0249999999999999,1,0.56796787451525288,,,-0.632781012053792,,,,,,,"exp(-mu*tau+cAbs*J(s,s+tau))",proved analytic upper envelope,not observed propagator gain
B,analytic-transient-envelope,env-1-1-1-028,"mu=1, |c|=1, s=1",2.1000000000000001,0.2174271728514256,0.2174271728514256,1,3.1000000000000001,1,2.1000000000000001,1,0.57410867801131127,,,-0.66268618112374555,,,,,,,"exp(-mu*tau+cAbs*J(s,s+tau))",proved analytic upper envelope,not observed propagator gain
B,analytic-transient-envelope,env-1-1-1-029,"mu=1, |c|=1, s=1",2.1749999999999998,0.20286909377197637,0.20286909377197637,1,3.1749999999999998,1,2.1749999999999998,1,0.57980563378300243,,,-0.69278411081119706,,,,,,,"exp(-mu*tau+cAbs*J(s,s+tau))",proved analytic upper envelope,not observed propagator gain
B,analytic-transient-envelope,env-1-1-1-030,"mu=1, |c|=1, s=1",2.25,0.18920784628452203,0.18920784628452203,1,3.25,1,2.25,1,0.58509084762417418,,,-0.72306085774704143,,,,,,,"exp(-mu*tau+cAbs*J(s,s+tau))",proved analytic upper envelope,not observed propagator gain
B,analytic-transient-envelope,env-1-1-1-031,"mu=1, |c|=1, s=1",2.3250000000000002,0.17639915889835731,0.17639915889835731,1,3.3250000000000002,1,2.3250000000000002,1,0.58999409642928458,,,-0.75350348999032724,,,,,,,"exp(-mu*tau+cAbs*J(s,s+tau))",proved analytic upper envelope,not observed propagator gain
B,analytic-transient-envelope,env-1-1-1-032,"mu=1, |c|=1, s=1",2.3999999999999999,0.16439930872844333,0.16439930872844333,1,3.3999999999999999,1,2.3999999999999999,1,0.59454299881628059,,,-0.78410001292768217,,,,,,,"exp(-mu*tau+cAbs*J(s,s+tau))",proved analytic upper envelope,not observed propagator gain
