slopeExact,slopeDecimal,boundExact,boundDecimal,isEndpoint,isMaximum
125/67,1.8656716417910448325,699847893385458692165815024088571903763582856090045484933426619872023118973617348545881048537608807709163219148168845415423340959243331592933466809025270180504717777323487508344018020269653037190611423083566910724160415493003089725661244583834849104611614178209484944996054210148190360638584367155688832609331592381103891225144249453514484593512332145392337150431545390640667139784915228535349413470163146443/765623398479095143923285075689198569572971075482699067688696082426304587082801549751533578964991279243183989795888631380524539810578004351507278280418002498429236178119949127766382097160962917147120291928206600765494525952000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.91408895649702059938,false,false
28/15,1.8666666666666666963,282147382085891914635040354885480635195042337535920520987438142019947996577869683808816111608298749976881651958985576328880592657641466362820379420873294163447725895740454911234598592436281086705036998864184763498259850765626968968200424205036215722384669222649132481087529186478275573617530189449840182919333006477533689564591969864110907368214244108615645162899916022732213287619056261623600695757466366787/308534802372172669939234284232960617589107746836311564590967077992689908227397639452110546747086037903969667529686463392151680222173225634189500202556508469516259355361770544025258457064865653178690266896441465980124659712000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.91447506056561256305,false,false
127/68,1.8676470588235294379,177722254261000220252346687584707818052907207897389280000941022557900012014163367438194468246958154995002641668299469466282549911455354721849512990029405473468890033064520840496871457029891785874417779560892967620422256429280252661239955557139737637605576161147534936071167461205575064910914230670359990901363329969149103053453899966760013061889722099421472166017008680755099824577591519895663516329292171873/194262653345442051443221586368901129593141914674714688816534826884286238513546661877254788692609727569166086963135921395058465325072030954860055683091134962288015149672225898089977547040841337186582760638500182283782193152000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.91485548663319582463,false,false
43/23,1.8695652173913044347,1945903344211706387743823387032589327923651771129565377558225230714447874071730431844347873105133430291370244415742439534009701505868499723049675874992727739386225338822860651584259726737768829240432059881368283754302180815083815096547831363924754988662683972440351967240603403917529521310817172102358230894881859458767833318656168583914062924912649637738002892879012407084147323007592804932503280765968271/2125277165187173228092958531703532256528744587372017366155208982878666633492107130098395500204545933450524813771425174609011274366572084332542229607307485713948477140856760261330022315810694825729223162209689642869981184000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.91559979850455441852,false,false
131/70,1.8714285714285714413,148675712852147111297470629379178501660945246526250720647025674870189417316545322999590658490013418637904048655738333685309682648984439560316028420713846112370945646588429489229089333787717136887951322405925008762772313075529715513360102411726571237719850884282307392997291774797501483987062947315507371922013964433624422041499859742481388329733679082402588714860802247170539735367397115958876951117886363/162252544257021162164723911774526656383724305300441811444427131391242533062263051323324605756862915282682568755751276669300710807243075609595560169626290983894058709904018767048066200845470631226116134646164094497849344000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.91632284432244559547,false,false
88/47,1.8723404255319149314,1476983652380712706236632131928959398905705389034179403295408170735041320831093336949692778145293959113052035904995753235908263963615339780901708626238041763282663037874380807898005539702540749687026213901720343527943457772005490437299084927819074387525932549320648452480333571411834253942828037800767489641768001710942665604650438302760232514434516500308102012383685069198944718463986414401831389869365080229/1611237301276901720793779039883238780743118233478515948419494740628491742965298783805466188568115975720730485988362642159014330049126844978545167724461766451918243300222579507687460831338742855488715838236972100118428778496000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.91667667525460505562,false,false
133/71,1.8732394366197182567,744012388019627447540101929089609385717245323659763350505571593625008425921261526308569505218172817811575847714438935801866173533012143819067003127679968384239045787364410212907755696467055191420580719331045195458456427521023382568325905681514498527880968568313310034510950701796393482569633586040451629661874095878073907201560129772326988048847478624063339648119929990648183823102718632724568020858185310639/811332258089787391321690154834822364771357408347337817998468982869666054968341940781475882186781803377105422022508848179361825769418482223239056088204151901320533860395766986140494461170572643543963294431383114244031512576000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.91702552265250880659,false,false
15/8,1.875,94381688959771204547959206917483594780753822743138831027663326267497994616586405247001967188653061790394789530509267661603096042825472094446079775829542566713706866529053706964000438033615242792005676451548088209861837507877834443072420012248524572054050288556010837623462996377774801905933082001895402655971995757815793162236920852325308995967734013622340406008456017690817894069921185471484084088148856461/102844934124057556646411428077653539196369248945437188196989025997563302742465879817370182249028679301323222509895487797383893407391075211396500067518836156505419785120590181341752819021621884392896755632147155326708219904000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.91770868214007028651,false,false
137/73,1.876712328767123239,414329170003629975785422056024947609970051039041643696363532316799634394157230683952648398926033162512849007465841920075908928217483889834103064278564631093109358959205008423251053622077242120282512686818678397001778869473978599247220451021226369699320394968594834970556706107780667173793113019167130602270700493080566175256259947543588107709028046432749673140784618358708205863161491696765374431883286313/451155591073625481352565005087957956933775324380560948162982927577797073505198559381528952838116314464070382983136266402801767846857069312658163868089359979862727258806747385250162597715185238908807352992412856129421312000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.91837312492934242147,false,false
92/49,1.8775510204081633514,1099950387977167383676452237655392469178790115195215207061444868957653619000333116114985695889865615207138605785440097544209733163720867796617893902896991655428212181235136931307077867380622398779432635957038159550089296431105415709210545524816298049839585749711880723131888751863708716866530732716295655281787827943360394822394102529515225119950775258141641504001145171406024878277078385021852673522023041/1197291939196678611469270604847950444433854406824999339903174690872084066139422216928281998147399687755960537653808244730769963640333258578861606868240192841236771078856953881146564060836177794072687342830888717274578944000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.91869856629551649441,false,false
139/74,1.8783783783783782884,50248012349363378641589105640785432783086652038722859235163319370558905526129600362684745282952674074482892815208996419451405106090690615152295329311278805441799517067907784194612864430774507091412340701708567196417161863313325511874620399547233430716065016808042154442290107089678292775969042576748937658868844749388217432520082842416620308373081587548078196870738867854078641099000570727174574964386521/54675669390780200237326649695722243060270733091673146303556101008805583595144008409021893805969526475982574433756240189996753539282868267621743789217882060874757993152892175088651153121542734924453352276526929998249984000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.91901960980539099122,false,false
47/25,1.8799999999999998934,157635376530759240582877766818129375202362389934755257457180108201520814228778767143704376060991342714448360374978801415062656037966722104221752818357838030006759692088952221821843499097028181514372408185171172302698957189172333780254363197394449026613406334306870314313528039292528712480452078157822796182675289793731798241947763880210262533720086375079169209138241367424256739808104440122757325649241494967/171408223540095927744019046796089231993948748242395313661648376662605504570776466362283637081714465502205370849825812995639822345651792018994166779198060260842366308534316968902921365036036473988161259386911925544513699840000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.9196488550847449206,false,false
143/76,1.8815789473684210176,920758071788408285435438433572472636637383957135635196768430082261487619539332304462627049878826051208752823506828490358523033102053781975905514186091416937337550074121032094567797758586208571127461933116630694216094255817923777406381554018309339659157818490765667642450354016569906816283262846575998262155240545910620853757547789372306274652182657107868026672261978289338956909564499038931026820383885963/1000539553690268088213936064247525470932419728603843612771526622608142730213441739134681752550714237954501396665649906886991282509180967238368408234950274948081400879309377084225961885002977881958544985668610318078574592000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.92026154127780002145,false,false
32/17,1.8823529411764705621,1609477136283218972359492846932071869791935874707417765099091393201309690136527485102158957579506323775350550537923023016700092143776606814387818280151667145771309223390209022850351653707256056471299330340214495027863319776209302477905279883922314280734918304905585191326733013152512969718365955581122458794912240447242418970788525466607528736000330873161463159279995735454188898074465253591418337033431572817/1748363880108978462988994277320110166338277232072432199348813441958576146621919956895293098233487548122494782668223292555526187925648278593740501147820214660592136347050033082809797923367572034679244845746501640554039738368000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.9205618776469447484,false,false
145/77,1.883116883116883189,810259129970880580601532286591165621190686599913686414304094081798338436376429274802009348469456717571084633621663137142920717809086745095261322398878809138324296950791444572466084666974628764602291250232079238119041906843197764155504743901861609165964878782627721063089214618208863014425286654003366403122783575215483879792947101116277682337905784503532016007756598580307974300572480087799287056940218556933/879895547505825762419297773553258057568936907644295943463128333534708256796652527326389337019467589577987570362439173377617754707679199030836722799883376005657480383809493773701663007184987233139227798186147884461836992512000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.92085831354376279645,false,false
49/26,1.8846153846153845812,4065842839749617670520316895254579177129326361552680583233618080166859499964160095563708355588434796722293813500401383135814323105713157941573181734151994348574696861997868729278838832385247025302388714590636016062383449654896350493507289013011124457559529111116314511652415889516501594442564037837219608541525935122734317972383255015325550904739483075177577649917888578817844259534400668751112593006059891/4412488922814350615192569521483485180042245004259681341785007716067072394891275371702351053588689210947861031777694195927361763353412467815691422038761947308813390120685387318293025238551433983853656182237336697185501184000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.92143978395675230075,false,false
149/79,1.8860759493670886666,392799139824428956247605351152281437644913975845988262455723350505940621744348776320300307292811747132577936837737676068209280375488734597219922535034318715209103112249282331693215831769375094990072112012265051056037138574296821935354262502248184739172115406089839256982504470896594985734793604722660221139274705273440944993025091266572998162228324091982975419182579861122059393901966065316603964735360849/426026416852841852816658949092057553170424763603876979055221700687300137205956924417819956880775295726733499988555583660706181069891192999859656301923761541813652300588675178333515426705895279064487635411862265786269696000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.92200653359979256596,false,false
100/53,1.8867924528301887044,211287842420183092349126617631273244903365807517249515397534041983679096385835938943926360563805377327435959418789223328549247059187073877330174693259412157340271982620251303214289153520985422331208885639456626012916696758144502212949307002173443979259280989156885406989871056020769737428132541062707545713248372973344785233338931753638017745474138000502029299348685789614573996595736452194113146949875781/229091813078428550508965060652949925499414541844583321751793316432179844716962620532115313714055394568576085110093760907046036674304500744085004143172290854233902770200953205191144429376117340092612451078207844000989184000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.92228456172656703149,false,false
151/80,1.8874999999999999556,70753565515646572745993914877679843872401132936380602220986972084771034895955518687479618216335748497222230095388300196737302114195097046397108850540257970679425037513934419750353862885457006141338059423579792433239401120061489732887648682396043993959519590540264670488806723136089164262048699229703497681438582474824925548165221786528337553153822964015911867440145995949290479137795277680002312683325099/76692717467604441943632683130241267111386464537984480385525000743895080344866427902587757083541147875707101051376202682612895904094761529751305046621056045119626983684258151634416718136929071135642621649625022614994944000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.92255911450175687172,false,false
17/9,1.8888888888888888395,26700738268907791749244349737256347235889696699552013400145363586839165451353266140624724430769559958649136064395883901734238940455811455112585419078434025272477542008094944912148824692762881161677743602204185189126492088440624542302218786809196189898084418124385102094676694023499456323488897958612961798402817044822131656870029827282564681372888411510480640229173928869797576137406257654448466672711523797/28925137722391187806803214146840057898978851265904209180403163561814678896318528698635363757539316053497156330908105943014220020828739903205265643989672669017149314565165988502367980349831154985502212521541387435636686848000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.92309805143083312196,false,false
104/55,1.8909090909090908728,21774632752321565481029419524189804260816092614587191800367327525200654070350049692189813873430723697880726273507063173159546479321874242206446359474917259108828881337328522016316290311446046027243928916365839102287392051957515313112206360283217893462639272657241687563416618748755712270483288661749595558095759244809406422771185033032461970886017958105848675712602597550262308100218026185935899575976728341/23568630736763190064802618934462269399167952883329355628476651791108256878481764124814000098735739006553238491851049286900475572527121402611697932139733285865825367423468583224151687692455015173372173165700389762370633728000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.92388195969130770813,false,false
53/28,1.8928571428571427937,55471687223792243906658398146436326832301069673831932201545910452324939449043716179964706399526533381691235737489484460938964880853958937543288577627713268045803146384141391507275748354212690167400504224677210388755941267304357584407379526797524317385786639144794106082587830133505918225020004234602917420515925512916938351213538781027873891932632967508282098104665130011716388226277615620782564534460594111/59992878239033574710406666378631231197882061884838359781576931831911926599771763226799272978600062925771879797439034548473937820978127206647958372719321091294828207987010939116022477762612765895856440785419173940579794944000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.9246378712281939638,false,false
36/19,1.8947368421052630527,122441587360304602623495660850266832096558847215092594774554234433705826649237458632794862105684015385566989951543303991010094327044134098539491797236369869005079131633565714623318930683047885032757338742599861602602386705308105293695890353283823888225788479061596048140205212358368087107391833246857564332525682207020056085972282407297226214089319696103884088684341855141445300546067531477194756509164393/132316748940756607278021203512690766842566070555478505941413291844102299032154097814872255060370050563728414659264238092517197639519936959407739794343031349783516787465548039375223697278630539237881795572236995612639232000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.92536725955325960236,false,false
55/29,1.8965517241379310498,846204381026013298747472012034705282247393328024978423167171293088022625708859678501544042960410418763657350353474628049898981517204004724378996809247610848405120236996490756456559225579933637861908809021546431272788293459251174370773452281340912720133345664005925057781298026648514215565156564524381928472714248100263132244265850328612602795033616352876513466926211798291729767319745822539238172404384421/913757074018893732458925065640916861732447371145122076505110831473448461866271603769526741795904319772785984309733194278226994122040803042432139080283777125814085100642498547460426394493576791481006713643464308968914944000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.92607149655677123423,false,false
112/59,1.8983050847457627608,117154006505514469037825892308643550746167169247639577568510960342374230404788020134884581132926467614751541732701242266781057051035157452737507967049903978214874796037353050639140306093048212305624737762772251735661246384949360569142631050733512957639212391384655486129943696542844196172434836716860170179583850060660388239527811946729265078081570176478526649148282076839796484306950532177222022636033827773/126413564860820746711214047012115808595537201828766543825465677788671559620947643942184182347764418307876461001746537084284368979918196614008197999658569442371245152544058764565904506714076899566268928797847545089078853632000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.92675186111948593126,false,false
19/10,1.8999999999999999112,1703203102735587563514222728293816901524126369769744136946951783211105481616730342765131034809091149649433381839675171649540984026367104815345187826860169591946086728821684426290329360588188008441241344716112812143504336024064863608113945718766945110270219980407030898812603621775108442957830449738013475433183692266857889272787088043234269375785584041226392382779990701598824575120223321272966483215305347/1836516680786742082971632644243813199935165159739949789231946892813630406115462139595896111589797844666486116248133710667569525131983485917794644062836359937596781877153396095388443196814676507016013493431199202262646784000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.9274095468634433459,false,false
116/61,1.9016393442622949728,3912723479918315801747267408144865015071307178070210063054094630215917702496932997316950058404916299334728107394228318138167035245379641032169033698829079637009877021081548265518087192637538396945280983028830605588457753019067912790987423526662838454739313335613746411699257100392396768376985447252390699195538788010937521236671198381651964267719090258881557562610213593033514716447765574225589839164803897/4216089369333004674348855586516710948238255501123433118290544748556022491458614696814234621767976772433277266870715561586302081889015852080098457068984546738461429363142473831886372285160574561805579363952269136377151488000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.9280456691403858871,false,false
59/31,1.9032258064516129892,22235875732416086925438894795316230682720295449976736539846294565358600187750310353296995527121549797338628450397742517663340352419742521352976969082723628944582369952680897781190541350871804615011269080368031797186646084825572937634937253067806433490054176737562622342107756446217593361350591312238833731521035839139893471137764735271201886596109409578342231810965013276164418197791246054952940916212413/23944011038856226388178579896713978874425068472937341039613823344181554802154246833231762569994360267521478444234860322930941297382865683979898928240536536076574241008308516744730363717182456261864631583427675251802112000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.92866127134387865816,false,false
40/21,1.9047619047619046562,2917089517428397922569876441775304190424508739366650081108719492111622362035189113137549858747840555423915442792176900328564698176875294234486999844690373855297309765995276413617458037496370899776908849062012838090456134278140984689335904942290173876455425319564180229195897051366119453013818734170437896708778792336798873735185071821243737527700967892105266598454678277401893677042114730808477846329860787/3139162233437803327870116263998145818493828819555495569966234805158182205802010866518566609345352129836900687075298319396892095283739214301346659037638894311938685301645921232815129650369272634085511436446352124797779968000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.92925733062027637832,false,false
61/32,1.90625,5795684542518080503576108439466441479489797837684589666012847003317727695153979176806252575811087715963452731639660993353495739570022774237422829927861216564187312725625871249222902569150073368068406633648843121447916505040952657260124620541300701919567596983842443239738943635485004539521588515380908892292118803778952166554441211912817935393839356056187550288175838100018302912012546988029553571873707289/6233026310548942827055238065312335708870863572450738678605395515003836529846416958628495893880526018262013485448211381659629903478246982508878791970838554939722411219429707960106231455855871781387682159524070019800498176000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.92983476304428669401,false,false
124/65,1.9076923076923077982,207320432994199090378950534944296551854875566504569597556109627359169654259191322520900623845872370473477420248035362543876751684680753906024530241735212620946401336486539339573550948605235393252284343101742595172479837682824320145923399312019571714006986815742113141108989772793178699411343034642731554612193554693212768382333773361995789826444344087786260641718697136756038240025185814477657295632414571/222830690602124706067224760834916001592133372715113907760142889661387155942009406270968728206228805152866982104773556894331769049347329624692416812957478339095076201094612059573797774546847416184609637202985503207867809792000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.93039442831678897949,false,false
21/11,1.9090909090909091717,283718709714118732532357290974372795840126951943213414424255172685284608902158644959888411938570114958370414926138548285738120782671344566910746097696943369335938087794585479249368601083134054324723863899918745196859934093479862583418090139220725154366779342323279525055727478831440165480846081787729145189142217158439060058163241033631210896781189909466691606744983821432424861998289298190563450343311753/304766776768489526700033865531839690506482149353396840023404980057434356187264191269146553000893176808878083946349775261644080679230018137220231881117240765506362509786231679622651133954159678966019480590953315892723712000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.93093713403557909469,false,false
128/67,1.9104477611940298143,19102241713332536043311925954861801375762940333992292883601052928378358583920930998471922091710309891514434239515429096007822251359881673694521981927155436575869923490920324800616816455293499867313148977404552587946271453538925073508705844286403975963316645560892043499785463874225344172050427124234037849282233639751703295905529690386916434483706488935845897333020383128109481702667333524615296021190599987/20507769602118619926516564527389247399276010950429439313090073636418872868289327225487506579419409265442428298104159769121193030640482259415373525368339352636497397628212923065170949031097220995012150676648391091932889088000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.9314636395836589644,false,false
65/34,1.9117647058823530326,67892951339652206355676590177978120995431129487120538038780170435662480822145711358609343072223902570259105390375796147510118077295415951255426325473078585350961347939406901860887092494013977250723392428147989976260041888631893903260795438203633686014492530035111583728606834985997791981941198502194242576952454451982053193307576437089608605141716398071785609622157354031643803935068217492096351668685873213/72848495004540769291208094888337923597428218003018008306200560081607339442579998203970545759728647838437282611175970523146924496902011608072520881159175610858005681127084711783741580140315501444968535239437568356418322432000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.93197465967444248491,false,false
44/23,1.9130434782608696231,137856113365281073119522879027879874351383935610536101970671579578140350839931925248812226054906117608041651329417605956506588395668651052951955099835959224038602000767841923759695301269704436331496821462934252388280009294948433905607708477763032633209810548990955665324692183430248988196513649798680203391611337616578646437460290304257346741584767470708488386168734073110832843821601535296078334526409292943/147839592803332737679216427861626962594780795359065958033171724871497247692294702237469636982978726495652132357974763708739346773124670616382468847058326974976540941110848385678769677343581458814789086221211535782143066112000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.93247086758868147349,false,false
67/35,1.9142857142857143682,538178169427914359721894529614628871968867739410888953322241608788291307829124722232329869097555500290634968763575765633287958913585828188340781665242943933474462937608810183992951342102639416202038810893363608917840660956721754223898156468136271452100134061411814794874835049364875533358132043910237678309366088118055088920927188833268181949015659019839678233908447598156016614511794752338322945059410921/576854598452245910676987176717607992287327518123445767130547421460691601920882338719223778640385220440114228821529178350710940586328146217768830506916548954757963538336643645346369978486661210537081161398261287890190336000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.93295289813394233214,false,false
136/71,1.9154929577464787638,141996534737234393935862276371727139072427288883126153756901815771036719708646180109127254477954111597447525848966158188874959461806534071194072560301472820960191721837035298330890313527425253464596022715997043701412332441893105219007475831474530013192738512205198559265831428702145180670005522582085016649935250111370082113516896128994437537850684669167286673031388671502405050380531735919849596904484385977/152124798391835135872816904031529193394629514065125840874712934288062385306564113896526727910021588133207266629220409033630342331765965416857323016538278481497600098824206309901342711469482370664493117705884333920755908608000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.93342135035398443588,false,false
23/12,1.9166666666666667407,3131885770069805529218086413992408074629325337378721296739582896893863030037389835605407456316169415637607822160927497486532619213432033260631913948902031530787438158492285037275009127714866463280958071642776586879657992358295905916644560311470075233920886993300563881344295483486128697342834495448809569538232845908544453767287598033785541529235666968024081003647879575966515861060800787646418002033085489/3353639156219268151513416132966963234664214639525125702075729108616194654645626515783810290729196064173583342713983297740779132849708974284668480462570744233872384297410549391578896272444191882377068118439581151957876736000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.93387679001235879284,false,false
140/73,1.9178082191780820853,146136956109187714752201673715574403793470642155716205543139888006541842789928531421990028304659019159532937200431680331915643525399422699275222471310585485266216798287280154040406740597461498309310054750967876051541892711839364385034697541063505040840059036055842013895840050986389080849065623948510190483210261963463048296020862962587488961011636408238266295036324375830054542168005936543620859282559479011/156410003980337534066417380201431424194478232771185723716254143704627522920833525555583818837064449770762400900466054358521337890407260217332177186018229988018659256537564234123915745595383282514197149190557132059368751104000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.93431975187187354948,false,false
71/37,1.9189189189189188589,71528555403071609633383866982383222082042624899619320191244673144771228860104792667051792287053207142729688504565972868847877410908796621893730582283849513372157656052215459078915091312623240276626222484208510202858013639716974952080426137777604046287859125808594656486854738217198106146245050085532525954016679893636044878400009817365536014507401118209607769008963000008426273053037681880070700034554549/76521528366114253457151360176825549997298548322497907884664453867234600254810922483162337982908243527770254843672237944482063547165978579908110169284848330733199244881391503974518466533944854459000562226299966760943616000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.93475074178923922563,false,false
48/25,1.9199999999999999289,3920108973030938713148325839557106260975974838354147836947385894214619194849543955109499908547087623916194380460785073278539910697085730263605116214142959459997400761159312053117179243867616979711302621866122870366838792943468811271905157279065151755359090689864228627154286936642434029534173438019502356581363895518816838484272891003042182674478135103821443764378513675646694124452249264833497369522227/4191866690200598206861037077640110995026136728244309548918621445707386475416797631789250287312046730359137476763054641539385247138347594047398757153989343799131822466438558976039879476230186366607569601545061437276160000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.93517023864214188222,false,false
73/38,1.921052631578947345,420849691069385900488151297600401383632695226697793600062146723075880849367340896773795702678262328524637316487479822607771581366317005069484909151790227482601931352843321732192906687782693427987829728757244677365806866639267976120102456529718182414443132852604478678371548177381828110263124608052315645687656593629547920117724397764684669185057034904155015880829288813897391967212321483996236886325061101/449828210947765556234304128332278371254837875221755657399353474667058644591816693492180815545935752008550006373852271673640417757925973530509553702315351513260353572120445084137500819845952072620865183473940136097480704000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.93557869610417865314,false,false
148/77,1.922077922077922052,154417798853094356384880468403268933235557348700896309115616189259302707063970849934736415016342829872658151568473972596121931573908847879753714553049407606459551987151479690154499430902016536742033457923673597870348498184721304758924671679461477066210763564768693676760974307743082789385802636265825031291663083755755129460747321351721873696086168314245060970284802883953355668329550025845947384038709665079/164980415157342330453618332541235885794175670183305489399336562537757798149372348873698000691150173045872669442957345008303329007689849818281885524978133001060777571964280082569061813847185106213605212159902728336594436096000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.93597654428148713279,false,false
25/13,1.9230769230769231282,39122002384767754198262541768798141399019756334297833752183816191284136664241073809339696415788674204849398642120062352057637683737041113794251468149167019799779177553126692742185032617899133925493864920296167712318791834325968519612525318224535733317123133730374562459656146605603720069882924182936771684007711703731309605534048603732683816892002272676067707461592746711348732625159706826083533806936802899/41780754487898382387604642656546750298525007384083857705026791811510091739126763675806636538667900966162559144645041917687206696752624304629828152429527188580326787705239761170087082727533890534614306975559781851475214336000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.93636419122348002464,false,false
152/79,1.9240506329113924444,158558220225047677201219865747116197956600701973486360901854340271035665990703262498143479343412921619597419170951675909712034330783586729533459718824864851383364249686919625175338114473067619974660134482896804203546709002005801382542286869368752949456861419327628033126297576283848183820537283648962785882979059050428221460376585854393705510730592661588217390009438330806487665785645916589055401616784758113/169265620745844728647218808711138116594024388889365372240877771954322935763641760532755091618193034683427803714202990333194324566331144618756739694458084507581836729677638006791634847973086018063309243644575526475207278592000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.93674202431884023845,false,false
77/40,1.9250000000000000444,16062843091102433760938956441903983031712237860978138679497341577693478532444222975892817302367114641979724377342310241119351792662261245008698165954314060892089169165937256505541115364170389669299462372170214179539754211588476853073853066779114756357848568762461598584701034263376065296071743867751055312062757873551192113366166077294064792689619086837651424338487468819149476803995156724272356899782230463/17140822354009592774401904679608923199394874824239531366164837666260550457077646636228363708171446550220537084982581299563982234565179201899416677919806026084236630853431696890292136503603647398816125938691192554451369984000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.93711041158681651631,false,false
