panel,kind,id,series,x,y,value,mu,Lambda,p,a,norm,N,start,end,gain,finiteGain,triangularGain,energyEnvelope,observedExponent,predictedExponent,sourcePath,sourceSha256,sourceRowId,formula,status,note
C,elementary-shear-upper,elementary-shear-upper-48,elementary M/2,0.0039810717055349691,0.5,0.5,0.0039810717055349691,,,,,,,,,,,,,,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.energy.heatShearPrimitive,||W_x||_infinity/2,analytic bound or exact low-gap limit,no computed truncation plotted as an exact operator norm
C,carrier-block-upper,carrier-block-upper-48,carrier/block upper,0.0039810717055349691,0.28346009974473418,0.28346009974473418,0.0039810717055349691,,,,,,,,,,,,,,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,analytic block estimate in R0.73B proof,"min(M/2,(delta+sqrt(delta^2+m^2))/2)",analytic bound or exact low-gap limit,no computed truncation plotted as an exact operator norm
C,exact-low-gap-coefficient,exact-low-gap-coefficient-48,exact low-gap rho_0,0.0039810717055349691,0.25,0.25,0.0039810717055349691,,,,,,,,,,,,,,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.scaling.sharpShearCoefficientLimit,||W_x||_2/2,analytic bound or exact low-gap limit,no computed truncation plotted as an exact operator norm
C,elementary-shear-upper,elementary-shear-upper-49,elementary M/2,0.0063095734448019424,0.5,0.5,0.0063095734448019424,,,,,,,,,,,,,,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.energy.heatShearPrimitive,||W_x||_infinity/2,analytic bound or exact low-gap limit,no computed truncation plotted as an exact operator norm
C,carrier-block-upper,carrier-block-upper-49,carrier/block upper,0.0063095734448019424,0.29270729709385135,0.29270729709385135,0.0063095734448019424,,,,,,,,,,,,,,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,analytic block estimate in R0.73B proof,"min(M/2,(delta+sqrt(delta^2+m^2))/2)",analytic bound or exact low-gap limit,no computed truncation plotted as an exact operator norm
C,exact-low-gap-coefficient,exact-low-gap-coefficient-49,exact low-gap rho_0,0.0063095734448019424,0.25,0.25,0.0063095734448019424,,,,,,,,,,,,,,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.scaling.sharpShearCoefficientLimit,||W_x||_2/2,analytic bound or exact low-gap limit,no computed truncation plotted as an exact operator norm
C,elementary-shear-upper,elementary-shear-upper-50,elementary M/2,0.01,0.5,0.5,0.01,,,,,,,,,,,,,,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.energy.heatShearPrimitive,||W_x||_infinity/2,analytic bound or exact low-gap limit,no computed truncation plotted as an exact operator norm
C,carrier-block-upper,carrier-block-upper-50,carrier/block upper,0.01,0.30465428697001284,0.30465428697001284,0.01,,,,,,,,,,,,,,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,analytic block estimate in R0.73B proof,"min(M/2,(delta+sqrt(delta^2+m^2))/2)",analytic bound or exact low-gap limit,no computed truncation plotted as an exact operator norm
C,exact-low-gap-coefficient,exact-low-gap-coefficient-50,exact low-gap rho_0,0.01,0.25,0.25,0.01,,,,,,,,,,,,,,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.scaling.sharpShearCoefficientLimit,||W_x||_2/2,analytic bound or exact low-gap limit,no computed truncation plotted as an exact operator norm
C,elementary-shear-upper,elementary-shear-upper-51,elementary M/2,0.01584893192461111,0.5,0.5,0.01584893192461111,,,,,,,,,,,,,,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.energy.heatShearPrimitive,||W_x||_infinity/2,analytic bound or exact low-gap limit,no computed truncation plotted as an exact operator norm
C,carrier-block-upper,carrier-block-upper-51,carrier/block upper,0.01584893192461111,0.32013608791870996,0.32013608791870996,0.01584893192461111,,,,,,,,,,,,,,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,analytic block estimate in R0.73B proof,"min(M/2,(delta+sqrt(delta^2+m^2))/2)",analytic bound or exact low-gap limit,no computed truncation plotted as an exact operator norm
C,exact-low-gap-coefficient,exact-low-gap-coefficient-51,exact low-gap rho_0,0.01584893192461111,0.25,0.25,0.01584893192461111,,,,,,,,,,,,,,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.scaling.sharpShearCoefficientLimit,||W_x||_2/2,analytic bound or exact low-gap limit,no computed truncation plotted as an exact operator norm
C,elementary-shear-upper,elementary-shear-upper-52,elementary M/2,0.025118864315095822,0.5,0.5,0.025118864315095822,,,,,,,,,,,,,,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.energy.heatShearPrimitive,||W_x||_infinity/2,analytic bound or exact low-gap limit,no computed truncation plotted as an exact operator norm
C,carrier-block-upper,carrier-block-upper-52,carrier/block upper,0.025118864315095822,0.34023310247191957,0.34023310247191957,0.025118864315095822,,,,,,,,,,,,,,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,analytic block estimate in R0.73B proof,"min(M/2,(delta+sqrt(delta^2+m^2))/2)",analytic bound or exact low-gap limit,no computed truncation plotted as an exact operator norm
C,exact-low-gap-coefficient,exact-low-gap-coefficient-52,exact low-gap rho_0,0.025118864315095822,0.25,0.25,0.025118864315095822,,,,,,,,,,,,,,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.scaling.sharpShearCoefficientLimit,||W_x||_2/2,analytic bound or exact low-gap limit,no computed truncation plotted as an exact operator norm
C,elementary-shear-upper,elementary-shear-upper-53,elementary M/2,0.039810717055349693,0.5,0.5,0.039810717055349693,,,,,,,,,,,,,,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.energy.heatShearPrimitive,||W_x||_infinity/2,analytic bound or exact low-gap limit,no computed truncation plotted as an exact operator norm
C,carrier-block-upper,carrier-block-upper-53,carrier/block upper,0.039810717055349693,0.36629627818876853,0.36629627818876853,0.039810717055349693,,,,,,,,,,,,,,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,analytic block estimate in R0.73B proof,"min(M/2,(delta+sqrt(delta^2+m^2))/2)",analytic bound or exact low-gap limit,no computed truncation plotted as an exact operator norm
C,exact-low-gap-coefficient,exact-low-gap-coefficient-53,exact low-gap rho_0,0.039810717055349693,0.25,0.25,0.039810717055349693,,,,,,,,,,,,,,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.scaling.sharpShearCoefficientLimit,||W_x||_2/2,analytic bound or exact low-gap limit,no computed truncation plotted as an exact operator norm
C,elementary-shear-upper,elementary-shear-upper-54,elementary M/2,0.063095734448019428,0.5,0.5,0.063095734448019428,,,,,,,,,,,,,,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.energy.heatShearPrimitive,||W_x||_infinity/2,analytic bound or exact low-gap limit,no computed truncation plotted as an exact operator norm
C,carrier-block-upper,carrier-block-upper-54,carrier/block upper,0.063095734448019428,0.39990687523842355,0.39990687523842355,0.063095734448019428,,,,,,,,,,,,,,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,analytic block estimate in R0.73B proof,"min(M/2,(delta+sqrt(delta^2+m^2))/2)",analytic bound or exact low-gap limit,no computed truncation plotted as an exact operator norm
C,exact-low-gap-coefficient,exact-low-gap-coefficient-54,exact low-gap rho_0,0.063095734448019428,0.25,0.25,0.063095734448019428,,,,,,,,,,,,,,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.scaling.sharpShearCoefficientLimit,||W_x||_2/2,analytic bound or exact low-gap limit,no computed truncation plotted as an exact operator norm
C,elementary-shear-upper,elementary-shear-upper-55,elementary M/2,0.10000000000000001,0.5,0.5,0.10000000000000001,,,,,,,,,,,,,,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.energy.heatShearPrimitive,||W_x||_infinity/2,analytic bound or exact low-gap limit,no computed truncation plotted as an exact operator norm
C,carrier-block-upper,carrier-block-upper-55,carrier/block upper,0.10000000000000001,0.44269277634945292,0.44269277634945292,0.10000000000000001,,,,,,,,,,,,,,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,analytic block estimate in R0.73B proof,"min(M/2,(delta+sqrt(delta^2+m^2))/2)",analytic bound or exact low-gap limit,no computed truncation plotted as an exact operator norm
C,exact-low-gap-coefficient,exact-low-gap-coefficient-55,exact low-gap rho_0,0.10000000000000001,0.25,0.25,0.10000000000000001,,,,,,,,,,,,,,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.scaling.sharpShearCoefficientLimit,||W_x||_2/2,analytic bound or exact low-gap limit,no computed truncation plotted as an exact operator norm
C,elementary-shear-upper,elementary-shear-upper-56,elementary M/2,0.15848931924611109,0.5,0.5,0.15848931924611109,,,,,,,,,,,,,,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.energy.heatShearPrimitive,||W_x||_infinity/2,analytic bound or exact low-gap limit,no computed truncation plotted as an exact operator norm
C,carrier-block-upper,carrier-block-upper-56,carrier/block upper,0.15848931924611109,0.49590608132177572,0.49590608132177572,0.15848931924611109,,,,,,,,,,,,,,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,analytic block estimate in R0.73B proof,"min(M/2,(delta+sqrt(delta^2+m^2))/2)",analytic bound or exact low-gap limit,no computed truncation plotted as an exact operator norm
C,exact-low-gap-coefficient,exact-low-gap-coefficient-56,exact low-gap rho_0,0.15848931924611109,0.25,0.25,0.15848931924611109,,,,,,,,,,,,,,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.scaling.sharpShearCoefficientLimit,||W_x||_2/2,analytic bound or exact low-gap limit,no computed truncation plotted as an exact operator norm
C,elementary-shear-upper,elementary-shear-upper-57,elementary M/2,0.25118864315095824,0.5,0.5,0.25118864315095824,,,,,,,,,,,,,,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.energy.heatShearPrimitive,||W_x||_infinity/2,analytic bound or exact low-gap limit,no computed truncation plotted as an exact operator norm
C,carrier-block-upper,carrier-block-upper-57,carrier/block upper,0.25118864315095824,0.5,0.5,0.25118864315095824,,,,,,,,,,,,,,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,analytic block estimate in R0.73B proof,"min(M/2,(delta+sqrt(delta^2+m^2))/2)",analytic bound or exact low-gap limit,no computed truncation plotted as an exact operator norm
C,exact-low-gap-coefficient,exact-low-gap-coefficient-57,exact low-gap rho_0,0.25118864315095824,0.25,0.25,0.25118864315095824,,,,,,,,,,,,,,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.scaling.sharpShearCoefficientLimit,||W_x||_2/2,analytic bound or exact low-gap limit,no computed truncation plotted as an exact operator norm
C,elementary-shear-upper,elementary-shear-upper-58,elementary M/2,0.39810717055349693,0.5,0.5,0.39810717055349693,,,,,,,,,,,,,,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.energy.heatShearPrimitive,||W_x||_infinity/2,analytic bound or exact low-gap limit,no computed truncation plotted as an exact operator norm
C,carrier-block-upper,carrier-block-upper-58,carrier/block upper,0.39810717055349693,0.5,0.5,0.39810717055349693,,,,,,,,,,,,,,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,analytic block estimate in R0.73B proof,"min(M/2,(delta+sqrt(delta^2+m^2))/2)",analytic bound or exact low-gap limit,no computed truncation plotted as an exact operator norm
C,exact-low-gap-coefficient,exact-low-gap-coefficient-58,exact low-gap rho_0,0.39810717055349693,0.25,0.25,0.39810717055349693,,,,,,,,,,,,,,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.scaling.sharpShearCoefficientLimit,||W_x||_2/2,analytic bound or exact low-gap limit,no computed truncation plotted as an exact operator norm
C,elementary-shear-upper,elementary-shear-upper-59,elementary M/2,0.63095734448019425,0.5,0.5,0.63095734448019425,,,,,,,,,,,,,,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.energy.heatShearPrimitive,||W_x||_infinity/2,analytic bound or exact low-gap limit,no computed truncation plotted as an exact operator norm
C,carrier-block-upper,carrier-block-upper-59,carrier/block upper,0.63095734448019425,0.5,0.5,0.63095734448019425,,,,,,,,,,,,,,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,analytic block estimate in R0.73B proof,"min(M/2,(delta+sqrt(delta^2+m^2))/2)",analytic bound or exact low-gap limit,no computed truncation plotted as an exact operator norm
C,exact-low-gap-coefficient,exact-low-gap-coefficient-59,exact low-gap rho_0,0.63095734448019425,0.25,0.25,0.63095734448019425,,,,,,,,,,,,,,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.scaling.sharpShearCoefficientLimit,||W_x||_2/2,analytic bound or exact low-gap limit,no computed truncation plotted as an exact operator norm
C,elementary-shear-upper,elementary-shear-upper-60,elementary M/2,1,0.5,0.5,1,,,,,,,,,,,,,,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.energy.heatShearPrimitive,||W_x||_infinity/2,analytic bound or exact low-gap limit,no computed truncation plotted as an exact operator norm
C,carrier-block-upper,carrier-block-upper-60,carrier/block upper,1,0.5,0.5,1,,,,,,,,,,,,,,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,analytic block estimate in R0.73B proof,"min(M/2,(delta+sqrt(delta^2+m^2))/2)",analytic bound or exact low-gap limit,no computed truncation plotted as an exact operator norm
C,exact-low-gap-coefficient,exact-low-gap-coefficient-60,exact low-gap rho_0,1,0.25,0.25,1,,,,,,,,,,,,,,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.scaling.sharpShearCoefficientLimit,||W_x||_2/2,analytic bound or exact low-gap limit,no computed truncation plotted as an exact operator norm
D,analytic-block-prediction,prediction-0-00,p=0 analytic,0,0,0,,,0,0,,,,,,,,,,0,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.scaling.diagonalWeightFamily,"max(a/2-p,0)",exact block prediction,"continuous line is analytic, not a fit"
D,analytic-block-prediction,prediction-0-01,p=0 analytic,0.025000000000000001,0.012500000000000001,0.012500000000000001,,,0,0.025000000000000001,,,,,,,,,,0.012500000000000001,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.scaling.diagonalWeightFamily,"max(a/2-p,0)",exact block prediction,"continuous line is analytic, not a fit"
D,analytic-block-prediction,prediction-0-02,p=0 analytic,0.050000000000000003,0.025000000000000001,0.025000000000000001,,,0,0.050000000000000003,,,,,,,,,,0.025000000000000001,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.scaling.diagonalWeightFamily,"max(a/2-p,0)",exact block prediction,"continuous line is analytic, not a fit"
D,analytic-block-prediction,prediction-0-03,p=0 analytic,0.074999999999999997,0.037499999999999999,0.037499999999999999,,,0,0.074999999999999997,,,,,,,,,,0.037499999999999999,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.scaling.diagonalWeightFamily,"max(a/2-p,0)",exact block prediction,"continuous line is analytic, not a fit"
D,analytic-block-prediction,prediction-0-04,p=0 analytic,0.10000000000000001,0.050000000000000003,0.050000000000000003,,,0,0.10000000000000001,,,,,,,,,,0.050000000000000003,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.scaling.diagonalWeightFamily,"max(a/2-p,0)",exact block prediction,"continuous line is analytic, not a fit"
D,analytic-block-prediction,prediction-0-05,p=0 analytic,0.125,0.0625,0.0625,,,0,0.125,,,,,,,,,,0.0625,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.scaling.diagonalWeightFamily,"max(a/2-p,0)",exact block prediction,"continuous line is analytic, not a fit"
D,analytic-block-prediction,prediction-0-06,p=0 analytic,0.14999999999999999,0.074999999999999997,0.074999999999999997,,,0,0.14999999999999999,,,,,,,,,,0.074999999999999997,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.scaling.diagonalWeightFamily,"max(a/2-p,0)",exact block prediction,"continuous line is analytic, not a fit"
D,analytic-block-prediction,prediction-0-07,p=0 analytic,0.17499999999999999,0.087499999999999994,0.087499999999999994,,,0,0.17499999999999999,,,,,,,,,,0.087499999999999994,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.scaling.diagonalWeightFamily,"max(a/2-p,0)",exact block prediction,"continuous line is analytic, not a fit"
D,analytic-block-prediction,prediction-0-08,p=0 analytic,0.20000000000000001,0.10000000000000001,0.10000000000000001,,,0,0.20000000000000001,,,,,,,,,,0.10000000000000001,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.scaling.diagonalWeightFamily,"max(a/2-p,0)",exact block prediction,"continuous line is analytic, not a fit"
D,analytic-block-prediction,prediction-0-09,p=0 analytic,0.22500000000000001,0.1125,0.1125,,,0,0.22500000000000001,,,,,,,,,,0.1125,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.scaling.diagonalWeightFamily,"max(a/2-p,0)",exact block prediction,"continuous line is analytic, not a fit"
D,analytic-block-prediction,prediction-0-10,p=0 analytic,0.25,0.125,0.125,,,0,0.25,,,,,,,,,,0.125,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.scaling.diagonalWeightFamily,"max(a/2-p,0)",exact block prediction,"continuous line is analytic, not a fit"
D,analytic-block-prediction,prediction-0-11,p=0 analytic,0.27500000000000002,0.13750000000000001,0.13750000000000001,,,0,0.27500000000000002,,,,,,,,,,0.13750000000000001,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.scaling.diagonalWeightFamily,"max(a/2-p,0)",exact block prediction,"continuous line is analytic, not a fit"
D,analytic-block-prediction,prediction-0-12,p=0 analytic,0.29999999999999999,0.14999999999999999,0.14999999999999999,,,0,0.29999999999999999,,,,,,,,,,0.14999999999999999,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.scaling.diagonalWeightFamily,"max(a/2-p,0)",exact block prediction,"continuous line is analytic, not a fit"
D,analytic-block-prediction,prediction-0-13,p=0 analytic,0.32500000000000001,0.16250000000000001,0.16250000000000001,,,0,0.32500000000000001,,,,,,,,,,0.16250000000000001,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.scaling.diagonalWeightFamily,"max(a/2-p,0)",exact block prediction,"continuous line is analytic, not a fit"
D,analytic-block-prediction,prediction-0-14,p=0 analytic,0.34999999999999998,0.17499999999999999,0.17499999999999999,,,0,0.34999999999999998,,,,,,,,,,0.17499999999999999,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.scaling.diagonalWeightFamily,"max(a/2-p,0)",exact block prediction,"continuous line is analytic, not a fit"
D,analytic-block-prediction,prediction-0-15,p=0 analytic,0.375,0.1875,0.1875,,,0,0.375,,,,,,,,,,0.1875,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.scaling.diagonalWeightFamily,"max(a/2-p,0)",exact block prediction,"continuous line is analytic, not a fit"
D,analytic-block-prediction,prediction-0-16,p=0 analytic,0.40000000000000002,0.20000000000000001,0.20000000000000001,,,0,0.40000000000000002,,,,,,,,,,0.20000000000000001,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.scaling.diagonalWeightFamily,"max(a/2-p,0)",exact block prediction,"continuous line is analytic, not a fit"
D,analytic-block-prediction,prediction-0-17,p=0 analytic,0.42499999999999999,0.21249999999999999,0.21249999999999999,,,0,0.42499999999999999,,,,,,,,,,0.21249999999999999,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.scaling.diagonalWeightFamily,"max(a/2-p,0)",exact block prediction,"continuous line is analytic, not a fit"
D,analytic-block-prediction,prediction-0-18,p=0 analytic,0.45000000000000001,0.22500000000000001,0.22500000000000001,,,0,0.45000000000000001,,,,,,,,,,0.22500000000000001,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.scaling.diagonalWeightFamily,"max(a/2-p,0)",exact block prediction,"continuous line is analytic, not a fit"
D,analytic-block-prediction,prediction-0-19,p=0 analytic,0.47499999999999998,0.23749999999999999,0.23749999999999999,,,0,0.47499999999999998,,,,,,,,,,0.23749999999999999,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.scaling.diagonalWeightFamily,"max(a/2-p,0)",exact block prediction,"continuous line is analytic, not a fit"
D,analytic-block-prediction,prediction-0-20,p=0 analytic,0.5,0.25,0.25,,,0,0.5,,,,,,,,,,0.25,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.scaling.diagonalWeightFamily,"max(a/2-p,0)",exact block prediction,"continuous line is analytic, not a fit"
D,analytic-block-prediction,prediction-0-21,p=0 analytic,0.52500000000000002,0.26250000000000001,0.26250000000000001,,,0,0.52500000000000002,,,,,,,,,,0.26250000000000001,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.scaling.diagonalWeightFamily,"max(a/2-p,0)",exact block prediction,"continuous line is analytic, not a fit"
D,analytic-block-prediction,prediction-0-22,p=0 analytic,0.55000000000000004,0.27500000000000002,0.27500000000000002,,,0,0.55000000000000004,,,,,,,,,,0.27500000000000002,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.scaling.diagonalWeightFamily,"max(a/2-p,0)",exact block prediction,"continuous line is analytic, not a fit"
D,analytic-block-prediction,prediction-0-23,p=0 analytic,0.57499999999999996,0.28749999999999998,0.28749999999999998,,,0,0.57499999999999996,,,,,,,,,,0.28749999999999998,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.scaling.diagonalWeightFamily,"max(a/2-p,0)",exact block prediction,"continuous line is analytic, not a fit"
D,analytic-block-prediction,prediction-0-24,p=0 analytic,0.59999999999999998,0.29999999999999999,0.29999999999999999,,,0,0.59999999999999998,,,,,,,,,,0.29999999999999999,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.scaling.diagonalWeightFamily,"max(a/2-p,0)",exact block prediction,"continuous line is analytic, not a fit"
D,analytic-block-prediction,prediction-0-25,p=0 analytic,0.625,0.3125,0.3125,,,0,0.625,,,,,,,,,,0.3125,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.scaling.diagonalWeightFamily,"max(a/2-p,0)",exact block prediction,"continuous line is analytic, not a fit"
D,analytic-block-prediction,prediction-0-26,p=0 analytic,0.65000000000000002,0.32500000000000001,0.32500000000000001,,,0,0.65000000000000002,,,,,,,,,,0.32500000000000001,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.scaling.diagonalWeightFamily,"max(a/2-p,0)",exact block prediction,"continuous line is analytic, not a fit"
D,analytic-block-prediction,prediction-0-27,p=0 analytic,0.67500000000000004,0.33750000000000002,0.33750000000000002,,,0,0.67500000000000004,,,,,,,,,,0.33750000000000002,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.scaling.diagonalWeightFamily,"max(a/2-p,0)",exact block prediction,"continuous line is analytic, not a fit"
D,analytic-block-prediction,prediction-0-28,p=0 analytic,0.69999999999999996,0.34999999999999998,0.34999999999999998,,,0,0.69999999999999996,,,,,,,,,,0.34999999999999998,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.scaling.diagonalWeightFamily,"max(a/2-p,0)",exact block prediction,"continuous line is analytic, not a fit"
D,analytic-block-prediction,prediction-0-29,p=0 analytic,0.72499999999999998,0.36249999999999999,0.36249999999999999,,,0,0.72499999999999998,,,,,,,,,,0.36249999999999999,research/certificates/r073b/certificate.json,467940c9c6fdac4ec150de9beb7c4643341dcd0138617b177b54ca6e11b6ca87,exactChecks.scaling.diagonalWeightFamily,"max(a/2-p,0)",exact block prediction,"continuous line is analytic, not a fit"
