panel,series,x,y,xUnit,yUnit,evidence,source,note
B,combined gain vs old constants,32768,5.825784077680041e-07,equal positive carriers M,dimensionless factor,exact finite-sum formula,research/certificates/r072b/result.json,chi*(Omega^2/Kv/(2pi^2/3))^(1/3)
B,target-row factor chi,65536,7.62939453125e-06,equal positive carriers M,dimensionless factor,exact finite-sum formula,research/certificates/r072b/result.json,exactly 1/(2M)
B,multiplier/enstrophy factor,65536,0.00018310127787302,equal positive carriers M,dimensionless factor,exact finite-sum formula,research/certificates/r072b/result.json,exactly 24M/[(M+1)(2M+1)] for Kz=1
B,combined gain vs old constants,65536,2.3119815819781437e-07,equal positive carriers M,dimensionless factor,exact finite-sum formula,research/certificates/r072b/result.json,chi*(Omega^2/Kv/(2pi^2/3))^(1/3)
B,target-row factor chi,131072,3.814697265625e-06,equal positive carriers M,dimensionless factor,exact finite-sum formula,research/certificates/r072b/result.json,exactly 1/(2M)
B,multiplier/enstrophy factor,131072,9.155168664642935e-05,equal positive carriers M,dimensionless factor,exact finite-sum formula,research/certificates/r072b/result.json,exactly 24M/[(M+1)(2M+1)] for Kz=1
B,combined gain vs old constants,131072,9.175139988388901e-08,equal positive carriers M,dimensionless factor,exact finite-sum formula,research/certificates/r072b/result.json,chi*(Omega^2/Kv/(2pi^2/3))^(1/3)
B,target-row factor chi,262144,1.9073486328125e-06,equal positive carriers M,dimensionless factor,exact finite-sum formula,research/certificates/r072b/result.json,exactly 1/(2M)
B,multiplier/enstrophy factor,262144,4.577610525419162e-05,equal positive carriers M,dimensionless factor,exact finite-sum formula,research/certificates/r072b/result.json,exactly 24M/[(M+1)(2M+1)] for Kz=1
B,combined gain vs old constants,262144,3.641163662309803e-08,equal positive carriers M,dimensionless factor,exact finite-sum formula,research/certificates/r072b/result.json,chi*(Omega^2/Kv/(2pi^2/3))^(1/3)
B,target-row factor chi,524288,9.5367431640625e-07,equal positive carriers M,dimensionless factor,exact finite-sum formula,research/certificates/r072b/result.json,exactly 1/(2M)
B,multiplier/enstrophy factor,524288,2.288811811027719e-05,equal positive carriers M,dimensionless factor,exact finite-sum formula,research/certificates/r072b/result.json,exactly 24M/[(M+1)(2M+1)] for Kz=1
B,combined gain vs old constants,524288,1.4449981350384067e-08,equal positive carriers M,dimensionless factor,exact finite-sum formula,research/certificates/r072b/result.json,chi*(Omega^2/Kv/(2pi^2/3))^(1/3)
B,target-row factor chi,1048576,4.76837158203125e-07,equal positive carriers M,dimensionless factor,exact finite-sum formula,research/certificates/r072b/result.json,exactly 1/(2M)
B,multiplier/enstrophy factor,1048576,1.1444075425988583e-05,equal positive carriers M,dimensionless factor,exact finite-sum formula,research/certificates/r072b/result.json,exactly 24M/[(M+1)(2M+1)] for Kz=1
B,combined gain vs old constants,1048576,5.734481633540147e-09,equal positive carriers M,dimensionless factor,exact finite-sum formula,research/certificates/r072b/result.json,chi*(Omega^2/Kv/(2pi^2/3))^(1/3)
C,layer x frozen ED rate,8,0.048066022451400695,selected Bessel roots R,dimensionless upper indicator,analytic formula evaluated at mpmath Bessel zero,research/certificates/r072b/result.json,L_R*R^2/(log R)^2
C,heat-freezing Xi,8,0.0431512353879765,selected Bessel roots R,dimensionless upper indicator,analytic formula evaluated at mpmath Bessel zero,research/certificates/r072b/result.json,2R^4[L_R-(1-exp(-L_R))]
C,energy-loss upper bound,8,1.7180810450194453,selected Bessel roots R,dimensionless upper indicator,analytic formula evaluated at mpmath Bessel zero,research/certificates/r072b/result.json,[4T_R+4T_R^2+(8/3)T_R^3]/R^4
C,layer x frozen ED rate,16,0.013146653942707281,selected Bessel roots R,dimensionless upper indicator,analytic formula evaluated at mpmath Bessel zero,research/certificates/r072b/result.json,L_R*R^2/(log R)^2
C,heat-freezing Xi,16,0.010212101548058839,selected Bessel roots R,dimensionless upper indicator,analytic formula evaluated at mpmath Bessel zero,research/certificates/r072b/result.json,2R^4[L_R-(1-exp(-L_R))]
C,energy-loss upper bound,16,0.7470725648339214,selected Bessel roots R,dimensionless upper indicator,analytic formula evaluated at mpmath Bessel zero,research/certificates/r072b/result.json,[4T_R+4T_R^2+(8/3)T_R^3]/R^4
C,layer x frozen ED rate,32,0.004146991991958746,selected Bessel roots R,dimensionless upper indicator,analytic formula evaluated at mpmath Bessel zero,research/certificates/r072b/result.json,L_R*R^2/(log R)^2
C,heat-freezing Xi,32,0.002481082543607083,selected Bessel roots R,dimensionless upper indicator,analytic formula evaluated at mpmath Bessel zero,research/certificates/r072b/result.json,2R^4[L_R-(1-exp(-L_R))]
C,energy-loss upper bound,32,0.3475936493456451,selected Bessel roots R,dimensionless upper indicator,analytic formula evaluated at mpmath Bessel zero,research/certificates/r072b/result.json,[4T_R+4T_R^2+(8/3)T_R^3]/R^4
C,layer x frozen ED rate,64,0.001429483570781429,selected Bessel roots R,dimensionless upper indicator,analytic formula evaluated at mpmath Bessel zero,research/certificates/r072b/result.json,L_R*R^2/(log R)^2
C,heat-freezing Xi,64,0.0006113139530246884,selected Bessel roots R,dimensionless upper indicator,analytic formula evaluated at mpmath Bessel zero,research/certificates/r072b/result.json,2R^4[L_R-(1-exp(-L_R))]
C,energy-loss upper bound,64,0.1675615675878884,selected Bessel roots R,dimensionless upper indicator,analytic formula evaluated at mpmath Bessel zero,research/certificates/r072b/result.json,[4T_R+4T_R^2+(8/3)T_R^3]/R^4
C,layer x frozen ED rate,128,0.0005231945131176246,selected Bessel roots R,dimensionless upper indicator,analytic formula evaluated at mpmath Bessel zero,research/certificates/r072b/result.json,L_R*R^2/(log R)^2
C,heat-freezing Xi,128,0.00015171211294546738,selected Bessel roots R,dimensionless upper indicator,analytic formula evaluated at mpmath Bessel zero,research/certificates/r072b/result.json,2R^4[L_R-(1-exp(-L_R))]
C,energy-loss upper bound,128,0.08225290565353574,selected Bessel roots R,dimensionless upper indicator,analytic formula evaluated at mpmath Bessel zero,research/certificates/r072b/result.json,[4T_R+4T_R^2+(8/3)T_R^3]/R^4
C,layer x frozen ED rate,256,0.00019991719104706516,selected Bessel roots R,dimensionless upper indicator,analytic formula evaluated at mpmath Bessel zero,research/certificates/r072b/result.json,L_R*R^2/(log R)^2
C,heat-freezing Xi,256,3.7788709489257666e-05,selected Bessel roots R,dimensionless upper indicator,analytic formula evaluated at mpmath Bessel zero,research/certificates/r072b/result.json,2R^4[L_R-(1-exp(-L_R))]
C,energy-loss upper bound,256,0.04074832744344905,selected Bessel roots R,dimensionless upper indicator,analytic formula evaluated at mpmath Bessel zero,research/certificates/r072b/result.json,[4T_R+4T_R^2+(8/3)T_R^3]/R^4
C,layer x frozen ED rate,512,7.890686432459987e-05,selected Bessel roots R,dimensionless upper indicator,analytic formula evaluated at mpmath Bessel zero,research/certificates/r072b/result.json,L_R*R^2/(log R)^2
C,heat-freezing Xi,512,9.429777617407351e-06,selected Bessel roots R,dimensionless upper indicator,analytic formula evaluated at mpmath Bessel zero,research/certificates/r072b/result.json,2R^4[L_R-(1-exp(-L_R))]
C,energy-loss upper bound,512,0.020280111462214846,selected Bessel roots R,dimensionless upper indicator,analytic formula evaluated at mpmath Bessel zero,research/certificates/r072b/result.json,[4T_R+4T_R^2+(8/3)T_R^3]/R^4
