panel,series,x,value,category,formula,evidenceClass
A,rawCollarContribution,2.1402099952580462,-0.62798960630614331,expanded row,+3*epsilon*cos(2*x),exact analytic profile
A,fusedViscous,2.1402099952580462,0,fused row,interior+raw collar,exact cancellation
A,localizedLaplacian,2.1598449493429825,0.57402514854763553,expanded row,-3*epsilon*cos(2*x),exact analytic profile
A,rawCollarContribution,2.1598449493429825,-0.57402514854763553,expanded row,+3*epsilon*cos(2*x),exact analytic profile
A,fusedViscous,2.1598449493429825,0,fused row,interior+raw collar,exact cancellation
A,localizedLaplacian,2.1794799034279189,0.51917558561624,expanded row,-3*epsilon*cos(2*x),exact analytic profile
A,rawCollarContribution,2.1794799034279189,-0.51917558561624,expanded row,+3*epsilon*cos(2*x),exact analytic profile
A,fusedViscous,2.1794799034279189,0,fused row,interior+raw collar,exact cancellation
A,localizedLaplacian,2.1991148575128552,0.46352549156242134,expanded row,-3*epsilon*cos(2*x),exact analytic profile
A,rawCollarContribution,2.1991148575128552,-0.46352549156242134,expanded row,+3*epsilon*cos(2*x),exact analytic profile
A,fusedViscous,2.1991148575128552,0,fused row,interior+raw collar,exact cancellation
A,localizedLaplacian,2.2187498115977915,0.40716067479761131,expanded row,-3*epsilon*cos(2*x),exact analytic profile
A,rawCollarContribution,2.2187498115977915,-0.40716067479761131,expanded row,+3*epsilon*cos(2*x),exact analytic profile
A,fusedViscous,2.2187498115977915,0,fused row,interior+raw collar,exact cancellation
A,localizedLaplacian,2.2383847656827278,0.35016804578385774,expanded row,-3*epsilon*cos(2*x),exact analytic profile
A,rawCollarContribution,2.2383847656827278,-0.35016804578385774,expanded row,+3*epsilon*cos(2*x),exact analytic profile
A,fusedViscous,2.2383847656827278,0,fused row,interior+raw collar,exact cancellation
A,localizedLaplacian,2.2580197197676641,0.29263548302419168,expanded row,-3*epsilon*cos(2*x),exact analytic profile
A,rawCollarContribution,2.2580197197676641,-0.29263548302419168,expanded row,+3*epsilon*cos(2*x),exact analytic profile
A,fusedViscous,2.2580197197676641,0,fused row,interior+raw collar,exact cancellation
A,localizedLaplacian,2.2776546738526005,0.23465169756034526,expanded row,-3*epsilon*cos(2*x),exact analytic profile
A,rawCollarContribution,2.2776546738526005,-0.23465169756034526,expanded row,+3*epsilon*cos(2*x),exact analytic profile
A,fusedViscous,2.2776546738526005,0,fused row,interior+raw collar,exact cancellation
A,localizedLaplacian,2.2972896279375359,0.17630609618675772,expanded row,-3*epsilon*cos(2*x),exact analytic profile
A,rawCollarContribution,2.2972896279375359,-0.17630609618675772,expanded row,+3*epsilon*cos(2*x),exact analytic profile
A,fusedViscous,2.2972896279375359,0,fused row,interior+raw collar,exact cancellation
A,localizedLaplacian,2.3169245820224722,0.11768864359176835,expanded row,-3*epsilon*cos(2*x),exact analytic profile
A,rawCollarContribution,2.3169245820224722,-0.11768864359176835,expanded row,+3*epsilon*cos(2*x),exact analytic profile
A,fusedViscous,2.3169245820224722,0,fused row,interior+raw collar,exact cancellation
A,localizedLaplacian,2.3365595361074085,0.058889723638603522,expanded row,-3*epsilon*cos(2*x),exact analytic profile
A,rawCollarContribution,2.3365595361074085,-0.058889723638603522,expanded row,+3*epsilon*cos(2*x),exact analytic profile
A,fusedViscous,2.3365595361074085,0,fused row,interior+raw collar,exact cancellation
A,localizedLaplacian,2.3561944901923448,2.7554552980815448e-16,expanded row,-3*epsilon*cos(2*x),exact analytic profile
A,rawCollarContribution,2.3561944901923448,-2.7554552980815448e-16,expanded row,+3*epsilon*cos(2*x),exact analytic profile
A,fusedViscous,2.3561944901923448,0,fused row,interior+raw collar,exact cancellation
A,localizedLaplacian,2.3758294442772812,-0.058889723638602967,expanded row,-3*epsilon*cos(2*x),exact analytic profile
A,rawCollarContribution,2.3758294442772812,0.058889723638602967,expanded row,+3*epsilon*cos(2*x),exact analytic profile
A,fusedViscous,2.3758294442772812,0,fused row,interior+raw collar,exact cancellation
A,localizedLaplacian,2.3954643983622166,-0.11768864359176515,expanded row,-3*epsilon*cos(2*x),exact analytic profile
A,rawCollarContribution,2.3954643983622166,0.11768864359176515,expanded row,+3*epsilon*cos(2*x),exact analytic profile
A,fusedViscous,2.3954643983622166,0,fused row,interior+raw collar,exact cancellation
A,localizedLaplacian,2.4150993524471538,-0.17630609618675719,expanded row,-3*epsilon*cos(2*x),exact analytic profile
A,rawCollarContribution,2.4150993524471538,0.17630609618675719,expanded row,+3*epsilon*cos(2*x),exact analytic profile
A,fusedViscous,2.4150993524471538,0,fused row,interior+raw collar,exact cancellation
A,localizedLaplacian,2.4347343065320901,-0.23465169756034734,expanded row,-3*epsilon*cos(2*x),exact analytic profile
A,rawCollarContribution,2.4347343065320901,0.23465169756034734,expanded row,+3*epsilon*cos(2*x),exact analytic profile
A,fusedViscous,2.4347343065320901,0,fused row,interior+raw collar,exact cancellation
A,localizedLaplacian,2.4543692606170264,-0.29263548302419373,expanded row,-3*epsilon*cos(2*x),exact analytic profile
A,rawCollarContribution,2.4543692606170264,0.29263548302419373,expanded row,+3*epsilon*cos(2*x),exact analytic profile
A,fusedViscous,2.4543692606170264,0,fused row,interior+raw collar,exact cancellation
A,localizedLaplacian,2.4740042147019619,-0.35016804578385718,expanded row,-3*epsilon*cos(2*x),exact analytic profile
A,rawCollarContribution,2.4740042147019619,0.35016804578385718,expanded row,+3*epsilon*cos(2*x),exact analytic profile
A,fusedViscous,2.4740042147019619,0,fused row,interior+raw collar,exact cancellation
A,localizedLaplacian,2.4936391687868982,-0.40716067479761081,expanded row,-3*epsilon*cos(2*x),exact analytic profile
A,rawCollarContribution,2.4936391687868982,0.40716067479761081,expanded row,+3*epsilon*cos(2*x),exact analytic profile
A,fusedViscous,2.4936391687868982,0,fused row,interior+raw collar,exact cancellation
A,localizedLaplacian,2.5132741228718345,-0.46352549156242084,expanded row,-3*epsilon*cos(2*x),exact analytic profile
A,rawCollarContribution,2.5132741228718345,0.46352549156242084,expanded row,+3*epsilon*cos(2*x),exact analytic profile
A,fusedViscous,2.5132741228718345,0,fused row,interior+raw collar,exact cancellation
A,localizedLaplacian,2.5329090769567708,-0.51917558561623955,expanded row,-3*epsilon*cos(2*x),exact analytic profile
A,rawCollarContribution,2.5329090769567708,0.51917558561623955,expanded row,+3*epsilon*cos(2*x),exact analytic profile
A,fusedViscous,2.5329090769567708,0,fused row,interior+raw collar,exact cancellation
A,localizedLaplacian,2.5525440310417071,-0.57402514854763498,expanded row,-3*epsilon*cos(2*x),exact analytic profile
A,rawCollarContribution,2.5525440310417071,0.57402514854763498,expanded row,+3*epsilon*cos(2*x),exact analytic profile
A,fusedViscous,2.5525440310417071,0,fused row,interior+raw collar,exact cancellation
A,localizedLaplacian,2.5721789851266426,-0.62798960630614031,expanded row,-3*epsilon*cos(2*x),exact analytic profile
A,rawCollarContribution,2.5721789851266426,0.62798960630614031,expanded row,+3*epsilon*cos(2*x),exact analytic profile
A,fusedViscous,2.5721789851266426,0,fused row,interior+raw collar,exact cancellation
A,localizedLaplacian,2.5918139392115789,-0.68098574960931868,expanded row,-3*epsilon*cos(2*x),exact analytic profile
A,rawCollarContribution,2.5918139392115789,0.68098574960931868,expanded row,+3*epsilon*cos(2*x),exact analytic profile
A,fusedViscous,2.5918139392115789,0,fused row,interior+raw collar,exact cancellation
A,localizedLaplacian,2.6114488932965152,-0.73293186224543128,expanded row,-3*epsilon*cos(2*x),exact analytic profile
A,rawCollarContribution,2.6114488932965152,0.73293186224543128,expanded row,+3*epsilon*cos(2*x),exact analytic profile
A,fusedViscous,2.6114488932965152,0,fused row,interior+raw collar,exact cancellation
A,localizedLaplacian,2.6310838473814524,-0.78374784707392475,expanded row,-3*epsilon*cos(2*x),exact analytic profile
A,rawCollarContribution,2.6310838473814524,0.78374784707392475,expanded row,+3*epsilon*cos(2*x),exact analytic profile
A,fusedViscous,2.6310838473814524,0,fused row,interior+raw collar,exact cancellation
A,localizedLaplacian,2.6507188014663878,-0.83335534952940282,expanded row,-3*epsilon*cos(2*x),exact analytic profile
A,rawCollarContribution,2.6507188014663878,0.83335534952940282,expanded row,+3*epsilon*cos(2*x),exact analytic profile
A,fusedViscous,2.6507188014663878,0,fused row,interior+raw collar,exact cancellation
A,localizedLaplacian,2.6703537555513241,-0.88167787843870937,expanded row,-3*epsilon*cos(2*x),exact analytic profile
A,rawCollarContribution,2.6703537555513241,0.88167787843870937,expanded row,+3*epsilon*cos(2*x),exact analytic profile
A,fusedViscous,2.6703537555513241,0,fused row,interior+raw collar,exact cancellation
A,localizedLaplacian,2.6899887096362605,-0.92864092396475095,expanded row,-3*epsilon*cos(2*x),exact analytic profile
A,rawCollarContribution,2.6899887096362605,0.92864092396475095,expanded row,+3*epsilon*cos(2*x),exact analytic profile
A,fusedViscous,2.6899887096362605,0,fused row,interior+raw collar,exact cancellation
A,localizedLaplacian,2.7096236637211968,-0.97417207249527582,expanded row,-3*epsilon*cos(2*x),exact analytic profile
A,rawCollarContribution,2.7096236637211968,0.97417207249527582,expanded row,+3*epsilon*cos(2*x),exact analytic profile
A,fusedViscous,2.7096236637211968,0,fused row,interior+raw collar,exact cancellation
A,localizedLaplacian,2.7292586178061331,-1.0182011182994133,expanded row,-3*epsilon*cos(2*x),exact analytic profile
A,rawCollarContribution,2.7292586178061331,1.0182011182994133,expanded row,+3*epsilon*cos(2*x),exact analytic profile
A,fusedViscous,2.7292586178061331,0,fused row,interior+raw collar,exact cancellation
A,localizedLaplacian,2.7488935718910685,-1.0606601717798201,expanded row,-3*epsilon*cos(2*x),exact analytic profile
A,rawCollarContribution,2.7488935718910685,1.0606601717798201,expanded row,+3*epsilon*cos(2*x),exact analytic profile
A,fusedViscous,2.7488935718910685,0,fused row,interior+raw collar,exact cancellation
A,localizedLaplacian,2.7685285259760049,-1.1014837641535276,expanded row,-3*epsilon*cos(2*x),exact analytic profile
A,rawCollarContribution,2.7685285259760049,1.1014837641535276,expanded row,+3*epsilon*cos(2*x),exact analytic profile
A,fusedViscous,2.7685285259760049,0,fused row,interior+raw collar,exact cancellation
A,localizedLaplacian,2.7881634800609412,-1.1406089484000457,expanded row,-3*epsilon*cos(2*x),exact analytic profile
A,rawCollarContribution,2.7881634800609412,1.1406089484000457,expanded row,+3*epsilon*cos(2*x),exact analytic profile
A,fusedViscous,2.7881634800609412,0,fused row,interior+raw collar,exact cancellation
A,localizedLaplacian,2.8077984341458775,-1.1779753963211168,expanded row,-3*epsilon*cos(2*x),exact analytic profile
A,rawCollarContribution,2.8077984341458775,1.1779753963211168,expanded row,+3*epsilon*cos(2*x),exact analytic profile
A,fusedViscous,2.8077984341458775,0,fused row,interior+raw collar,exact cancellation
A,localizedLaplacian,2.8274333882308138,-1.213525491562421,expanded row,-3*epsilon*cos(2*x),exact analytic profile
A,rawCollarContribution,2.8274333882308138,1.213525491562421,expanded row,+3*epsilon*cos(2*x),exact analytic profile
A,fusedViscous,2.8274333882308138,0,fused row,interior+raw collar,exact cancellation
A,localizedLaplacian,2.8470683423157501,-1.2472044184538178,expanded row,-3*epsilon*cos(2*x),exact analytic profile
A,rawCollarContribution,2.8470683423157501,1.2472044184538178,expanded row,+3*epsilon*cos(2*x),exact analytic profile
A,fusedViscous,2.8470683423157501,0,fused row,interior+raw collar,exact cancellation
A,localizedLaplacian,2.8667032964006864,-1.2789602465311385,expanded row,-3*epsilon*cos(2*x),exact analytic profile
A,rawCollarContribution,2.8667032964006864,1.2789602465311385,expanded row,+3*epsilon*cos(2*x),exact analytic profile
A,fusedViscous,2.8667032964006864,0,fused row,interior+raw collar,exact cancellation
A,localizedLaplacian,2.8863382504856228,-1.3087440106091959,expanded row,-3*epsilon*cos(2*x),exact analytic profile
A,rawCollarContribution,2.8863382504856228,1.3087440106091959,expanded row,+3*epsilon*cos(2*x),exact analytic profile
A,fusedViscous,2.8863382504856228,0,fused row,interior+raw collar,exact cancellation
A,localizedLaplacian,2.9059732045705591,-1.3365097862825521,expanded row,-3*epsilon*cos(2*x),exact analytic profile
A,rawCollarContribution,2.9059732045705591,1.3365097862825521,expanded row,+3*epsilon*cos(2*x),exact analytic profile
A,fusedViscous,2.9059732045705591,0,fused row,interior+raw collar,exact cancellation
A,localizedLaplacian,2.9256081586554945,-1.3622147607376214,expanded row,-3*epsilon*cos(2*x),exact analytic profile
A,rawCollarContribution,2.9256081586554945,1.3622147607376214,expanded row,+3*epsilon*cos(2*x),exact analytic profile
A,fusedViscous,2.9256081586554945,0,fused row,interior+raw collar,exact cancellation
A,localizedLaplacian,2.9452431127404308,-1.3858192987669298,expanded row,-3*epsilon*cos(2*x),exact analytic profile
A,rawCollarContribution,2.9452431127404308,1.3858192987669298,expanded row,+3*epsilon*cos(2*x),exact analytic profile
A,fusedViscous,2.9452431127404308,0,fused row,interior+raw collar,exact cancellation
A,localizedLaplacian,2.9648780668253671,-1.407287003883726,expanded row,-3*epsilon*cos(2*x),exact analytic profile
A,rawCollarContribution,2.9648780668253671,1.407287003883726,expanded row,+3*epsilon*cos(2*x),exact analytic profile
A,fusedViscous,2.9648780668253671,0,fused row,interior+raw collar,exact cancellation
A,localizedLaplacian,2.9845130209103035,-1.4265847744427302,expanded row,-3*epsilon*cos(2*x),exact analytic profile
A,rawCollarContribution,2.9845130209103035,1.4265847744427302,expanded row,+3*epsilon*cos(2*x),exact analytic profile
A,fusedViscous,2.9845130209103035,0,fused row,interior+raw collar,exact cancellation
A,localizedLaplacian,3.0041479749952398,-1.443682854680471,expanded row,-3*epsilon*cos(2*x),exact analytic profile
A,rawCollarContribution,3.0041479749952398,1.443682854680471,expanded row,+3*epsilon*cos(2*x),exact analytic profile
A,fusedViscous,3.0041479749952398,0,fused row,interior+raw collar,exact cancellation
A,localizedLaplacian,3.0237829290801752,-1.4585548805965143,expanded row,-3*epsilon*cos(2*x),exact analytic profile
A,rawCollarContribution,3.0237829290801752,1.4585548805965143,expanded row,+3*epsilon*cos(2*x),exact analytic profile
A,fusedViscous,3.0237829290801752,0,fused row,interior+raw collar,exact cancellation
A,localizedLaplacian,3.0434178831651124,-1.4711779206048459,expanded row,-3*epsilon*cos(2*x),exact analytic profile
A,rawCollarContribution,3.0434178831651124,1.4711779206048459,expanded row,+3*epsilon*cos(2*x),exact analytic profile
A,fusedViscous,3.0434178831651124,0,fused row,interior+raw collar,exact cancellation
A,localizedLaplacian,3.0630528372500487,-1.4815325108927069,expanded row,-3*epsilon*cos(2*x),exact analytic profile
A,rawCollarContribution,3.0630528372500487,1.4815325108927069,expanded row,+3*epsilon*cos(2*x),exact analytic profile
A,fusedViscous,3.0630528372500487,0,fused row,interior+raw collar,exact cancellation
A,localizedLaplacian,3.0826877913349851,-1.4896026854323896,expanded row,-3*epsilon*cos(2*x),exact analytic profile
A,rawCollarContribution,3.0826877913349851,1.4896026854323896,expanded row,+3*epsilon*cos(2*x),exact analytic profile
A,fusedViscous,3.0826877913349851,0,fused row,interior+raw collar,exact cancellation
A,localizedLaplacian,3.1023227454199205,-1.4953760005996919,expanded row,-3*epsilon*cos(2*x),exact analytic profile
A,rawCollarContribution,3.1023227454199205,1.4953760005996919,expanded row,+3*epsilon*cos(2*x),exact analytic profile
A,fusedViscous,3.1023227454199205,0,fused row,interior+raw collar,exact cancellation
A,localizedLaplacian,3.1219576995048568,-1.4988435543610843,expanded row,-3*epsilon*cos(2*x),exact analytic profile
A,rawCollarContribution,3.1219576995048568,1.4988435543610843,expanded row,+3*epsilon*cos(2*x),exact analytic profile
A,fusedViscous,3.1219576995048568,0,fused row,interior+raw collar,exact cancellation
A,localizedLaplacian,3.1415926535897931,-1.5,expanded row,-3*epsilon*cos(2*x),exact analytic profile
A,rawCollarContribution,3.1415926535897931,1.5,expanded row,+3*epsilon*cos(2*x),exact analytic profile
A,fusedViscous,3.1415926535897931,0,fused row,interior+raw collar,exact cancellation
B,integratedCoefficient,0,1.978949996360001,radial,1e7*(K^-2 leading coefficient),fixed-witness deterministic quadrature diagnostic; not an interval sign certificate
B,integratedCoefficient,1,2.6802112578609174,heat tangent,1e7*(K^-2 leading coefficient),fixed-witness deterministic quadrature diagnostic; not an interval sign certificate
B,integratedCoefficient,2,-0.089299168661441691,raw collar,1e7*(K^-2 leading coefficient),fixed-witness deterministic quadrature diagnostic; not an interval sign certificate
B,integratedCoefficient,3,2.5909120891994757,fused tangent,1e7*(K^-2 leading coefficient),fixed-witness deterministic quadrature diagnostic; not an interval sign certificate
B,integratedCoefficient,4,2.7009119120575562,normalization,1e7*(K^-2 leading coefficient),fixed-witness deterministic quadrature diagnostic; not an interval sign certificate
B,integratedCoefficient,5,7.2707739976170327,joint source,1e7*(K^-2 leading coefficient),fixed-witness deterministic quadrature diagnostic; not an interval sign certificate
C,scalingExponent,0,-4,local heat,analytic upper scale K^-4,earlier analytic upper-bound scale
C,scalingExponent,1,-2,positive creation,analytic lower scale K^-2,earlier analytic lower-bound scale
C,scalingExponent,2,-2,raw collar,analytic expanded-row order K^-2,earlier analytic expanded-row order
C,scalingExponent,3,-2,fused tangent,diagnostic leading coefficient times K^-2,fixed-witness deterministic diagnostic; nonzero coefficient is not an interval sign certificate
C,scalingExponent,4,-2,joint source,analytic selected-aggregate order K^-2,earlier analytic selected-aggregate order
D,dependency,0,0,Leray energy,given,exact implication ledger
D,dependency,1,1,denominator mass,paid,exact implication ledger
D,dependency,2,2,angular ratio,unpaid,exact implication ledger
D,dependency,3,2,normalized Lamb,unpaid,exact implication ledger
D,dependency,4,3,absolute tangent,open,exact implication ledger
