panel,route,series,kind,x,y,yParameter,lambda,R,p,source,pointer,status,note
A,exact cell reduction,full profile y=0,proved analytic identity,-3.1415926535897931,-0.875,0.0,0.125,,0.7071067811865476,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,R0.72P affine-row reduction,proved declared two-carrier class,Direct formula evaluation; no PDE evolution.
C,exact critical-point algebra,safe-cone ceiling,proved sufficient boundary,0.12083333333333333,0.125,0.12083333333333333,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,proved safe cone,Wall controls this Morse certificate only.
C,exact critical-point algebra,safe-cone ceiling,proved sufficient boundary,0.125,0.125,0.125,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,proved safe cone,Wall controls this Morse certificate only.
C,exact critical-point algebra,safe-cone ceiling,proved sufficient boundary,0.12916666666666665,0.125,0.12916666666666665,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,proved safe cone,Wall controls this Morse certificate only.
C,exact critical-point algebra,safe-cone ceiling,proved sufficient boundary,0.13333333333333333,0.125,0.13333333333333333,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,proved safe cone,Wall controls this Morse certificate only.
C,exact critical-point algebra,safe-cone ceiling,proved sufficient boundary,0.13750000000000001,0.125,0.1375,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,proved safe cone,Wall controls this Morse certificate only.
C,exact critical-point algebra,safe-cone ceiling,proved sufficient boundary,0.14166666666666666,0.125,0.14166666666666666,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,proved safe cone,Wall controls this Morse certificate only.
C,exact critical-point algebra,safe-cone ceiling,proved sufficient boundary,0.14583333333333334,0.125,0.14583333333333334,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,proved safe cone,Wall controls this Morse certificate only.
C,exact critical-point algebra,safe-cone ceiling,proved sufficient boundary,0.14999999999999999,0.125,0.15,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,proved safe cone,Wall controls this Morse certificate only.
C,exact critical-point algebra,safe-cone ceiling,proved sufficient boundary,0.15416666666666667,0.125,0.15416666666666667,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,proved safe cone,Wall controls this Morse certificate only.
C,exact critical-point algebra,safe-cone ceiling,proved sufficient boundary,0.15833333333333333,0.125,0.15833333333333333,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,proved safe cone,Wall controls this Morse certificate only.
C,exact critical-point algebra,safe-cone ceiling,proved sufficient boundary,0.16250000000000001,0.125,0.1625,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,proved safe cone,Wall controls this Morse certificate only.
C,exact critical-point algebra,safe-cone ceiling,proved sufficient boundary,0.16666666666666666,0.125,0.16666666666666666,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,proved safe cone,Wall controls this Morse certificate only.
C,exact critical-point algebra,safe-cone ceiling,proved sufficient boundary,0.17083333333333334,0.125,0.17083333333333334,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,proved safe cone,Wall controls this Morse certificate only.
C,exact critical-point algebra,safe-cone ceiling,proved sufficient boundary,0.17499999999999999,0.125,0.175,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,proved safe cone,Wall controls this Morse certificate only.
C,exact critical-point algebra,safe-cone ceiling,proved sufficient boundary,0.17916666666666667,0.125,0.17916666666666667,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,proved safe cone,Wall controls this Morse certificate only.
C,exact critical-point algebra,safe-cone ceiling,proved sufficient boundary,0.18333333333333332,0.125,0.18333333333333332,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,proved safe cone,Wall controls this Morse certificate only.
C,exact critical-point algebra,safe-cone ceiling,proved sufficient boundary,0.1875,0.125,0.1875,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,proved safe cone,Wall controls this Morse certificate only.
C,exact critical-point algebra,safe-cone ceiling,proved sufficient boundary,0.19166666666666665,0.125,0.19166666666666665,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,proved safe cone,Wall controls this Morse certificate only.
C,exact critical-point algebra,safe-cone ceiling,proved sufficient boundary,0.19583333333333333,0.125,0.19583333333333333,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,proved safe cone,Wall controls this Morse certificate only.
C,exact critical-point algebra,safe-cone ceiling,proved sufficient boundary,0.20000000000000001,0.125,0.2,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,proved safe cone,Wall controls this Morse certificate only.
C,exact critical-point algebra,safe-cone ceiling,proved sufficient boundary,0.20416666666666666,0.125,0.20416666666666666,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,proved safe cone,Wall controls this Morse certificate only.
C,exact critical-point algebra,safe-cone ceiling,proved sufficient boundary,0.20833333333333334,0.125,0.20833333333333334,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,proved safe cone,Wall controls this Morse certificate only.
C,exact critical-point algebra,safe-cone ceiling,proved sufficient boundary,0.21249999999999999,0.125,0.2125,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,proved safe cone,Wall controls this Morse certificate only.
C,exact critical-point algebra,safe-cone ceiling,proved sufficient boundary,0.21666666666666667,0.125,0.21666666666666667,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,proved safe cone,Wall controls this Morse certificate only.
C,exact critical-point algebra,safe-cone ceiling,proved sufficient boundary,0.22083333333333333,0.125,0.22083333333333333,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,proved safe cone,Wall controls this Morse certificate only.
C,exact critical-point algebra,safe-cone ceiling,proved sufficient boundary,0.22500000000000001,0.125,0.225,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,proved safe cone,Wall controls this Morse certificate only.
C,exact critical-point algebra,safe-cone ceiling,proved sufficient boundary,0.22916666666666666,0.125,0.22916666666666666,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,proved safe cone,Wall controls this Morse certificate only.
C,exact critical-point algebra,safe-cone ceiling,proved sufficient boundary,0.23333333333333334,0.125,0.23333333333333334,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,proved safe cone,Wall controls this Morse certificate only.
C,exact critical-point algebra,safe-cone ceiling,proved sufficient boundary,0.23749999999999999,0.125,0.2375,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,proved safe cone,Wall controls this Morse certificate only.
C,exact critical-point algebra,safe-cone ceiling,proved sufficient boundary,0.24166666666666667,0.125,0.24166666666666667,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,proved safe cone,Wall controls this Morse certificate only.
C,exact critical-point algebra,safe-cone ceiling,proved sufficient boundary,0.24583333333333332,0.125,0.24583333333333332,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,proved safe cone,Wall controls this Morse certificate only.
C,exact critical-point algebra,safe-cone ceiling,proved sufficient boundary,0.25,0.125,0.25,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,proved safe cone,Wall controls this Morse certificate only.
C,exact critical-point algebra,safe-cone ceiling,proved sufficient boundary,0.25416666666666665,0.125,0.25416666666666665,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,proved safe cone,Wall controls this Morse certificate only.
C,exact critical-point algebra,safe-cone ceiling,proved sufficient boundary,0.2583333333333333,0.125,0.2583333333333333,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,proved safe cone,Wall controls this Morse certificate only.
C,exact critical-point algebra,safe-cone ceiling,proved sufficient boundary,0.26250000000000001,0.125,0.2625,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,proved safe cone,Wall controls this Morse certificate only.
C,exact critical-point algebra,safe-cone ceiling,proved sufficient boundary,0.26666666666666666,0.125,0.26666666666666666,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,proved safe cone,Wall controls this Morse certificate only.
C,exact critical-point algebra,safe-cone ceiling,proved sufficient boundary,0.27083333333333331,0.125,0.2708333333333333,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,proved safe cone,Wall controls this Morse certificate only.
C,exact critical-point algebra,safe-cone ceiling,proved sufficient boundary,0.27500000000000002,0.125,0.275,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,proved safe cone,Wall controls this Morse certificate only.
C,exact critical-point algebra,safe-cone ceiling,proved sufficient boundary,0.27916666666666667,0.125,0.2791666666666667,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,proved safe cone,Wall controls this Morse certificate only.
C,exact critical-point algebra,safe-cone ceiling,proved sufficient boundary,0.28333333333333333,0.125,0.2833333333333333,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,proved safe cone,Wall controls this Morse certificate only.
C,exact critical-point algebra,safe-cone ceiling,proved sufficient boundary,0.28749999999999998,0.125,0.2875,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,proved safe cone,Wall controls this Morse certificate only.
C,exact critical-point algebra,safe-cone ceiling,proved sufficient boundary,0.29166666666666669,0.125,0.2916666666666667,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,proved safe cone,Wall controls this Morse certificate only.
C,exact critical-point algebra,safe-cone ceiling,proved sufficient boundary,0.29583333333333334,0.125,0.29583333333333334,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,proved safe cone,Wall controls this Morse certificate only.
C,exact critical-point algebra,safe-cone ceiling,proved sufficient boundary,0.29999999999999999,0.125,0.3,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,proved safe cone,Wall controls this Morse certificate only.
C,exact critical-point algebra,safe-cone ceiling,proved sufficient boundary,0.30416666666666664,0.125,0.30416666666666664,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,proved safe cone,Wall controls this Morse certificate only.
C,exact critical-point algebra,safe-cone ceiling,proved sufficient boundary,0.30833333333333335,0.125,0.30833333333333335,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,proved safe cone,Wall controls this Morse certificate only.
C,exact critical-point algebra,safe-cone ceiling,proved sufficient boundary,0.3125,0.125,0.3125,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,proved safe cone,Wall controls this Morse certificate only.
C,exact critical-point algebra,safe-cone ceiling,proved sufficient boundary,0.31666666666666665,0.125,0.31666666666666665,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,proved safe cone,Wall controls this Morse certificate only.
C,exact critical-point algebra,safe-cone ceiling,proved sufficient boundary,0.3208333333333333,0.125,0.3208333333333333,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,proved safe cone,Wall controls this Morse certificate only.
C,exact critical-point algebra,safe-cone ceiling,proved sufficient boundary,0.32500000000000001,0.125,0.325,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,proved safe cone,Wall controls this Morse certificate only.
C,exact critical-point algebra,safe-cone ceiling,proved sufficient boundary,0.32916666666666666,0.125,0.32916666666666666,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,proved safe cone,Wall controls this Morse certificate only.
C,exact critical-point algebra,safe-cone ceiling,proved sufficient boundary,0.33333333333333331,0.125,0.3333333333333333,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,proved safe cone,Wall controls this Morse certificate only.
C,exact critical-point algebra,safe-cone ceiling,proved sufficient boundary,0.33750000000000002,0.125,0.3375,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,proved safe cone,Wall controls this Morse certificate only.
C,exact critical-point algebra,safe-cone ceiling,proved sufficient boundary,0.34166666666666667,0.125,0.3416666666666667,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,proved safe cone,Wall controls this Morse certificate only.
C,exact critical-point algebra,safe-cone ceiling,proved sufficient boundary,0.34583333333333333,0.125,0.3458333333333333,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,proved safe cone,Wall controls this Morse certificate only.
C,exact critical-point algebra,safe-cone ceiling,proved sufficient boundary,0.34999999999999998,0.125,0.35,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,proved safe cone,Wall controls this Morse certificate only.
C,exact critical-point algebra,safe-cone ceiling,proved sufficient boundary,0.35416666666666669,0.125,0.3541666666666667,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,proved safe cone,Wall controls this Morse certificate only.
C,exact critical-point algebra,safe-cone ceiling,proved sufficient boundary,0.35833333333333334,0.125,0.35833333333333334,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,proved safe cone,Wall controls this Morse certificate only.
C,exact critical-point algebra,safe-cone ceiling,proved sufficient boundary,0.36249999999999999,0.125,0.3625,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,proved safe cone,Wall controls this Morse certificate only.
C,exact critical-point algebra,safe-cone ceiling,proved sufficient boundary,0.36666666666666664,0.125,0.36666666666666664,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,proved safe cone,Wall controls this Morse certificate only.
C,exact critical-point algebra,safe-cone ceiling,proved sufficient boundary,0.37083333333333335,0.125,0.37083333333333335,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,proved safe cone,Wall controls this Morse certificate only.
C,exact critical-point algebra,safe-cone ceiling,proved sufficient boundary,0.375,0.125,0.375,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,proved safe cone,Wall controls this Morse certificate only.
C,exact critical-point algebra,safe-cone ceiling,proved sufficient boundary,0.37916666666666665,0.125,0.37916666666666665,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,proved safe cone,Wall controls this Morse certificate only.
C,exact critical-point algebra,safe-cone ceiling,proved sufficient boundary,0.3833333333333333,0.125,0.3833333333333333,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,proved safe cone,Wall controls this Morse certificate only.
C,exact critical-point algebra,safe-cone ceiling,proved sufficient boundary,0.38750000000000001,0.125,0.3875,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,proved safe cone,Wall controls this Morse certificate only.
C,exact critical-point algebra,safe-cone ceiling,proved sufficient boundary,0.39166666666666666,0.125,0.39166666666666666,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,proved safe cone,Wall controls this Morse certificate only.
C,exact critical-point algebra,safe-cone ceiling,proved sufficient boundary,0.39583333333333331,0.125,0.3958333333333333,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,proved safe cone,Wall controls this Morse certificate only.
C,exact critical-point algebra,safe-cone ceiling,proved sufficient boundary,0.40000000000000002,0.125,0.4,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,proved safe cone,Wall controls this Morse certificate only.
C,exact critical-point algebra,safe-cone ceiling,proved sufficient boundary,0.40416666666666667,0.125,0.4041666666666667,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,proved safe cone,Wall controls this Morse certificate only.
C,exact critical-point algebra,safe-cone ceiling,proved sufficient boundary,0.40833333333333333,0.125,0.4083333333333333,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,proved safe cone,Wall controls this Morse certificate only.
C,exact critical-point algebra,safe-cone ceiling,proved sufficient boundary,0.41249999999999998,0.125,0.4125,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,proved safe cone,Wall controls this Morse certificate only.
C,exact critical-point algebra,safe-cone ceiling,proved sufficient boundary,0.41666666666666669,0.125,0.4166666666666667,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,proved safe cone,Wall controls this Morse certificate only.
C,exact critical-point algebra,safe-cone ceiling,proved sufficient boundary,0.42083333333333334,0.125,0.42083333333333334,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,proved safe cone,Wall controls this Morse certificate only.
C,exact critical-point algebra,safe-cone ceiling,proved sufficient boundary,0.42499999999999999,0.125,0.425,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,proved safe cone,Wall controls this Morse certificate only.
C,exact critical-point algebra,safe-cone ceiling,proved sufficient boundary,0.42916666666666664,0.125,0.42916666666666664,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,proved safe cone,Wall controls this Morse certificate only.
C,exact critical-point algebra,safe-cone ceiling,proved sufficient boundary,0.43333333333333335,0.125,0.43333333333333335,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,proved safe cone,Wall controls this Morse certificate only.
C,exact critical-point algebra,safe-cone ceiling,proved sufficient boundary,0.4375,0.125,0.4375,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,proved safe cone,Wall controls this Morse certificate only.
C,exact critical-point algebra,safe-cone ceiling,proved sufficient boundary,0.44166666666666665,0.125,0.44166666666666665,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,proved safe cone,Wall controls this Morse certificate only.
C,exact critical-point algebra,safe-cone ceiling,proved sufficient boundary,0.4458333333333333,0.125,0.4458333333333333,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,proved safe cone,Wall controls this Morse certificate only.
C,exact critical-point algebra,safe-cone ceiling,proved sufficient boundary,0.45000000000000001,0.125,0.45,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,proved safe cone,Wall controls this Morse certificate only.
C,exact critical-point algebra,safe-cone ceiling,proved sufficient boundary,0.45416666666666666,0.125,0.45416666666666666,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,proved safe cone,Wall controls this Morse certificate only.
C,exact critical-point algebra,safe-cone ceiling,proved sufficient boundary,0.45833333333333331,0.125,0.4583333333333333,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,proved safe cone,Wall controls this Morse certificate only.
C,exact critical-point algebra,safe-cone ceiling,proved sufficient boundary,0.46249999999999997,0.125,0.46249999999999997,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,proved safe cone,Wall controls this Morse certificate only.
C,exact critical-point algebra,safe-cone ceiling,proved sufficient boundary,0.46666666666666667,0.125,0.4666666666666667,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,proved safe cone,Wall controls this Morse certificate only.
C,exact critical-point algebra,safe-cone ceiling,proved sufficient boundary,0.47083333333333333,0.125,0.4708333333333333,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,proved safe cone,Wall controls this Morse certificate only.
C,exact critical-point algebra,safe-cone ceiling,proved sufficient boundary,0.47499999999999998,0.125,0.475,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,proved safe cone,Wall controls this Morse certificate only.
C,exact critical-point algebra,safe-cone ceiling,proved sufficient boundary,0.47916666666666669,0.125,0.4791666666666667,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,proved safe cone,Wall controls this Morse certificate only.
C,exact critical-point algebra,safe-cone ceiling,proved sufficient boundary,0.48333333333333334,0.125,0.48333333333333334,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,proved safe cone,Wall controls this Morse certificate only.
C,exact critical-point algebra,safe-cone ceiling,proved sufficient boundary,0.48749999999999999,0.125,0.4875,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,proved safe cone,Wall controls this Morse certificate only.
C,exact critical-point algebra,safe-cone ceiling,proved sufficient boundary,0.49166666666666664,0.125,0.49166666666666664,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,proved safe cone,Wall controls this Morse certificate only.
C,exact critical-point algebra,safe-cone ceiling,proved sufficient boundary,0.49583333333333335,0.125,0.49583333333333335,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,proved safe cone,Wall controls this Morse certificate only.
C,exact critical-point algebra,safe-cone ceiling,proved sufficient boundary,0.5,0.125,0.5,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,proved safe cone,Wall controls this Morse certificate only.
C,exact critical-point algebra,safe-cone ceiling,proved sufficient boundary,0.50416666666666665,0.125,0.5041666666666667,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,proved safe cone,Wall controls this Morse certificate only.
C,exact critical-point algebra,safe-cone ceiling,proved sufficient boundary,0.5083333333333333,0.125,0.5083333333333333,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,proved safe cone,Wall controls this Morse certificate only.
C,exact critical-point algebra,safe-cone ceiling,proved sufficient boundary,0.51249999999999996,0.125,0.5125,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,proved safe cone,Wall controls this Morse certificate only.
C,exact critical-point algebra,safe-cone ceiling,proved sufficient boundary,0.51666666666666661,0.125,0.5166666666666666,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,proved safe cone,Wall controls this Morse certificate only.
C,exact critical-point algebra,safe-cone ceiling,proved sufficient boundary,0.52083333333333337,0.125,0.5208333333333334,0.125,,,/Users/kasifa/Documents/Math/navier-stokes-r072k/research/r072p_report-source.md,1+4 lambda exp(-3y) cos(phi)=0,proved safe cone,Wall controls this Morse certificate only.
