panel,route,series,kind,x,y,R,p,epsilon,source,pointer,status,note
C,conditional analytic implication,multi-carrier ED window,conditional scale law,0.46293735614364517,24937.855643719486,256.0,0.4629373561436452,,research/r072o_report-source.md,(0.13)-(0.16),conditional for N>1,Assumes integrated enhanced dissipation with constants uniform over the plotted full-superposition family.
C,conditional analytic implication,multi-carrier ED window,conditional scale law,0.47012330704308086,25455.317243446589,256.0,0.47012330704308086,,research/r072o_report-source.md,(0.13)-(0.16),conditional for N>1,Assumes integrated enhanced dissipation with constants uniform over the plotted full-superposition family.
C,conditional analytic implication,multi-carrier ED window,conditional scale law,0.4774208019552082,25983.516194091819,256.0,0.4774208019552082,,research/r072o_report-source.md,(0.13)-(0.16),conditional for N>1,Assumes integrated enhanced dissipation with constants uniform over the plotted full-superposition family.
C,conditional analytic implication,multi-carrier ED window,conditional scale law,0.48483157232335894,26522.67529615825,256.0,0.48483157232335894,,research/r072o_report-source.md,(0.13)-(0.16),conditional for N>1,Assumes integrated enhanced dissipation with constants uniform over the plotted full-superposition family.
C,conditional analytic implication,multi-carrier ED window,conditional scale law,0.49235737646721556,27073.021973269162,256.0,0.49235737646721556,,research/r072o_report-source.md,(0.13)-(0.16),conditional for N>1,Assumes integrated enhanced dissipation with constants uniform over the plotted full-superposition family.
C,conditional analytic implication,multi-carrier ED window,conditional scale law,0.49999999999999994,27634.78836809803,256.0,0.49999999999999994,,research/r072o_report-source.md,(0.13)-(0.16),conditional for N>1,Assumes integrated enhanced dissipation with constants uniform over the plotted full-superposition family.
C,conditional analytic implication,multi-carrier ED window,conditional scale law,0.50776125625213742,28208.211440288978,256.0,0.5077612562521374,,research/r072o_report-source.md,(0.13)-(0.16),conditional for N>1,Assumes integrated enhanced dissipation with constants uniform over the plotted full-superposition family.
C,conditional analytic implication,multi-carrier ED window,conditional scale law,0.51564298670149755,28793.533066409163,256.0,0.5156429867014976,,research/r072o_report-source.md,(0.13)-(0.16),conditional for N>1,Assumes integrated enhanced dissipation with constants uniform over the plotted full-superposition family.
C,conditional analytic implication,multi-carrier ED window,conditional scale law,0.52364706141031325,29391.000141975135,256.0,0.5236470614103133,,research/r072o_report-source.md,(0.13)-(0.16),conditional for N>1,Assumes integrated enhanced dissipation with constants uniform over the plotted full-superposition family.
C,conditional analytic implication,multi-carrier ED window,conditional scale law,0.53177537946888176,30000.864685596251,256.0,0.5317753794688818,,research/r072o_report-source.md,(0.13)-(0.16),conditional for N>1,Assumes integrated enhanced dissipation with constants uniform over the plotted full-superposition family.
C,conditional analytic implication,multi-carrier ED window,conditional scale law,0.54002986944615305,30623.383945279063,256.0,0.540029869446153,,research/r072o_report-source.md,(0.13)-(0.16),conditional for N>1,Assumes integrated enhanced dissipation with constants uniform over the plotted full-superposition family.
C,conditional analytic implication,multi-carrier ED window,conditional scale law,0.54841248984731295,31258.82050693758,256.0,0.548412489847313,,research/r072o_report-source.md,(0.13)-(0.16),conditional for N>1,Assumes integrated enhanced dissipation with constants uniform over the plotted full-superposition family.
C,conditional analytic implication,multi-carrier ED window,conditional scale law,0.55692522957846835,31907.442405155034,256.0,0.5569252295784684,,research/r072o_report-source.md,(0.13)-(0.16),conditional for N>1,Assumes integrated enhanced dissipation with constants uniform over the plotted full-superposition family.
C,conditional analytic implication,multi-carrier ED window,conditional scale law,0.56557010841854638,32569.523236244069,256.0,0.5655701084185464,,research/r072o_report-source.md,(0.13)-(0.16),conditional for N>1,Assumes integrated enhanced dissipation with constants uniform over the plotted full-superposition family.
C,conditional analytic implication,multi-carrier ED window,conditional scale law,0.57434917749851744,33245.342273652786,256.0,0.5743491774985174,,research/r072o_report-source.md,(0.13)-(0.16),conditional for N>1,Assumes integrated enhanced dissipation with constants uniform over the plotted full-superposition family.
C,conditional analytic implication,multi-carrier ED window,conditional scale law,0.58326451978805816,33935.184585765615,256.0,0.5832645197880582,,research/r072o_report-source.md,(0.13)-(0.16),conditional for N>1,Assumes integrated enhanced dissipation with constants uniform over the plotted full-superposition family.
C,conditional analytic implication,multi-carrier ED window,conditional scale law,0.59231825058976828,34639.341156148505,256.0,0.5923182505897683,,research/r072o_report-source.md,(0.13)-(0.16),conditional for N>1,Assumes integrated enhanced dissipation with constants uniform over the plotted full-superposition family.
C,conditional analytic implication,multi-carrier ED window,conditional scale law,0.60151251804105821,35358.109006289138,256.0,0.6015125180410582,,research/r072o_report-source.md,(0.13)-(0.16),conditional for N>1,Assumes integrated enhanced dissipation with constants uniform over the plotted full-superposition family.
C,conditional analytic implication,multi-carrier ED window,conditional scale law,0.6108495036238285,36091.79132088412,256.0,0.6108495036238285,,research/r072o_report-source.md,(0.13)-(0.16),conditional for N>1,Assumes integrated enhanced dissipation with constants uniform over the plotted full-superposition family.
C,conditional analytic implication,multi-carrier ED window,conditional scale law,0.62033142268205954,36840.697575725855,256.0,0.6203314226820595,,research/r072o_report-source.md,(0.13)-(0.16),conditional for N>1,Assumes integrated enhanced dissipation with constants uniform over the plotted full-superposition family.
C,conditional analytic implication,multi-carrier ED window,conditional scale law,0.6299605249474366,37605.143668242992,256.0,0.6299605249474366,,research/r072o_report-source.md,(0.13)-(0.16),conditional for N>1,Assumes integrated enhanced dissipation with constants uniform over the plotted full-superposition family.
C,conditional analytic implication,multi-carrier ED window,conditional scale law,0.63973909507313265,38385.452050749693,256.0,0.6397390950731326,,research/r072o_report-source.md,(0.13)-(0.16),conditional for N>1,Assumes integrated enhanced dissipation with constants uniform over the plotted full-superposition family.
C,conditional analytic implication,multi-carrier ED window,conditional scale law,0.6496694531758791,39181.951866459865,256.0,0.6496694531758791,,research/r072o_report-source.md,(0.13)-(0.16),conditional for N>1,Assumes integrated enhanced dissipation with constants uniform over the plotted full-superposition family.
C,conditional analytic implication,multi-carrier ED window,conditional scale law,0.65975395538644699,39994.979088323453,256.0,0.659753955386447,,research/r072o_report-source.md,(0.13)-(0.16),conditional for N>1,Assumes integrated enhanced dissipation with constants uniform over the plotted full-superposition family.
C,conditional analytic implication,multi-carrier ED window,conditional scale law,0.66999499440867816,40824.87666074399,256.0,0.6699949944086782,,research/r072o_report-source.md,(0.13)-(0.16),conditional for N>1,Assumes integrated enhanced dissipation with constants uniform over the plotted full-superposition family.
C,conditional analytic implication,multi-carrier ED window,conditional scale law,0.68039500008718834,41671.9946442363,256.0,0.6803950000871883,,research/r072o_report-source.md,(0.13)-(0.16),conditional for N>1,Assumes integrated enhanced dissipation with constants uniform over the plotted full-superposition family.
C,conditional analytic implication,multi-carrier ED window,conditional scale law,0.69095643998388812,42536.690363086418,256.0,0.6909564399838881,,research/r072o_report-source.md,(0.13)-(0.16),conditional for N>1,Assumes integrated enhanced dissipation with constants uniform over the plotted full-superposition family.
C,conditional analytic implication,multi-carrier ED window,conditional scale law,0.70168181996344714,43419.328556074848,256.0,0.7016818199634471,,research/r072o_report-source.md,(0.13)-(0.16),conditional for N>1,Assumes integrated enhanced dissipation with constants uniform over the plotted full-superposition family.
C,conditional analytic implication,multi-carrier ED window,conditional scale law,0.71257368478785232,44320.281530327949,256.0,0.7125736847878523,,research/r072o_report-source.md,(0.13)-(0.16),conditional for N>1,Assumes integrated enhanced dissipation with constants uniform over the plotted full-superposition family.
C,conditional analytic implication,multi-carrier ED window,conditional scale law,0.72363461872018886,45239.929318361188,256.0,0.7236346187201889,,research/r072o_report-source.md,(0.13)-(0.16),conditional for N>1,Assumes integrated enhanced dissipation with constants uniform over the plotted full-superposition family.
C,conditional analytic implication,multi-carrier ED window,conditional scale law,0.73486724613779941,46178.659838381522,256.0,0.7348672461377994,,research/r072o_report-source.md,(0.13)-(0.16),conditional for N>1,Assumes integrated enhanced dissipation with constants uniform over the plotted full-superposition family.
C,conditional analytic implication,multi-carrier ED window,conditional scale law,0.74627423215495536,47136.869057915617,256.0,0.7462742321549554,,research/r072o_report-source.md,(0.13)-(0.16),conditional for N>1,Assumes integrated enhanced dissipation with constants uniform over the plotted full-superposition family.
C,conditional analytic implication,multi-carrier ED window,conditional scale law,0.75785828325519911,48114.961160833845,256.0,0.7578582832551991,,research/r072o_report-source.md,(0.13)-(0.16),conditional for N>1,Assumes integrated enhanced dissipation with constants uniform over the plotted full-superposition family.
C,conditional analytic implication,multi-carrier ED window,conditional scale law,0.76962214793349604,49113.348717839472,256.0,0.769622147933496,,research/r072o_report-source.md,(0.13)-(0.16),conditional for N>1,Assumes integrated enhanced dissipation with constants uniform over the plotted full-superposition family.
C,conditional analytic implication,multi-carrier ED window,conditional scale law,0.78156861734836092,50132.45286049616,256.0,0.7815686173483609,,research/r072o_report-source.md,(0.13)-(0.16),conditional for N>1,Assumes integrated enhanced dissipation with constants uniform over the plotted full-superposition family.
C,conditional analytic implication,multi-carrier ED window,conditional scale law,0.79370052598409957,51172.703458865835,256.0,0.7937005259840996,,research/r072o_report-source.md,(0.13)-(0.16),conditional for N>1,Assumes integrated enhanced dissipation with constants uniform over the plotted full-superposition family.
C,conditional analytic implication,multi-carrier ED window,conditional scale law,0.80602075232333759,52234.53930283324,256.0,0.8060207523233376,,research/r072o_report-source.md,(0.13)-(0.16),conditional for N>1,Assumes integrated enhanced dissipation with constants uniform over the plotted full-superposition family.
C,conditional analytic implication,multi-carrier ED window,conditional scale law,0.81853221952998145,53318.408287192324,256.0,0.8185322195299815,,research/r072o_report-source.md,(0.13)-(0.16),conditional for N>1,Assumes integrated enhanced dissipation with constants uniform over the plotted full-superposition family.
C,conditional analytic implication,multi-carrier ED window,conditional scale law,0.83123789614278776,54424.767600573898,256.0,0.8312378961427878,,research/r072o_report-source.md,(0.13)-(0.16),conditional for N>1,Assumes integrated enhanced dissipation with constants uniform over the plotted full-superposition family.
C,conditional analytic implication,multi-carrier ED window,conditional scale law,0.84414079677969123,55554.083918292708,256.0,0.8441407967796912,,research/r072o_report-source.md,(0.13)-(0.16),conditional for N>1,Assumes integrated enhanced dissipation with constants uniform over the plotted full-superposition family.
C,conditional analytic implication,multi-carrier ED window,conditional scale law,0.85724398285307291,56706.833599196973,256.0,0.8572439828530729,,research/r072o_report-source.md,(0.13)-(0.16),conditional for N>1,Assumes integrated enhanced dissipation with constants uniform over the plotted full-superposition family.
C,conditional analytic implication,multi-carrier ED window,conditional scale law,0.8705505632961239,57883.502886601753,256.0,0.8705505632961239,,research/r072o_report-source.md,(0.13)-(0.16),conditional for N>1,Assumes integrated enhanced dissipation with constants uniform over the plotted full-superposition family.
C,conditional analytic implication,multi-carrier ED window,conditional scale law,0.88406369530049189,59084.588113392434,256.0,0.8840636953004919,,research/r072o_report-source.md,(0.13)-(0.16),conditional for N>1,Assumes integrated enhanced dissipation with constants uniform over the plotted full-superposition family.
C,conditional analytic implication,multi-carrier ED window,conditional scale law,0.89778658506536901,60310.595911383381,256.0,0.897786585065369,,research/r072o_report-source.md,(0.13)-(0.16),conditional for N>1,Assumes integrated enhanced dissipation with constants uniform over the plotted full-superposition family.
C,conditional analytic implication,multi-carrier ED window,conditional scale law,0.9117224885582168,61562.043425021548,256.0,0.9117224885582168,,research/r072o_report-source.md,(0.13)-(0.16),conditional for N>1,Assumes integrated enhanced dissipation with constants uniform over the plotted full-superposition family.
C,conditional analytic implication,multi-carrier ED window,conditional scale law,0.92587471228729024,62839.458529523668,256.0,0.9258747122872902,,research/r072o_report-source.md,(0.13)-(0.16),conditional for N>1,Assumes integrated enhanced dissipation with constants uniform over the plotted full-superposition family.
C,conditional analytic implication,multi-carrier ED window,conditional scale law,0.94024661408616195,64143.380053540604,256.0,0.940246614086162,,research/r072o_report-source.md,(0.13)-(0.16),conditional for N>1,Assumes integrated enhanced dissipation with constants uniform over the plotted full-superposition family.
C,conditional analytic implication,multi-carrier ED window,conditional scale law,0.95484160391041628,65474.358006441194,256.0,0.9548416039104163,,research/r072o_report-source.md,(0.13)-(0.16),conditional for N>1,Assumes integrated enhanced dissipation with constants uniform over the plotted full-superposition family.
C,conditional analytic implication,multi-carrier ED window,conditional scale law,0.96966314464671799,66832.953810313033,256.0,0.969663144646718,,research/r072o_report-source.md,(0.13)-(0.16),conditional for N>1,Assumes integrated enhanced dissipation with constants uniform over the plotted full-superposition family.
C,conditional analytic implication,multi-carrier ED window,conditional scale law,0.984714752934431,68219.740536776488,256.0,0.984714752934431,,research/r072o_report-source.md,(0.13)-(0.16),conditional for N>1,Assumes integrated enhanced dissipation with constants uniform over the plotted full-superposition family.
C,conditional analytic implication,multi-carrier ED window,conditional scale law,1,69635.303148713399,256.0,1.0,,research/r072o_report-source.md,(0.13)-(0.16),conditional for N>1,Assumes integrated enhanced dissipation with constants uniform over the plotted full-superposition family.
C,analytic theorem,proved one-carrier endpoint,proved scale law,1,69635.303148713399,256.0,1.0,,research/r072o_report-source.md,(0.9)-(0.11),unconditional N=1,The p=1 multi-carrier curve is not proved; only this N=1 point is unconditional.
D,exact identity,two-carrier flat critical point,exact theorem-applicability obstruction,1.0000000000000001e-05,1.0000000132528682e-15,16,,,research/r072o_report-source.md,(5.4)-(5.5),unconditional exact identity,Leading coefficient normalized so the local cubic departure is theta^3.
D,analytic reference,Morse quadratic reference,comparison reference,1.0000000000000001e-05,9.999999960041972e-11,16,,,research/r072o_report-source.md,Section 5.2 comparison,reference,Leading coefficient normalized so the nondegenerate departure is theta^2.
D,exact identity,two-carrier flat critical point,exact theorem-applicability obstruction,1.031897032767773e-05,1.0987754513460098e-15,16,,,research/r072o_report-source.md,(5.4)-(5.5),unconditional exact identity,Leading coefficient normalized so the local cubic departure is theta^3.
D,analytic reference,Morse quadratic reference,comparison reference,1.031897032767773e-05,1.06481148551274e-10,16,,,research/r072o_report-source.md,Section 5.2 comparison,reference,Leading coefficient normalized so the nondegenerate departure is theta^2.
D,exact identity,two-carrier flat critical point,exact theorem-applicability obstruction,1.0648114862349343e-05,1.2073080929675595e-15,16,,,research/r072o_report-source.md,(5.4)-(5.5),unconditional exact identity,Leading coefficient normalized so the local cubic departure is theta^3.
D,analytic reference,Morse quadratic reference,comparison reference,1.0648114862349343e-05,1.1338234951613346e-10,16,,,research/r072o_report-source.md,Section 5.2 comparison,reference,Leading coefficient normalized so the nondegenerate departure is theta^2.
D,exact identity,two-carrier flat critical point,exact theorem-applicability obstruction,1.0987758131028711e-05,1.3265607835695596e-15,16,,,research/r072o_report-source.md,(5.4)-(5.5),unconditional exact identity,Leading coefficient normalized so the local cubic departure is theta^3.
D,analytic reference,Morse quadratic reference,comparison reference,1.0987758131028711e-05,1.2073082811259184e-10,16,,,research/r072o_report-source.md,Section 5.2 comparison,reference,Leading coefficient normalized so the nondegenerate departure is theta^2.
D,exact identity,two-carrier flat critical point,exact theorem-applicability obstruction,1.1338235012178497e-05,1.4575933923780108e-15,16,,,research/r072o_report-source.md,(5.4)-(5.5),unconditional exact identity,Leading coefficient normalized so the local cubic departure is theta^3.
D,analytic reference,Morse quadratic reference,comparison reference,1.1338235012178497e-05,1.2855557243729443e-10,16,,,research/r072o_report-source.md,Section 5.2 comparison,reference,Leading coefficient normalized so the nondegenerate departure is theta^2.
D,exact identity,two-carrier flat critical point,exact theorem-applicability obstruction,1.1699891065890666e-05,1.601568356608527e-15,16,,,research/r072o_report-source.md,(5.4)-(5.5),unconditional exact identity,Leading coefficient normalized so the local cubic departure is theta^3.
D,analytic reference,Morse quadratic reference,comparison reference,1.1699891065890666e-05,1.3688745015977277e-10,16,,,research/r072o_report-source.md,Section 5.2 comparison,reference,Leading coefficient normalized so the nondegenerate departure is theta^2.
D,exact identity,two-carrier flat critical point,exact theorem-applicability obstruction,1.2073082874598754e-05,1.7597642339934908e-15,16,,,research/r072o_report-source.md,(5.4)-(5.5),unconditional exact identity,Leading coefficient normalized so the local cubic departure is theta^3.
D,analytic reference,Morse quadratic reference,comparison reference,1.2073082874598754e-05,1.4575932995308793e-10,16,,,research/r072o_report-source.md,Section 5.2 comparison,reference,Leading coefficient normalized so the nondegenerate departure is theta^2.
D,exact identity,two-carrier flat critical point,exact theorem-applicability obstruction,1.2458178394657868e-05,1.9335864832013827e-15,16,,,research/r072o_report-source.md,(5.4)-(5.5),unconditional exact identity,Leading coefficient normalized so the local cubic departure is theta^3.
D,analytic reference,Morse quadratic reference,comparison reference,1.2458178394657868e-05,1.5520620812864427e-10,16,,,research/r072o_report-source.md,Section 5.2 comparison,reference,Leading coefficient normalized so the nondegenerate departure is theta^2.
D,exact identity,two-carrier flat critical point,exact theorem-applicability obstruction,1.2855557319139031e-05,2.124577936244129e-15,16,,,research/r072o_report-source.md,(5.4)-(5.5),unconditional exact identity,Leading coefficient normalized so the local cubic departure is theta^3.
D,analytic reference,Morse quadratic reference,comparison reference,1.2855557319139031e-05,1.6526535348559968e-10,16,,,research/r072o_report-source.md,Section 5.2 comparison,reference,Leading coefficient normalized so the nondegenerate departure is theta^2.
D,exact identity,two-carrier flat critical point,exact theorem-applicability obstruction,1.3265611452195594e-05,2.3344351231120845e-15,16,,,research/r072o_report-source.md,(5.4)-(5.5),unconditional exact identity,Leading coefficient normalized so the local cubic departure is theta^3.
D,analytic reference,Morse quadratic reference,comparison reference,1.3265611452195594e-05,1.7597644695610537e-10,16,,,research/r072o_report-source.md,Section 5.2 comparison,reference,Leading coefficient normalized so the nondegenerate departure is theta^2.
D,exact identity,two-carrier flat critical point,exact theorem-applicability obstruction,1.3688745095370821e-05,2.5650209002652472e-15,16,,,research/r072o_report-source.md,(5.4)-(5.5),unconditional exact identity,Leading coefficient normalized so the local cubic departure is theta^3.
D,analytic reference,Morse quadratic reference,comparison reference,1.3688745095370821e-05,1.8738174119986573e-10,16,,,research/r072o_report-source.md,Section 5.2 comparison,reference,Leading coefficient normalized so the nondegenerate departure is theta^2.
D,exact identity,two-carrier flat critical point,exact theorem-applicability obstruction,1.4125375446227555e-05,2.8183829313521073e-15,16,,,research/r072o_report-source.md,(5.4)-(5.5),unconditional exact identity,Leading coefficient normalized so the local cubic departure is theta^3.
D,analytic reference,Morse quadratic reference,comparison reference,1.4125375446227555e-05,1.9952623060703889e-10,16,,,research/r072o_report-source.md,Section 5.2 comparison,reference,Leading coefficient normalized so the nondegenerate departure is theta^2.
D,exact identity,two-carrier flat critical point,exact theorem-applicability obstruction,1.457593300969297e-05,3.0967709358805714e-15,16,,,research/r072o_report-source.md,(5.4)-(5.5),unconditional exact identity,Leading coefficient normalized so the local cubic departure is theta^3.
D,analytic reference,Morse quadratic reference,comparison reference,1.457593300969297e-05,2.1245782216849918e-10,16,,,research/r072o_report-source.md,Section 5.2 comparison,reference,Leading coefficient normalized so the nondegenerate departure is theta^2.
D,exact identity,two-carrier flat critical point,exact theorem-applicability obstruction,1.504086202252401e-05,3.4026573260206796e-15,16,,,research/r072o_report-source.md,(5.4)-(5.5),unconditional exact identity,Leading coefficient normalized so the local cubic departure is theta^3.
D,analytic reference,Morse quadratic reference,comparison reference,1.504086202252401e-05,2.2622752889750464e-10,16,,,research/r072o_report-source.md,Section 5.2 comparison,reference,Leading coefficient normalized so the nondegenerate departure is theta^2.
D,exact identity,two-carrier flat critical point,exact theorem-applicability obstruction,1.5520620891311981e-05,3.7387572273833584e-15,16,,,research/r072o_report-source.md,(5.4)-(5.5),unconditional exact identity,Leading coefficient normalized so the local cubic departure is theta^3.
D,analytic reference,Morse quadratic reference,comparison reference,1.5520620891311981e-05,2.4088967192498201e-10,16,,,research/r072o_report-source.md,Section 5.2 comparison,reference,Leading coefficient normalized so the nondegenerate departure is theta^2.
D,exact identity,two-carrier flat critical point,exact theorem-applicability obstruction,1.6015682644458341e-05,4.1080555840747324e-15,16,,,research/r072o_report-source.md,(5.4)-(5.5),unconditional exact identity,Leading coefficient normalized so the local cubic departure is theta^3.
D,analytic reference,Morse quadratic reference,comparison reference,1.6015682644458341e-05,2.5650208953370557e-10,16,,,research/r072o_report-source.md,Section 5.2 comparison,reference,Leading coefficient normalized so the nondegenerate departure is theta^2.
D,exact identity,two-carrier flat critical point,exact theorem-applicability obstruction,1.6526535398566878e-05,4.5138324156785503e-15,16,,,research/r072o_report-source.md,(5.4)-(5.5),unconditional exact identity,Leading coefficient normalized so the local cubic departure is theta^3.
D,analytic reference,Morse quadratic reference,comparison reference,1.6526535398566878e-05,2.7312637047860466e-10,16,,,research/r072o_report-source.md,Section 5.2 comparison,reference,Leading coefficient normalized so the nondegenerate departure is theta^2.
D,exact identity,two-carrier flat critical point,exact theorem-applicability obstruction,1.7053682839712726e-05,4.9596902303224799e-15,16,,,research/r072o_report-source.md,(5.4)-(5.5),unconditional exact identity,Leading coefficient normalized so the local cubic departure is theta^3.
D,analytic reference,Morse quadratic reference,comparison reference,1.7053682839712726e-05,2.9082809684805033e-10,16,,,research/r072o_report-source.md,Section 5.2 comparison,reference,Leading coefficient normalized so the nondegenerate departure is theta^2.
D,exact identity,two-carrier flat critical point,exact theorem-applicability obstruction,1.759764472006225e-05,5.449588214007978e-15,16,,,research/r072o_report-source.md,(5.4)-(5.5),unconditional exact identity,Leading coefficient normalized so the local cubic departure is theta^3.
D,analytic reference,Morse quadratic reference,comparison reference,1.759764472006225e-05,3.0967709733348281e-10,16,,,research/r072o_report-source.md,Section 5.2 comparison,reference,Leading coefficient normalized so the nondegenerate departure is theta^2.
D,exact identity,two-carrier flat critical point,exact theorem-applicability obstruction,1.8158957370333703e-05,5.9878748798802587e-15,16,,,research/r072o_report-source.md,(5.4)-(5.5),unconditional exact identity,Leading coefficient normalized so the local cubic departure is theta^3.
D,analytic reference,Morse quadratic reference,comparison reference,1.8158957370333703e-05,3.2974773085669984e-10,16,,,research/r072o_report-source.md,Section 5.2 comparison,reference,Leading coefficient normalized so the nondegenerate departure is theta^2.
D,exact identity,two-carrier flat critical point,exact theorem-applicability obstruction,1.873817422860383e-05,6.5793324219535288e-15,16,,,research/r072o_report-source.md,(5.4)-(5.5),unconditional exact identity,Leading coefficient normalized so the local cubic departure is theta^3.
D,analytic reference,Morse quadratic reference,comparison reference,1.873817422860383e-05,3.5111917106450674e-10,16,,,research/r072o_report-source.md,Section 5.2 comparison,reference,Leading coefficient normalized so the nondegenerate departure is theta^2.
D,exact identity,two-carrier flat critical point,exact theorem-applicability obstruction,1.9335866385981844e-05,7.2292112124528411e-15,16,,,research/r072o_report-source.md,(5.4)-(5.5),unconditional exact identity,Leading coefficient normalized so the local cubic departure is theta^3.
D,analytic reference,Morse quadratic reference,comparison reference,1.9335866385981844e-05,3.7387572551783599e-10,16,,,research/r072o_report-source.md,Section 5.2 comparison,reference,Leading coefficient normalized so the nondegenerate departure is theta^2.
D,exact identity,two-carrier flat critical point,exact theorem-applicability obstruction,1.9952623149688786e-05,7.9432821638508351e-15,16,,,research/r072o_report-source.md,(5.4)-(5.5),unconditional exact identity,Leading coefficient normalized so the local cubic departure is theta^3.
D,analytic reference,Morse quadratic reference,comparison reference,1.9952623149688786e-05,3.9810716702393112e-10,16,,,research/r072o_report-source.md,Section 5.2 comparison,reference,Leading coefficient normalized so the nondegenerate departure is theta^2.
D,exact identity,two-carrier flat critical point,exact theorem-applicability obstruction,2.0589052624097438e-05,8.7278866268086282e-15,16,,,research/r072o_report-source.md,(5.4)-(5.5),unconditional exact identity,Leading coefficient normalized so the local cubic departure is theta^3.
D,analytic reference,Morse quadratic reference,comparison reference,2.0589052624097438e-05,4.2390908405048888e-10,16,,,research/r072o_report-source.md,Section 5.2 comparison,reference,Leading coefficient normalized so the nondegenerate departure is theta^2.
D,exact identity,two-carrier flat critical point,exact theorem-applicability obstruction,2.1245782310305675e-05,9.5899912163084008e-15,16,,,research/r072o_report-source.md,(5.4)-(5.5),unconditional exact identity,Leading coefficient normalized so the local cubic departure is theta^3.
D,analytic reference,Morse quadratic reference,comparison reference,2.1245782310305675e-05,4.5138326149746222e-10,16,,,research/r072o_report-source.md,Section 5.2 comparison,reference,Leading coefficient normalized so the nondegenerate departure is theta^2.
D,exact identity,two-carrier flat critical point,exact theorem-applicability obstruction,2.1923459724834464e-05,1.0537249414049561e-14,16,,,research/r072o_report-source.md,(5.4)-(5.5),unconditional exact identity,Leading coefficient normalized so the local cubic departure is theta^3.
D,analytic reference,Morse quadratic reference,comparison reference,2.1923459724834464e-05,4.8063808141818321e-10,16,,,research/r072o_report-source.md,Section 5.2 comparison,reference,Leading coefficient normalized so the nondegenerate departure is theta^2.
D,exact identity,two-carrier flat critical point,exact theorem-applicability obstruction,2.2622753038060461e-05,1.1578075491324143e-14,16,,,research/r072o_report-source.md,(5.4)-(5.5),unconditional exact identity,Leading coefficient normalized so the local cubic departure is theta^3.
D,analytic reference,Morse quadratic reference,comparison reference,2.2622753038060461e-05,5.1178894976133815e-10,16,,,research/r072o_report-source.md,Section 5.2 comparison,reference,Leading coefficient normalized so the nondegenerate departure is theta^2.
D,exact identity,two-carrier flat critical point,exact theorem-applicability obstruction,2.334435173301271e-05,1.2721708575508818e-14,16,,,research/r072o_report-source.md,(5.4)-(5.5),unconditional exact identity,Leading coefficient normalized so the local cubic departure is theta^3.
D,analytic reference,Morse quadratic reference,comparison reference,2.334435173301271e-05,5.4495875173588004e-10,16,,,research/r072o_report-source.md,Section 5.2 comparison,reference,Leading coefficient normalized so the nondegenerate departure is theta^2.
D,exact identity,two-carrier flat critical point,exact theorem-applicability obstruction,2.4088967285183036e-05,1.3978306901731019e-14,16,,,research/r072o_report-source.md,(5.4)-(5.5),unconditional exact identity,Leading coefficient normalized so the local cubic departure is theta^3.
D,analytic reference,Morse quadratic reference,comparison reference,2.4088967285183036e-05,5.8027833753360181e-10,16,,,research/r072o_report-source.md,Section 5.2 comparison,reference,Leading coefficient normalized so the nondegenerate departure is theta^2.
D,exact identity,two-carrier flat critical point,exact theorem-applicability obstruction,2.4857333864020329e-05,1.5359024199840192e-14,16,,,research/r072o_report-source.md,(5.4)-(5.5),unconditional exact identity,Leading coefficient normalized so the local cubic departure is theta^3.
D,analytic reference,Morse quadratic reference,comparison reference,2.4857333864020329e-05,6.1788703840937043e-10,16,,,research/r072o_report-source.md,Section 5.2 comparison,reference,Leading coefficient normalized so the nondegenerate departure is theta^2.
D,exact identity,two-carrier flat critical point,exact theorem-applicability obstruction,2.5650209056800459e-05,1.6876124890888616e-14,16,,,research/r072o_report-source.md,(5.4)-(5.5),unconditional exact identity,Leading coefficient normalized so the local cubic departure is theta^3.
D,analytic reference,Morse quadratic reference,comparison reference,2.5650209056800459e-05,6.5793321572110708e-10,16,,,research/r072o_report-source.md,Section 5.2 comparison,reference,Leading coefficient normalized so the nondegenerate departure is theta^2.
D,exact identity,two-carrier flat critical point,exact theorem-applicability obstruction,2.6468374615585448e-05,1.8543077722773579e-14,16,,,research/r072o_report-source.md,(5.4)-(5.5),unconditional exact identity,Leading coefficient normalized so the local cubic departure is theta^3.
D,analytic reference,Morse quadratic reference,comparison reference,2.6468374615585448e-05,7.0057484466423681e-10,16,,,research/r072o_report-source.md,Section 5.2 comparison,reference,Leading coefficient normalized so the nondegenerate departure is theta^2.
D,exact identity,two-carrier flat critical point,exact theorem-applicability obstruction,2.7312637228008467e-05,2.0374684519245349e-14,16,,,research/r072o_report-source.md,(5.4)-(5.5),unconditional exact identity,Leading coefficient normalized so the local cubic departure is theta^3.
D,analytic reference,Morse quadratic reference,comparison reference,2.7312637228008467e-05,7.4598014050686334e-10,16,,,research/r072o_report-source.md,Section 5.2 comparison,reference,Leading coefficient normalized so the nondegenerate departure is theta^2.
D,exact identity,two-carrier flat critical point,exact theorem-applicability obstruction,2.8183829312644549e-05,2.2387211393011027e-14,16,,,research/r072o_report-source.md,(5.4)-(5.5),unconditional exact identity,Leading coefficient normalized so the local cubic departure is theta^3.
D,analytic reference,Morse quadratic reference,comparison reference,2.8183829312644549e-05,7.9432822125413693e-10,16,,,research/r072o_report-source.md,Section 5.2 comparison,reference,Leading coefficient normalized so the nondegenerate departure is theta^2.
