panel,series,x,value,parameter,evidenceClass,formula
C,A0,0.32799999999999996,0.11020864766827582,"fixedEnergy=263/90;theta=nu*K^2*t;radialRingsSquared=5,10",closed-form C1 fixed-window limit of exact global-smooth 2D3C NSE,A0=4*x*(1-x)^2/((1+x)*Y0);x=exp(-10*theta)
C,G0,0.32799999999999996,0.12811899624013548,"fixedEnergy=263/90;theta=nu*K^2*t;radialRingsSquared=5,10",closed-form C1 fixed-window limit of exact global-smooth 2D3C NSE,G0=4*(exp(-10*theta)+exp(-20*theta))/Y0
C,A0,0.33199999999999996,0.10763852881137405,"fixedEnergy=263/90;theta=nu*K^2*t;radialRingsSquared=5,10",closed-form C1 fixed-window limit of exact global-smooth 2D3C NSE,A0=4*x*(1-x)^2/((1+x)*Y0);x=exp(-10*theta)
C,G0,0.33199999999999996,0.12439388687337845,"fixedEnergy=263/90;theta=nu*K^2*t;radialRingsSquared=5,10",closed-form C1 fixed-window limit of exact global-smooth 2D3C NSE,G0=4*(exp(-10*theta)+exp(-20*theta))/Y0
C,A0,0.33599999999999997,0.10509946644129319,"fixedEnergy=263/90;theta=nu*K^2*t;radialRingsSquared=5,10",closed-form C1 fixed-window limit of exact global-smooth 2D3C NSE,A0=4*x*(1-x)^2/((1+x)*Y0);x=exp(-10*theta)
C,G0,0.33599999999999997,0.12077196209310162,"fixedEnergy=263/90;theta=nu*K^2*t;radialRingsSquared=5,10",closed-form C1 fixed-window limit of exact global-smooth 2D3C NSE,G0=4*(exp(-10*theta)+exp(-20*theta))/Y0
C,A0,0.34000000000000002,0.10259309772737221,"fixedEnergy=263/90;theta=nu*K^2*t;radialRingsSquared=5,10",closed-form C1 fixed-window limit of exact global-smooth 2D3C NSE,A0=4*x*(1-x)^2/((1+x)*Y0);x=exp(-10*theta)
C,G0,0.34000000000000002,0.1172505772169615,"fixedEnergy=263/90;theta=nu*K^2*t;radialRingsSquared=5,10",closed-form C1 fixed-window limit of exact global-smooth 2D3C NSE,G0=4*(exp(-10*theta)+exp(-20*theta))/Y0
C,A0,0.34400000000000003,0.10012088613121339,"fixedEnergy=263/90;theta=nu*K^2*t;radialRingsSquared=5,10",closed-form C1 fixed-window limit of exact global-smooth 2D3C NSE,A0=4*x*(1-x)^2/((1+x)*Y0);x=exp(-10*theta)
C,G0,0.34400000000000003,0.11382714682757337,"fixedEnergy=263/90;theta=nu*K^2*t;radialRingsSquared=5,10",closed-form C1 fixed-window limit of exact global-smooth 2D3C NSE,G0=4*(exp(-10*theta)+exp(-20*theta))/Y0
C,A0,0.34799999999999998,0.097684131063469903,"fixedEnergy=263/90;theta=nu*K^2*t;radialRingsSquared=5,10",closed-form C1 fixed-window limit of exact global-smooth 2D3C NSE,A0=4*x*(1-x)^2/((1+x)*Y0);x=exp(-10*theta)
C,G0,0.34799999999999998,0.11049914381757117,"fixedEnergy=263/90;theta=nu*K^2*t;radialRingsSquared=5,10",closed-form C1 fixed-window limit of exact global-smooth 2D3C NSE,G0=4*(exp(-10*theta)+exp(-20*theta))/Y0
C,A0,0.35199999999999998,0.095283977258089084,"fixedEnergy=263/90;theta=nu*K^2*t;radialRingsSquared=5,10",closed-form C1 fixed-window limit of exact global-smooth 2D3C NSE,A0=4*x*(1-x)^2/((1+x)*Y0);x=exp(-10*theta)
C,G0,0.35199999999999998,0.10726409842483162,"fixedEnergy=263/90;theta=nu*K^2*t;radialRingsSquared=5,10",closed-form C1 fixed-window limit of exact global-smooth 2D3C NSE,G0=4*(exp(-10*theta)+exp(-20*theta))/Y0
C,A0,0.35599999999999998,0.092921423849528367,"fixedEnergy=263/90;theta=nu*K^2*t;radialRingsSquared=5,10",closed-form C1 fixed-window limit of exact global-smooth 2D3C NSE,A0=4*x*(1-x)^2/((1+x)*Y0);x=exp(-10*theta)
C,G0,0.35599999999999998,0.10411959726092831,"fixedEnergy=263/90;theta=nu*K^2*t;radialRingsSquared=5,10",closed-form C1 fixed-window limit of exact global-smooth 2D3C NSE,G0=4*(exp(-10*theta)+exp(-20*theta))/Y0
C,A0,0.35999999999999999,0.090597333141895026,"fixedEnergy=263/90;theta=nu*K^2*t;radialRingsSquared=5,10",closed-form C1 fixed-window limit of exact global-smooth 2D3C NSE,A0=4*x*(1-x)^2/((1+x)*Y0);x=exp(-10*theta)
C,G0,0.35999999999999999,0.10106328233552017,"fixedEnergy=263/90;theta=nu*K^2*t;radialRingsSquared=5,10",closed-form C1 fixed-window limit of exact global-smooth 2D3C NSE,G0=4*(exp(-10*theta)+exp(-20*theta))/Y0
C,A0,0.36399999999999999,0.088312439062030332,"fixedEnergy=263/90;theta=nu*K^2*t;radialRingsSquared=5,10",closed-form C1 fixed-window limit of exact global-smooth 2D3C NSE,A0=4*x*(1-x)^2/((1+x)*Y0);x=exp(-10*theta)
C,G0,0.36399999999999999,0.098092850079061322,"fixedEnergy=263/90;theta=nu*K^2*t;radialRingsSquared=5,10",closed-form C1 fixed-window limit of exact global-smooth 2D3C NSE,G0=4*(exp(-10*theta)+exp(-20*theta))/Y0
C,A0,0.36799999999999999,0.086067355291278624,"fixedEnergy=263/90;theta=nu*K^2*t;radialRingsSquared=5,10",closed-form C1 fixed-window limit of exact global-smooth 2D3C NSE,A0=4*x*(1-x)^2/((1+x)*Y0);x=exp(-10*theta)
C,G0,0.36799999999999999,0.09520605036592511,"fixedEnergy=263/90;theta=nu*K^2*t;radialRingsSquared=5,10",closed-form C1 fixed-window limit of exact global-smooth 2D3C NSE,G0=4*(exp(-10*theta)+exp(-20*theta))/Y0
C,A0,0.372,0.083862583073088928,"fixedEnergy=263/90;theta=nu*K^2*t;radialRingsSquared=5,10",closed-form C1 fixed-window limit of exact global-smooth 2D3C NSE,A0=4*x*(1-x)^2/((1+x)*Y0);x=exp(-10*theta)
C,G0,0.372,0.092400685539776276,"fixedEnergy=263/90;theta=nu*K^2*t;radialRingsSquared=5,10",closed-form C1 fixed-window limit of exact global-smooth 2D3C NSE,G0=4*(exp(-10*theta)+exp(-20*theta))/Y0
C,A0,0.376,0.081698518695711,"fixedEnergy=263/90;theta=nu*K^2*t;radialRingsSquared=5,10",closed-form C1 fixed-window limit of exact global-smooth 2D3C NSE,A0=4*x*(1-x)^2/((1+x)*Y0);x=exp(-10*theta)
C,G0,0.376,0.089674609442790529,"fixedEnergy=263/90;theta=nu*K^2*t;radialRingsSquared=5,10",closed-form C1 fixed-window limit of exact global-smooth 2D3C NSE,G0=4*(exp(-10*theta)+exp(-20*theta))/Y0
C,A0,0.38,0.079575460651096247,"fixedEnergy=263/90;theta=nu*K^2*t;radialRingsSquared=5,10",closed-form C1 fixed-window limit of exact global-smooth 2D3C NSE,A0=4*x*(1-x)^2/((1+x)*Y0);x=exp(-10*theta)
C,G0,0.38,0.087025726450112639,"fixedEnergy=263/90;theta=nu*K^2*t;radialRingsSquared=5,10",closed-form C1 fixed-window limit of exact global-smooth 2D3C NSE,G0=4*(exp(-10*theta)+exp(-20*theta))/Y0
C,A0,0.38399999999999995,0.077493616472716395,"fixedEnergy=263/90;theta=nu*K^2*t;radialRingsSquared=5,10",closed-form C1 fixed-window limit of exact global-smooth 2D3C NSE,A0=4*x*(1-x)^2/((1+x)*Y0);x=exp(-10*theta)
C,G0,0.38399999999999995,0.08445199051075726,"fixedEnergy=263/90;theta=nu*K^2*t;radialRingsSquared=5,10",closed-form C1 fixed-window limit of exact global-smooth 2D3C NSE,G0=4*(exp(-10*theta)+exp(-20*theta))/Y0
C,A0,0.38799999999999996,0.075453109256395645,"fixedEnergy=263/90;theta=nu*K^2*t;radialRingsSquared=5,10",closed-form C1 fixed-window limit of exact global-smooth 2D3C NSE,A0=4*x*(1-x)^2/((1+x)*Y0);x=exp(-10*theta)
C,G0,0.38799999999999996,0.081951404195990951,"fixedEnergy=263/90;theta=nu*K^2*t;radialRingsSquared=5,10",closed-form C1 fixed-window limit of exact global-smooth 2D3C NSE,G0=4*(exp(-10*theta)+exp(-20*theta))/Y0
C,A0,0.39199999999999996,0.073453983869431513,"fixedEnergy=263/90;theta=nu*K^2*t;radialRingsSquared=5,10",closed-form C1 fixed-window limit of exact global-smooth 2D3C NSE,A0=4*x*(1-x)^2/((1+x)*Y0);x=exp(-10*theta)
C,G0,0.39199999999999996,0.079522017756086388,"fixedEnergy=263/90;theta=nu*K^2*t;radialRingsSquared=5,10",closed-form C1 fixed-window limit of exact global-smooth 2D3C NSE,G0=4*(exp(-10*theta)+exp(-20*theta))/Y0
C,A0,0.39599999999999996,0.071496212854276125,"fixedEnergy=263/90;theta=nu*K^2*t;radialRingsSquared=5,10",closed-form C1 fixed-window limit of exact global-smooth 2D3C NSE,A0=4*x*(1-x)^2/((1+x)*Y0);x=exp(-10*theta)
C,G0,0.39599999999999996,0.077161928186209858,"fixedEnergy=263/90;theta=nu*K^2*t;radialRingsSquared=5,10",closed-form C1 fixed-window limit of exact global-smooth 2D3C NSE,G0=4*(exp(-10*theta)+exp(-20*theta))/Y0
C,A0,0.40000000000000002,0.069579702033883473,"fixedEnergy=263/90;theta=nu*K^2*t;radialRingsSquared=5,10",closed-form C1 fixed-window limit of exact global-smooth 2D3C NSE,A0=4*x*(1-x)^2/((1+x)*Y0);x=exp(-10*theta)
C,G0,0.40000000000000002,0.074869278302087075,"fixedEnergy=263/90;theta=nu*K^2*t;radialRingsSquared=5,10",closed-form C1 fixed-window limit of exact global-smooth 2D3C NSE,G0=4*(exp(-10*theta)+exp(-20*theta))/Y0
C,A0,0.40399999999999997,0.067704295826511468,"fixedEnergy=263/90;theta=nu*K^2*t;radialRingsSquared=5,10",closed-form C1 fixed-window limit of exact global-smooth 2D3C NSE,A0=4*x*(1-x)^2/((1+x)*Y0);x=exp(-10*theta)
C,G0,0.40399999999999997,0.072642255825991139,"fixedEnergy=263/90;theta=nu*K^2*t;radialRingsSquared=5,10",closed-form C1 fixed-window limit of exact global-smooth 2D3C NSE,G0=4*(exp(-10*theta)+exp(-20*theta))/Y0
C,A0,0.40799999999999997,0.065869782278319536,"fixedEnergy=263/90;theta=nu*K^2*t;radialRingsSquared=5,10",closed-form C1 fixed-window limit of exact global-smooth 2D3C NSE,A0=4*x*(1-x)^2/((1+x)*Y0);x=exp(-10*theta)
C,G0,0.40799999999999997,0.070479092483507103,"fixedEnergy=263/90;theta=nu*K^2*t;radialRingsSquared=5,10",closed-form C1 fixed-window limit of exact global-smooth 2D3C NSE,G0=4*(exp(-10*theta)+exp(-20*theta))/Y0
C,A0,0.41199999999999998,0.064075897822536337,"fixedEnergy=263/90;theta=nu*K^2*t;radialRingsSquared=5,10",closed-form C1 fixed-window limit of exact global-smooth 2D3C NSE,A0=4*x*(1-x)^2/((1+x)*Y0);x=exp(-10*theta)
C,G0,0.41199999999999998,0.068378063111449214,"fixedEnergy=263/90;theta=nu*K^2*t;radialRingsSquared=5,10",closed-form C1 fixed-window limit of exact global-smooth 2D3C NSE,G0=4*(exp(-10*theta)+exp(-20*theta))/Y0
C,A0,0.41599999999999998,0.062322331774298939,"fixedEnergy=263/90;theta=nu*K^2*t;radialRingsSquared=5,10",closed-form C1 fixed-window limit of exact global-smooth 2D3C NSE,A0=4*x*(1-x)^2/((1+x)*Y0);x=exp(-10*theta)
C,G0,0.41599999999999998,0.066337484777238151,"fixedEnergy=263/90;theta=nu*K^2*t;radialRingsSquared=5,10",closed-form C1 fixed-window limit of exact global-smooth 2D3C NSE,G0=4*(exp(-10*theta)+exp(-20*theta))/Y0
C,A0,0.41999999999999998,0.060608730570499862,"fixedEnergy=263/90;theta=nu*K^2*t;radialRingsSquared=5,10",closed-form C1 fixed-window limit of exact global-smooth 2D3C NSE,A0=4*x*(1-x)^2/((1+x)*Y0);x=exp(-10*theta)
C,G0,0.41999999999999998,0.064355715909986039,"fixedEnergy=263/90;theta=nu*K^2*t;radialRingsSquared=5,10",closed-form C1 fixed-window limit of exact global-smooth 2D3C NSE,G0=4*(exp(-10*theta)+exp(-20*theta))/Y0
C,A0,0.42399999999999999,0.058934701764130293,"fixedEnergy=263/90;theta=nu*K^2*t;radialRingsSquared=5,10",closed-form C1 fixed-window limit of exact global-smooth 2D3C NSE,A0=4*x*(1-x)^2/((1+x)*Y0);x=exp(-10*theta)
C,G0,0.42399999999999999,0.062431155443484973,"fixedEnergy=263/90;theta=nu*K^2*t;radialRingsSquared=5,10",closed-form C1 fixed-window limit of exact global-smooth 2D3C NSE,G0=4*(exp(-10*theta)+exp(-20*theta))/Y0
C,A0,0.42799999999999999,0.057299817782687702,"fixedEnergy=263/90;theta=nu*K^2*t;radialRingsSquared=5,10",closed-form C1 fixed-window limit of exact global-smooth 2D3C NSE,A0=4*x*(1-x)^2/((1+x)*Y0);x=exp(-10*theta)
C,G0,0.42799999999999999,0.060562241971249563,"fixedEnergy=263/90;theta=nu*K^2*t;radialRingsSquared=5,10",closed-form C1 fixed-window limit of exact global-smooth 2D3C NSE,G0=4*(exp(-10*theta)+exp(-20*theta))/Y0
C,A0,0.432,0.055703619460232529,"fixedEnergy=263/90;theta=nu*K^2*t;radialRingsSquared=5,10",closed-form C1 fixed-window limit of exact global-smooth 2D3C NSE,A0=4*x*(1-x)^2/((1+x)*Y0);x=exp(-10*theta)
C,G0,0.432,0.058747452913724865,"fixedEnergy=263/90;theta=nu*K^2*t;radialRingsSquared=5,10",closed-form C1 fixed-window limit of exact global-smooth 2D3C NSE,G0=4*(exp(-10*theta)+exp(-20*theta))/Y0
C,A0,0.43599999999999994,0.054145619352640971,"fixedEnergy=263/90;theta=nu*K^2*t;radialRingsSquared=5,10",closed-form C1 fixed-window limit of exact global-smooth 2D3C NSE,A0=4*x*(1-x)^2/((1+x)*Y0);x=exp(-10*theta)
C,G0,0.43599999999999994,0.056985303697738098,"fixedEnergy=263/90;theta=nu*K^2*t;radialRingsSquared=5,10",closed-form C1 fixed-window limit of exact global-smooth 2D3C NSE,G0=4*(exp(-10*theta)+exp(-20*theta))/Y0
C,A0,0.44,0.052625304845515204,"fixedEnergy=263/90;theta=nu*K^2*t;radialRingsSquared=5,10",closed-form C1 fixed-window limit of exact global-smooth 2D3C NSE,A0=4*x*(1-x)^2/((1+x)*Y0);x=exp(-10*theta)
C,G0,0.44,0.055274346948242382,"fixedEnergy=263/90;theta=nu*K^2*t;radialRingsSquared=5,10",closed-form C1 fixed-window limit of exact global-smooth 2D3C NSE,G0=4*(exp(-10*theta)+exp(-20*theta))/Y0
C,A0,0.44399999999999995,0.051142141064087529,"fixedEnergy=263/90;theta=nu*K^2*t;radialRingsSquared=5,10",closed-form C1 fixed-window limit of exact global-smooth 2D3C NSE,A0=4*x*(1-x)^2/((1+x)*Y0);x=exp(-10*theta)
C,G0,0.44399999999999995,0.053613171692377906,"fixedEnergy=263/90;theta=nu*K^2*t;radialRingsSquared=5,10",closed-form C1 fixed-window limit of exact global-smooth 2D3C NSE,G0=4*(exp(-10*theta)+exp(-20*theta))/Y0
C,A0,0.44800000000000001,0.049695573594292955,"fixedEnergy=263/90;theta=nu*K^2*t;radialRingsSquared=5,10",closed-form C1 fixed-window limit of exact global-smooth 2D3C NSE,A0=4*x*(1-x)^2/((1+x)*Y0);x=exp(-10*theta)
C,G0,0.44800000000000001,0.052000402575851694,"fixedEnergy=263/90;theta=nu*K^2*t;radialRingsSquared=5,10",closed-form C1 fixed-window limit of exact global-smooth 2D3C NSE,G0=4*(exp(-10*theta)+exp(-20*theta))/Y0
C,A0,0.45199999999999996,0.048285031023999697,"fixedEnergy=263/90;theta=nu*K^2*t;radialRingsSquared=5,10",closed-form C1 fixed-window limit of exact global-smooth 2D3C NSE,A0=4*x*(1-x)^2/((1+x)*Y0);x=exp(-10*theta)
C,G0,0.45199999999999996,0.050434699091623465,"fixedEnergy=263/90;theta=nu*K^2*t;radialRingsSquared=5,10",closed-form C1 fixed-window limit of exact global-smooth 2D3C NSE,G0=4*(exp(-10*theta)+exp(-20*theta))/Y0
C,A0,0.45599999999999996,0.046909927313169814,"fixedEnergy=263/90;theta=nu*K^2*t;radialRingsSquared=5,10",closed-form C1 fixed-window limit of exact global-smooth 2D3C NSE,A0=4*x*(1-x)^2/((1+x)*Y0);x=exp(-10*theta)
C,G0,0.45599999999999996,0.048914754820864645,"fixedEnergy=263/90;theta=nu*K^2*t;radialRingsSquared=5,10",closed-form C1 fixed-window limit of exact global-smooth 2D3C NSE,G0=4*(exp(-10*theta)+exp(-20*theta))/Y0
C,A0,0.46000000000000002,0.045569664001495112,"fixedEnergy=263/90;theta=nu*K^2*t;radialRingsSquared=5,10",closed-form C1 fixed-window limit of exact global-smooth 2D3C NSE,A0=4*x*(1-x)^2/((1+x)*Y0);x=exp(-10*theta)
C,G0,0.46000000000000002,0.04743929668614956,"fixedEnergy=263/90;theta=nu*K^2*t;radialRingsSquared=5,10",closed-form C1 fixed-window limit of exact global-smooth 2D3C NSE,G0=4*(exp(-10*theta)+exp(-20*theta))/Y0
C,A0,0.46399999999999997,0.044263632261802369,"fixedEnergy=263/90;theta=nu*K^2*t;radialRingsSquared=5,10",closed-form C1 fixed-window limit of exact global-smooth 2D3C NSE,A0=4*x*(1-x)^2/((1+x)*Y0);x=exp(-10*theta)
C,G0,0.46399999999999997,0.046007084216823334,"fixedEnergy=263/90;theta=nu*K^2*t;radialRingsSquared=5,10",closed-form C1 fixed-window limit of exact global-smooth 2D3C NSE,G0=4*(exp(-10*theta)+exp(-20*theta))/Y0
C,A0,0.46800000000000003,0.042991214807264228,"fixedEnergy=263/90;theta=nu*K^2*t;radialRingsSquared=5,10",closed-form C1 fixed-window limit of exact global-smooth 2D3C NSE,A0=4*x*(1-x)^2/((1+x)*Y0);x=exp(-10*theta)
C,G0,0.46800000000000003,0.04461690882648315,"fixedEnergy=263/90;theta=nu*K^2*t;radialRingsSquared=5,10",closed-form C1 fixed-window limit of exact global-smooth 2D3C NSE,G0=4*(exp(-10*theta)+exp(-20*theta))/Y0
C,A0,0.47199999999999998,0.041751787660184447,"fixedEnergy=263/90;theta=nu*K^2*t;radialRingsSquared=5,10",closed-form C1 fixed-window limit of exact global-smooth 2D3C NSE,A0=4*x*(1-x)^2/((1+x)*Y0);x=exp(-10*theta)
C,G0,0.47199999999999998,0.04326759310250286,"fixedEnergy=263/90;theta=nu*K^2*t;radialRingsSquared=5,10",closed-form C1 fixed-window limit of exact global-smooth 2D3C NSE,G0=4*(exp(-10*theta)+exp(-20*theta))/Y0
C,A0,0.47599999999999992,0.040544721789849539,"fixedEnergy=263/90;theta=nu*K^2*t;radialRingsSquared=5,10",closed-form C1 fixed-window limit of exact global-smooth 2D3C NSE,A0=4*x*(1-x)^2/((1+x)*Y0);x=exp(-10*theta)
C,G0,0.47599999999999992,0.041957990107521846,"fixedEnergy=263/90;theta=nu*K^2*t;radialRingsSquared=5,10",closed-form C1 fixed-window limit of exact global-smooth 2D3C NSE,G0=4*(exp(-10*theta)+exp(-20*theta))/Y0
C,A0,0.47999999999999998,0.039369384626663097,"fixedEnergy=263/90;theta=nu*K^2*t;radialRingsSquared=5,10",closed-form C1 fixed-window limit of exact global-smooth 2D3C NSE,A0=4*x*(1-x)^2/((1+x)*Y0);x=exp(-10*theta)
C,G0,0.47999999999999998,0.04068698269281637,"fixedEnergy=263/90;theta=nu*K^2*t;radialRingsSquared=5,10",closed-form C1 fixed-window limit of exact global-smooth 2D3C NSE,G0=4*(exp(-10*theta)+exp(-20*theta))/Y0
C,A0,0.48399999999999999,0.038225141459497215,"fixedEnergy=263/90;theta=nu*K^2*t;radialRingsSquared=5,10",closed-form C1 fixed-window limit of exact global-smooth 2D3C NSE,A0=4*x*(1-x)^2/((1+x)*Y0);x=exp(-10*theta)
C,G0,0.48399999999999999,0.039453482823465606,"fixedEnergy=263/90;theta=nu*K^2*t;radialRingsSquared=5,10",closed-form C1 fixed-window limit of exact global-smooth 2D3C NSE,G0=4*(exp(-10*theta)+exp(-20*theta))/Y0
C,A0,0.48800000000000004,0.037111356722915774,"fixedEnergy=263/90;theta=nu*K^2*t;radialRingsSquared=5,10",closed-form C1 fixed-window limit of exact global-smooth 2D3C NSE,A0=4*x*(1-x)^2/((1+x)*Y0);x=exp(-10*theta)
C,G0,0.48800000000000004,0.038256430915220262,"fixedEnergy=263/90;theta=nu*K^2*t;radialRingsSquared=5,10",closed-form C1 fixed-window limit of exact global-smooth 2D3C NSE,G0=4*(exp(-10*theta)+exp(-20*theta))/Y0
C,A0,0.49199999999999999,0.0360273951806468,"fixedEnergy=263/90;theta=nu*K^2*t;radialRingsSquared=5,10",closed-form C1 fixed-window limit of exact global-smooth 2D3C NSE,A0=4*x*(1-x)^2/((1+x)*Y0);x=exp(-10*theta)
C,G0,0.49199999999999999,0.037094795182980589,"fixedEnergy=263/90;theta=nu*K^2*t;radialRingsSquared=5,10",closed-form C1 fixed-window limit of exact global-smooth 2D3C NSE,G0=4*(exp(-10*theta)+exp(-20*theta))/Y0
C,A0,0.49599999999999994,0.03497262301140406,"fixedEnergy=263/90;theta=nu*K^2*t;radialRingsSquared=5,10",closed-form C1 fixed-window limit of exact global-smooth 2D3C NSE,A0=4*x*(1-x)^2/((1+x)*Y0);x=exp(-10*theta)
C,G0,0.49599999999999994,0.035967571000785188,"fixedEnergy=263/90;theta=nu*K^2*t;radialRingsSquared=5,10",closed-form C1 fixed-window limit of exact global-smooth 2D3C NSE,G0=4*(exp(-10*theta)+exp(-20*theta))/Y0
C,A0,0.5,0.033946408802888156,"fixedEnergy=263/90;theta=nu*K^2*t;radialRingsSquared=5,10",closed-form C1 fixed-window limit of exact global-smooth 2D3C NSE,A0=4*x*(1-x)^2/((1+x)*Y0);x=exp(-10*theta)
C,G0,0.5,0.034873780273212147,"fixedEnergy=263/90;theta=nu*K^2*t;radialRingsSquared=5,10",closed-form C1 fixed-window limit of exact global-smooth 2D3C NSE,G0=4*(exp(-10*theta)+exp(-20*theta))/Y0
C,A0,0.504,0.032948124459529902,"fixedEnergy=263/90;theta=nu*K^2*t;radialRingsSquared=5,10",closed-form C1 fixed-window limit of exact global-smooth 2D3C NSE,A0=4*x*(1-x)^2/((1+x)*Y0);x=exp(-10*theta)
C,G0,0.504,0.033812470818090676,"fixedEnergy=263/90;theta=nu*K^2*t;radialRingsSquared=5,10",closed-form C1 fixed-window limit of exact global-smooth 2D3C NSE,G0=4*(exp(-10*theta)+exp(-20*theta))/Y0
C,A0,0.50800000000000001,0.031977146029277752,"fixedEnergy=263/90;theta=nu*K^2*t;radialRingsSquared=5,10",closed-form C1 fixed-window limit of exact global-smooth 2D3C NSE,A0=4*x*(1-x)^2/((1+x)*Y0);x=exp(-10*theta)
C,G0,0.50800000000000001,0.032782715760419405,"fixedEnergy=263/90;theta=nu*K^2*t;radialRingsSquared=5,10",closed-form C1 fixed-window limit of exact global-smooth 2D3C NSE,G0=4*(exp(-10*theta)+exp(-20*theta))/Y0
C,A0,0.51200000000000001,0.031032854454478093,"fixedEnergy=263/90;theta=nu*K^2*t;radialRingsSquared=5,10",closed-form C1 fixed-window limit of exact global-smooth 2D3C NSE,A0=4*x*(1-x)^2/((1+x)*Y0);x=exp(-10*theta)
C,G0,0.51200000000000001,0.031783612937387642,"fixedEnergy=263/90;theta=nu*K^2*t;radialRingsSquared=5,10",closed-form C1 fixed-window limit of exact global-smooth 2D3C NSE,G0=4*(exp(-10*theta)+exp(-20*theta))/Y0
C,A0,0.5159999999999999,0.030114636251648497,"fixedEnergy=263/90;theta=nu*K^2*t;radialRingsSquared=5,10",closed-form C1 fixed-window limit of exact global-smooth 2D3C NSE,A0=4*x*(1-x)^2/((1+x)*Y0);x=exp(-10*theta)
C,G0,0.5159999999999999,0.030814284314392742,"fixedEnergy=263/90;theta=nu*K^2*t;radialRingsSquared=5,10",closed-form C1 fixed-window limit of exact global-smooth 2D3C NSE,G0=4*(exp(-10*theta)+exp(-20*theta))/Y0
C,A0,0.52000000000000002,0.02922188412470476,"fixedEnergy=263/90;theta=nu*K^2*t;radialRingsSquared=5,10",closed-form C1 fixed-window limit of exact global-smooth 2D3C NSE,A0=4*x*(1-x)^2/((1+x)*Y0);x=exp(-10*theta)
C,G0,0.52000000000000002,0.029873875411946436,"fixedEnergy=263/90;theta=nu*K^2*t;radialRingsSquared=5,10",closed-form C1 fixed-window limit of exact global-smooth 2D3C NSE,G0=4*(exp(-10*theta)+exp(-20*theta))/Y0
C,A0,0.52399999999999991,0.028353997515970127,"fixedEnergy=263/90;theta=nu*K^2*t;radialRingsSquared=5,10",closed-form C1 fixed-window limit of exact global-smooth 2D3C NSE,A0=4*x*(1-x)^2/((1+x)*Y0);x=exp(-10*theta)
C,G0,0.52399999999999991,0.028961554743361942,"fixedEnergy=263/90;theta=nu*K^2*t;radialRingsSquared=5,10",closed-form C1 fixed-window limit of exact global-smooth 2D3C NSE,G0=4*(exp(-10*theta)+exp(-20*theta))/Y0
C,A0,0.52800000000000002,0.027510383099070213,"fixedEnergy=263/90;theta=nu*K^2*t;radialRingsSquared=5,10",closed-form C1 fixed-window limit of exact global-smooth 2D3C NSE,A0=4*x*(1-x)^2/((1+x)*Y0);x=exp(-10*theta)
C,G0,0.52800000000000002,0.028076513263111509,"fixedEnergy=263/90;theta=nu*K^2*t;radialRingsSquared=5,10",closed-form C1 fixed-window limit of exact global-smooth 2D3C NSE,G0=4*(exp(-10*theta)+exp(-20*theta))/Y0
C,A0,0.53200000000000003,0.026690455217601758,"fixedEnergy=263/90;theta=nu*K^2*t;radialRingsSquared=5,10",closed-form C1 fixed-window limit of exact global-smooth 2D3C NSE,A0=4*x*(1-x)^2/((1+x)*Y0);x=exp(-10*theta)
C,G0,0.53200000000000003,0.027217963825744818,"fixedEnergy=263/90;theta=nu*K^2*t;radialRingsSquared=5,10",closed-form C1 fixed-window limit of exact global-smooth 2D3C NSE,G0=4*(exp(-10*theta)+exp(-20*theta))/Y0
C,A0,0.53599999999999992,0.02589363627325365,"fixedEnergy=263/90;theta=nu*K^2*t;radialRingsSquared=5,10",closed-form C1 fixed-window limit of exact global-smooth 2D3C NSE,A0=4*x*(1-x)^2/((1+x)*Y0);x=exp(-10*theta)
C,G0,0.53599999999999992,0.026385140655255532,"fixedEnergy=263/90;theta=nu*K^2*t;radialRingsSquared=5,10",closed-form C1 fixed-window limit of exact global-smooth 2D3C NSE,G0=4*(exp(-10*theta)+exp(-20*theta))/Y0
C,A0,0.54000000000000004,0.025119357066859763,"fixedEnergy=263/90;theta=nu*K^2*t;radialRingsSquared=5,10",closed-form C1 fixed-window limit of exact global-smooth 2D3C NSE,A0=4*x*(1-x)^2/((1+x)*Y0);x=exp(-10*theta)
C,G0,0.54000000000000004,0.025577298824784094,"fixedEnergy=263/90;theta=nu*K^2*t;radialRingsSquared=5,10",closed-form C1 fixed-window limit of exact global-smooth 2D3C NSE,G0=4*(exp(-10*theta)+exp(-20*theta))/Y0
C,A0,0.54399999999999993,0.02436705709567074,"fixedEnergy=263/90;theta=nu*K^2*t;radialRingsSquared=5,10",closed-form C1 fixed-window limit of exact global-smooth 2D3C NSE,A0=4*x*(1-x)^2/((1+x)*Y0);x=exp(-10*theta)
C,G0,0.54399999999999993,0.024793713746543079,"fixedEnergy=263/90;theta=nu*K^2*t;radialRingsSquared=5,10",closed-form C1 fixed-window limit of exact global-smooth 2D3C NSE,G0=4*(exp(-10*theta)+exp(-20*theta))/Y0
C,A0,0.54800000000000004,0.023636184809947142,"fixedEnergy=263/90;theta=nu*K^2*t;radialRingsSquared=5,10",closed-form C1 fixed-window limit of exact global-smooth 2D3C NSE,A0=4*x*(1-x)^2/((1+x)*Y0);x=exp(-10*theta)
