panel,kind,id,series,x,y,value,alpha,gap,cAbs,theta0,modeN,orientationRatio,rhoOverGamma,chi,A_vartheta,B_vartheta,formula,status,note
C,history-L2-multiplier,history-history-L2-multiplier-009,L2 history multiplier,0.21752040340195228,0.16000000000000003,0.16000000000000003,0.20000000000000001,0.21752040340195228,,,,,,1,4,2.6666666666666665,"chi*min(g^(-1),A_vartheta*alpha^2)",exact normalized upper-bound multiplier,multiply by |Lambda|*M1 and the declared Q-history norm
C,history-L2-multiplier,history-history-L2-multiplier-010,L2 history multiplier,0.23713737056616552,0.16000000000000003,0.16000000000000003,0.20000000000000001,0.23713737056616552,,,,,,1,4,2.6666666666666665,"chi*min(g^(-1),A_vartheta*alpha^2)",exact normalized upper-bound multiplier,multiply by |Lambda|*M1 and the declared Q-history norm
C,history-L2-multiplier,history-history-L2-multiplier-011,L2 history multiplier,0.25852348395621905,0.16000000000000003,0.16000000000000003,0.20000000000000001,0.25852348395621905,,,,,,1,4,2.6666666666666665,"chi*min(g^(-1),A_vartheta*alpha^2)",exact normalized upper-bound multiplier,multiply by |Lambda|*M1 and the declared Q-history norm
C,history-L2-multiplier,history-history-L2-multiplier-012,L2 history multiplier,0.28183829312644537,0.16000000000000003,0.16000000000000003,0.20000000000000001,0.28183829312644537,,,,,,1,4,2.6666666666666665,"chi*min(g^(-1),A_vartheta*alpha^2)",exact normalized upper-bound multiplier,multiply by |Lambda|*M1 and the declared Q-history norm
C,history-L2-multiplier,history-history-L2-multiplier-013,L2 history multiplier,0.3072557365267447,0.16000000000000003,0.16000000000000003,0.20000000000000001,0.3072557365267447,,,,,,1,4,2.6666666666666665,"chi*min(g^(-1),A_vartheta*alpha^2)",exact normalized upper-bound multiplier,multiply by |Lambda|*M1 and the declared Q-history norm
C,history-L2-multiplier,history-history-L2-multiplier-014,L2 history multiplier,0.33496543915782767,0.16000000000000003,0.16000000000000003,0.20000000000000001,0.33496543915782767,,,,,,1,4,2.6666666666666665,"chi*min(g^(-1),A_vartheta*alpha^2)",exact normalized upper-bound multiplier,multiply by |Lambda|*M1 and the declared Q-history norm
C,history-L2-multiplier,history-history-L2-multiplier-015,L2 history multiplier,0.36517412725483772,0.16000000000000003,0.16000000000000003,0.20000000000000001,0.36517412725483772,,,,,,1,4,2.6666666666666665,"chi*min(g^(-1),A_vartheta*alpha^2)",exact normalized upper-bound multiplier,multiply by |Lambda|*M1 and the declared Q-history norm
C,history-L2-multiplier,history-history-L2-multiplier-016,L2 history multiplier,0.3981071705534972,0.16000000000000003,0.16000000000000003,0.20000000000000001,0.3981071705534972,,,,,,1,4,2.6666666666666665,"chi*min(g^(-1),A_vartheta*alpha^2)",exact normalized upper-bound multiplier,multiply by |Lambda|*M1 and the declared Q-history norm
C,history-L2-multiplier,history-history-L2-multiplier-017,L2 history multiplier,0.43401026364474377,0.16000000000000003,0.16000000000000003,0.20000000000000001,0.43401026364474377,,,,,,1,4,2.6666666666666665,"chi*min(g^(-1),A_vartheta*alpha^2)",exact normalized upper-bound multiplier,multiply by |Lambda|*M1 and the declared Q-history norm
C,history-L2-multiplier,history-history-L2-multiplier-018,L2 history multiplier,0.47315125896148053,0.16000000000000003,0.16000000000000003,0.20000000000000001,0.47315125896148053,,,,,,1,4,2.6666666666666665,"chi*min(g^(-1),A_vartheta*alpha^2)",exact normalized upper-bound multiplier,multiply by |Lambda|*M1 and the declared Q-history norm
C,history-L2-multiplier,history-history-L2-multiplier-019,L2 history multiplier,0.51582216507230572,0.16000000000000003,0.16000000000000003,0.20000000000000001,0.51582216507230572,,,,,,1,4,2.6666666666666665,"chi*min(g^(-1),A_vartheta*alpha^2)",exact normalized upper-bound multiplier,multiply by |Lambda|*M1 and the declared Q-history norm
C,history-L2-multiplier,history-history-L2-multiplier-020,L2 history multiplier,0.56234132519034907,0.16000000000000003,0.16000000000000003,0.20000000000000001,0.56234132519034907,,,,,,1,4,2.6666666666666665,"chi*min(g^(-1),A_vartheta*alpha^2)",exact normalized upper-bound multiplier,multiply by |Lambda|*M1 and the declared Q-history norm
C,history-L2-multiplier,history-history-L2-multiplier-021,L2 history multiplier,0.61305579214982064,0.16000000000000003,0.16000000000000003,0.20000000000000001,0.61305579214982064,,,,,,1,4,2.6666666666666665,"chi*min(g^(-1),A_vartheta*alpha^2)",exact normalized upper-bound multiplier,multiply by |Lambda|*M1 and the declared Q-history norm
C,history-L2-multiplier,history-history-L2-multiplier-022,L2 history multiplier,0.66834391756861455,0.16000000000000003,0.16000000000000003,0.20000000000000001,0.66834391756861455,,,,,,1,4,2.6666666666666665,"chi*min(g^(-1),A_vartheta*alpha^2)",exact normalized upper-bound multiplier,multiply by |Lambda|*M1 and the declared Q-history norm
C,history-L2-multiplier,history-history-L2-multiplier-023,L2 history multiplier,0.72861817451322775,0.16000000000000003,0.16000000000000003,0.20000000000000001,0.72861817451322775,,,,,,1,4,2.6666666666666665,"chi*min(g^(-1),A_vartheta*alpha^2)",exact normalized upper-bound multiplier,multiply by |Lambda|*M1 and the declared Q-history norm
C,history-L2-multiplier,history-history-L2-multiplier-024,L2 history multiplier,0.79432823472428149,0.16000000000000003,0.16000000000000003,0.20000000000000001,0.79432823472428149,,,,,,1,4,2.6666666666666665,"chi*min(g^(-1),A_vartheta*alpha^2)",exact normalized upper-bound multiplier,multiply by |Lambda|*M1 and the declared Q-history norm
C,history-L2-multiplier,history-history-L2-multiplier-025,L2 history multiplier,0.86596432336006535,0.16000000000000003,0.16000000000000003,0.20000000000000001,0.86596432336006535,,,,,,1,4,2.6666666666666665,"chi*min(g^(-1),A_vartheta*alpha^2)",exact normalized upper-bound multiplier,multiply by |Lambda|*M1 and the declared Q-history norm
C,history-L2-multiplier,history-history-L2-multiplier-026,L2 history multiplier,0.94406087628592328,0.16000000000000003,0.16000000000000003,0.20000000000000001,0.94406087628592328,,,,,,1,4,2.6666666666666665,"chi*min(g^(-1),A_vartheta*alpha^2)",exact normalized upper-bound multiplier,multiply by |Lambda|*M1 and the declared Q-history norm
C,history-L2-multiplier,history-history-L2-multiplier-027,L2 history multiplier,1.029200527194428,0.16000000000000003,0.16000000000000003,0.20000000000000001,1.029200527194428,,,,,,1,4,2.6666666666666665,"chi*min(g^(-1),A_vartheta*alpha^2)",exact normalized upper-bound multiplier,multiply by |Lambda|*M1 and the declared Q-history norm
C,history-L2-multiplier,history-history-L2-multiplier-028,L2 history multiplier,1.1220184543019636,0.16000000000000003,0.16000000000000003,0.20000000000000001,1.1220184543019636,,,,,,1,4,2.6666666666666665,"chi*min(g^(-1),A_vartheta*alpha^2)",exact normalized upper-bound multiplier,multiply by |Lambda|*M1 and the declared Q-history norm
C,history-L2-multiplier,history-history-L2-multiplier-029,L2 history multiplier,1.2232071190499314,0.16000000000000003,0.16000000000000003,0.20000000000000001,1.2232071190499314,,,,,,1,4,2.6666666666666665,"chi*min(g^(-1),A_vartheta*alpha^2)",exact normalized upper-bound multiplier,multiply by |Lambda|*M1 and the declared Q-history norm
C,history-L2-multiplier,history-history-L2-multiplier-030,L2 history multiplier,1.333521432163324,0.16000000000000003,0.16000000000000003,0.20000000000000001,1.333521432163324,,,,,,1,4,2.6666666666666665,"chi*min(g^(-1),A_vartheta*alpha^2)",exact normalized upper-bound multiplier,multiply by |Lambda|*M1 and the declared Q-history norm
C,history-L2-multiplier,history-history-L2-multiplier-031,L2 history multiplier,1.4537843856076622,0.16000000000000003,0.16000000000000003,0.20000000000000001,1.4537843856076622,,,,,,1,4,2.6666666666666665,"chi*min(g^(-1),A_vartheta*alpha^2)",exact normalized upper-bound multiplier,multiply by |Lambda|*M1 and the declared Q-history norm
C,history-L2-multiplier,history-history-L2-multiplier-032,L2 history multiplier,1.5848931924611134,0.16000000000000003,0.16000000000000003,0.20000000000000001,1.5848931924611134,,,,,,1,4,2.6666666666666665,"chi*min(g^(-1),A_vartheta*alpha^2)",exact normalized upper-bound multiplier,multiply by |Lambda|*M1 and the declared Q-history norm
C,history-L2-multiplier,history-history-L2-multiplier-033,L2 history multiplier,1.7278259805078635,0.16000000000000003,0.16000000000000003,0.20000000000000001,1.7278259805078635,,,,,,1,4,2.6666666666666665,"chi*min(g^(-1),A_vartheta*alpha^2)",exact normalized upper-bound multiplier,multiply by |Lambda|*M1 and the declared Q-history norm
C,history-L2-multiplier,history-history-L2-multiplier-034,L2 history multiplier,1.8836490894898001,0.16000000000000003,0.16000000000000003,0.20000000000000001,1.8836490894898001,,,,,,1,4,2.6666666666666665,"chi*min(g^(-1),A_vartheta*alpha^2)",exact normalized upper-bound multiplier,multiply by |Lambda|*M1 and the declared Q-history norm
C,history-L2-multiplier,history-history-L2-multiplier-035,L2 history multiplier,2.0535250264571459,0.16000000000000003,0.16000000000000003,0.20000000000000001,2.0535250264571459,,,,,,1,4,2.6666666666666665,"chi*min(g^(-1),A_vartheta*alpha^2)",exact normalized upper-bound multiplier,multiply by |Lambda|*M1 and the declared Q-history norm
C,history-L2-multiplier,history-history-L2-multiplier-036,L2 history multiplier,2.2387211385683399,0.16000000000000003,0.16000000000000003,0.20000000000000001,2.2387211385683399,,,,,,1,4,2.6666666666666665,"chi*min(g^(-1),A_vartheta*alpha^2)",exact normalized upper-bound multiplier,multiply by |Lambda|*M1 and the declared Q-history norm
C,history-L2-multiplier,history-history-L2-multiplier-037,L2 history multiplier,2.4406190680419799,0.16000000000000003,0.16000000000000003,0.20000000000000001,2.4406190680419799,,,,,,1,4,2.6666666666666665,"chi*min(g^(-1),A_vartheta*alpha^2)",exact normalized upper-bound multiplier,multiply by |Lambda|*M1 and the declared Q-history norm
C,history-L2-multiplier,history-history-L2-multiplier-038,L2 history multiplier,2.6607250597988097,0.16000000000000003,0.16000000000000003,0.20000000000000001,2.6607250597988097,,,,,,1,4,2.6666666666666665,"chi*min(g^(-1),A_vartheta*alpha^2)",exact normalized upper-bound multiplier,multiply by |Lambda|*M1 and the declared Q-history norm
C,history-L2-multiplier,history-history-L2-multiplier-039,L2 history multiplier,2.9006811986931531,0.16000000000000003,0.16000000000000003,0.20000000000000001,2.9006811986931531,,,,,,1,4,2.6666666666666665,"chi*min(g^(-1),A_vartheta*alpha^2)",exact normalized upper-bound multiplier,multiply by |Lambda|*M1 and the declared Q-history norm
C,history-L2-multiplier,history-history-L2-multiplier-040,L2 history multiplier,3.1622776601683795,0.16000000000000003,0.16000000000000003,0.20000000000000001,3.1622776601683795,,,,,,1,4,2.6666666666666665,"chi*min(g^(-1),A_vartheta*alpha^2)",exact normalized upper-bound multiplier,multiply by |Lambda|*M1 and the declared Q-history norm
C,history-L2-multiplier,history-history-L2-multiplier-041,L2 history multiplier,3.4474660657314944,0.16000000000000003,0.16000000000000003,0.20000000000000001,3.4474660657314944,,,,,,1,4,2.6666666666666665,"chi*min(g^(-1),A_vartheta*alpha^2)",exact normalized upper-bound multiplier,multiply by |Lambda|*M1 and the declared Q-history norm
C,history-L2-multiplier,history-history-L2-multiplier-042,L2 history multiplier,3.7583740428844412,0.16000000000000003,0.16000000000000003,0.20000000000000001,3.7583740428844412,,,,,,1,4,2.6666666666666665,"chi*min(g^(-1),A_vartheta*alpha^2)",exact normalized upper-bound multiplier,multiply by |Lambda|*M1 and the declared Q-history norm
C,history-L2-multiplier,history-history-L2-multiplier-043,L2 history multiplier,4.0973210981354153,0.16000000000000003,0.16000000000000003,0.20000000000000001,4.0973210981354153,,,,,,1,4,2.6666666666666665,"chi*min(g^(-1),A_vartheta*alpha^2)",exact normalized upper-bound multiplier,multiply by |Lambda|*M1 and the declared Q-history norm
C,history-L2-multiplier,history-history-L2-multiplier-044,L2 history multiplier,4.46683592150963,0.16000000000000003,0.16000000000000003,0.20000000000000001,4.46683592150963,,,,,,1,4,2.6666666666666665,"chi*min(g^(-1),A_vartheta*alpha^2)",exact normalized upper-bound multiplier,multiply by |Lambda|*M1 and the declared Q-history norm
C,history-L2-multiplier,history-history-L2-multiplier-045,L2 history multiplier,4.8696752516586308,0.16000000000000003,0.16000000000000003,0.20000000000000001,4.8696752516586308,,,,,,1,4,2.6666666666666665,"chi*min(g^(-1),A_vartheta*alpha^2)",exact normalized upper-bound multiplier,multiply by |Lambda|*M1 and the declared Q-history norm
C,history-L2-multiplier,history-history-L2-multiplier-046,L2 history multiplier,5.3088444423098844,0.16000000000000003,0.16000000000000003,0.20000000000000001,5.3088444423098844,,,,,,1,4,2.6666666666666665,"chi*min(g^(-1),A_vartheta*alpha^2)",exact normalized upper-bound multiplier,multiply by |Lambda|*M1 and the declared Q-history norm
C,history-L2-multiplier,history-history-L2-multiplier-047,L2 history multiplier,5.7876198834912058,0.16000000000000003,0.16000000000000003,0.20000000000000001,5.7876198834912058,,,,,,1,4,2.6666666666666665,"chi*min(g^(-1),A_vartheta*alpha^2)",exact normalized upper-bound multiplier,multiply by |Lambda|*M1 and the declared Q-history norm
C,history-L2-multiplier,history-history-L2-multiplier-048,L2 history multiplier,6.3095734448019334,0.15848931924611132,0.15848931924611132,0.20000000000000001,6.3095734448019334,,,,,,1,4,2.6666666666666665,"chi*min(g^(-1),A_vartheta*alpha^2)",exact normalized upper-bound multiplier,multiply by |Lambda|*M1 and the declared Q-history norm
C,history-L2-multiplier,history-history-L2-multiplier-049,L2 history multiplier,6.8785991230880743,0.14537843856076621,0.14537843856076621,0.20000000000000001,6.8785991230880743,,,,,,1,4,2.6666666666666665,"chi*min(g^(-1),A_vartheta*alpha^2)",exact normalized upper-bound multiplier,multiply by |Lambda|*M1 and the declared Q-history norm
C,history-L2-multiplier,history-history-L2-multiplier-050,L2 history multiplier,7.4989420933245583,0.1333521432163324,0.1333521432163324,0.20000000000000001,7.4989420933245583,,,,,,1,4,2.6666666666666665,"chi*min(g^(-1),A_vartheta*alpha^2)",exact normalized upper-bound multiplier,multiply by |Lambda|*M1 and the declared Q-history norm
C,history-L2-multiplier,history-history-L2-multiplier-051,L2 history multiplier,8.1752303794365009,0.12232071190499315,0.12232071190499315,0.20000000000000001,8.1752303794365009,,,,,,1,4,2.6666666666666665,"chi*min(g^(-1),A_vartheta*alpha^2)",exact normalized upper-bound multiplier,multiply by |Lambda|*M1 and the declared Q-history norm
C,history-L2-multiplier,history-history-L2-multiplier-052,L2 history multiplier,8.9125093813374541,0.11220184543019636,0.11220184543019636,0.20000000000000001,8.9125093813374541,,,,,,1,4,2.6666666666666665,"chi*min(g^(-1),A_vartheta*alpha^2)",exact normalized upper-bound multiplier,multiply by |Lambda|*M1 and the declared Q-history norm
C,history-L2-multiplier,history-history-L2-multiplier-053,L2 history multiplier,9.7162795157710633,0.10292005271944279,0.10292005271944279,0.20000000000000001,9.7162795157710633,,,,,,1,4,2.6666666666666665,"chi*min(g^(-1),A_vartheta*alpha^2)",exact normalized upper-bound multiplier,multiply by |Lambda|*M1 and the declared Q-history norm
C,history-L2-multiplier,history-history-L2-multiplier-054,L2 history multiplier,10.592537251772887,0.094406087628592358,0.094406087628592358,0.20000000000000001,10.592537251772887,,,,,,1,4,2.6666666666666665,"chi*min(g^(-1),A_vartheta*alpha^2)",exact normalized upper-bound multiplier,multiply by |Lambda|*M1 and the declared Q-history norm
C,history-L2-multiplier,history-history-L2-multiplier-055,L2 history multiplier,11.547819846894582,0.086596432336006543,0.086596432336006543,0.20000000000000001,11.547819846894582,,,,,,1,4,2.6666666666666665,"chi*min(g^(-1),A_vartheta*alpha^2)",exact normalized upper-bound multiplier,multiply by |Lambda|*M1 and the declared Q-history norm
C,history-L2-multiplier,history-history-L2-multiplier-056,L2 history multiplier,12.589254117941675,0.079432823472428138,0.079432823472428138,0.20000000000000001,12.589254117941675,,,,,,1,4,2.6666666666666665,"chi*min(g^(-1),A_vartheta*alpha^2)",exact normalized upper-bound multiplier,multiply by |Lambda|*M1 and the declared Q-history norm
C,history-L2-multiplier,history-history-L2-multiplier-057,L2 history multiplier,13.724609610075625,0.072861817451322738,0.072861817451322738,0.20000000000000001,13.724609610075625,,,,,,1,4,2.6666666666666665,"chi*min(g^(-1),A_vartheta*alpha^2)",exact normalized upper-bound multiplier,multiply by |Lambda|*M1 and the declared Q-history norm
C,history-L2-multiplier,history-history-L2-multiplier-058,L2 history multiplier,14.962356560944327,0.066834391756861497,0.066834391756861497,0.20000000000000001,14.962356560944327,,,,,,1,4,2.6666666666666665,"chi*min(g^(-1),A_vartheta*alpha^2)",exact normalized upper-bound multiplier,multiply by |Lambda|*M1 and the declared Q-history norm
C,history-L2-multiplier,history-history-L2-multiplier-059,L2 history multiplier,16.31172909227838,0.06130557921498208,0.06130557921498208,0.20000000000000001,16.31172909227838,,,,,,1,4,2.6666666666666665,"chi*min(g^(-1),A_vartheta*alpha^2)",exact normalized upper-bound multiplier,multiply by |Lambda|*M1 and the declared Q-history norm
C,history-L2-multiplier,history-history-L2-multiplier-060,L2 history multiplier,17.782794100389228,0.056234132519034905,0.056234132519034905,0.20000000000000001,17.782794100389228,,,,,,1,4,2.6666666666666665,"chi*min(g^(-1),A_vartheta*alpha^2)",exact normalized upper-bound multiplier,multiply by |Lambda|*M1 and the declared Q-history norm
C,history-L2-multiplier,history-history-L2-multiplier-061,L2 history multiplier,19.386526359522076,0.051582216507230556,0.051582216507230556,0.20000000000000001,19.386526359522076,,,,,,1,4,2.6666666666666665,"chi*min(g^(-1),A_vartheta*alpha^2)",exact normalized upper-bound multiplier,multiply by |Lambda|*M1 and the declared Q-history norm
C,history-L2-multiplier,history-history-L2-multiplier-062,L2 history multiplier,21.134890398366476,0.04731512589614803,0.04731512589614803,0.20000000000000001,21.134890398366476,,,,,,1,4,2.6666666666666665,"chi*min(g^(-1),A_vartheta*alpha^2)",exact normalized upper-bound multiplier,multiply by |Lambda|*M1 and the declared Q-history norm
C,history-L2-multiplier,history-history-L2-multiplier-063,L2 history multiplier,23.040929760558445,0.043401026364474404,0.043401026364474404,0.20000000000000001,23.040929760558445,,,,,,1,4,2.6666666666666665,"chi*min(g^(-1),A_vartheta*alpha^2)",exact normalized upper-bound multiplier,multiply by |Lambda|*M1 and the declared Q-history norm
C,history-L2-multiplier,history-history-L2-multiplier-064,L2 history multiplier,25.118864315095795,0.039810717055349734,0.039810717055349734,0.20000000000000001,25.118864315095795,,,,,,1,4,2.6666666666666665,"chi*min(g^(-1),A_vartheta*alpha^2)",exact normalized upper-bound multiplier,multiply by |Lambda|*M1 and the declared Q-history norm
C,history-L2-multiplier,history-history-L2-multiplier-065,L2 history multiplier,27.384196342643612,0.036517412725483769,0.036517412725483769,0.20000000000000001,27.384196342643612,,,,,,1,4,2.6666666666666665,"chi*min(g^(-1),A_vartheta*alpha^2)",exact normalized upper-bound multiplier,multiply by |Lambda|*M1 and the declared Q-history norm
C,history-L2-multiplier,history-history-L2-multiplier-066,L2 history multiplier,29.853826189179603,0.033496543915782759,0.033496543915782759,0.20000000000000001,29.853826189179603,,,,,,1,4,2.6666666666666665,"chi*min(g^(-1),A_vartheta*alpha^2)",exact normalized upper-bound multiplier,multiply by |Lambda|*M1 and the declared Q-history norm
C,history-L2-multiplier,history-history-L2-multiplier-067,L2 history multiplier,32.546178349804599,0.030725573652674455,0.030725573652674455,0.20000000000000001,32.546178349804599,,,,,,1,4,2.6666666666666665,"chi*min(g^(-1),A_vartheta*alpha^2)",exact normalized upper-bound multiplier,multiply by |Lambda|*M1 and the declared Q-history norm
C,history-L2-multiplier,history-history-L2-multiplier-068,L2 history multiplier,35.481338923357534,0.02818382931264455,0.02818382931264455,0.20000000000000001,35.481338923357534,,,,,,1,4,2.6666666666666665,"chi*min(g^(-1),A_vartheta*alpha^2)",exact normalized upper-bound multiplier,multiply by |Lambda|*M1 and the declared Q-history norm
C,history-L2-multiplier,history-history-L2-multiplier-069,L2 history multiplier,38.681205463305211,0.025852348395621911,0.025852348395621911,0.20000000000000001,38.681205463305211,,,,,,1,4,2.6666666666666665,"chi*min(g^(-1),A_vartheta*alpha^2)",exact normalized upper-bound multiplier,multiply by |Lambda|*M1 and the declared Q-history norm
C,history-L2-multiplier,history-history-L2-multiplier-070,L2 history multiplier,42.169650342858226,0.02371373705661655,0.02371373705661655,0.20000000000000001,42.169650342858226,,,,,,1,4,2.6666666666666665,"chi*min(g^(-1),A_vartheta*alpha^2)",exact normalized upper-bound multiplier,multiply by |Lambda|*M1 and the declared Q-history norm
C,history-L2-multiplier,history-history-L2-multiplier-071,L2 history multiplier,45.97269885308723,0.021752040340195219,0.021752040340195219,0.20000000000000001,45.97269885308723,,,,,,1,4,2.6666666666666665,"chi*min(g^(-1),A_vartheta*alpha^2)",exact normalized upper-bound multiplier,multiply by |Lambda|*M1 and the declared Q-history norm
C,history-L2-multiplier,history-history-L2-multiplier-072,L2 history multiplier,50.118723362727252,0.019952623149688788,0.019952623149688788,0.20000000000000001,50.118723362727252,,,,,,1,4,2.6666666666666665,"chi*min(g^(-1),A_vartheta*alpha^2)",exact normalized upper-bound multiplier,multiply by |Lambda|*M1 and the declared Q-history norm
C,history-L2-multiplier,history-history-L2-multiplier-073,L2 history multiplier,54.638654988185401,0.018302061063110567,0.018302061063110567,0.20000000000000001,54.638654988185401,,,,,,1,4,2.6666666666666665,"chi*min(g^(-1),A_vartheta*alpha^2)",exact normalized upper-bound multiplier,multiply by |Lambda|*M1 and the declared Q-history norm
C,history-L2-multiplier,history-history-L2-multiplier-074,L2 history multiplier,59.566214352901035,0.016788040181225605,0.016788040181225605,0.20000000000000001,59.566214352901035,,,,,,1,4,2.6666666666666665,"chi*min(g^(-1),A_vartheta*alpha^2)",exact normalized upper-bound multiplier,multiply by |Lambda|*M1 and the declared Q-history norm
C,history-L2-multiplier,history-history-L2-multiplier-075,L2 history multiplier,64.938163157621133,0.015399265260594919,0.015399265260594919,0.20000000000000001,64.938163157621133,,,,,,1,4,2.6666666666666665,"chi*min(g^(-1),A_vartheta*alpha^2)",exact normalized upper-bound multiplier,multiply by |Lambda|*M1 and the declared Q-history norm
C,history-L2-multiplier,history-history-L2-multiplier-076,L2 history multiplier,70.794578438413808,0.01412537544622754,0.01412537544622754,0.20000000000000001,70.794578438413808,,,,,,1,4,2.6666666666666665,"chi*min(g^(-1),A_vartheta*alpha^2)",exact normalized upper-bound multiplier,multiply by |Lambda|*M1 and the declared Q-history norm
C,history-L2-multiplier,history-history-L2-multiplier-077,L2 history multiplier,77.179151558501275,0.012956866975170189,0.012956866975170189,0.20000000000000001,77.179151558501275,,,,,,1,4,2.6666666666666665,"chi*min(g^(-1),A_vartheta*alpha^2)",exact normalized upper-bound multiplier,multiply by |Lambda|*M1 and the declared Q-history norm
C,history-L2-multiplier,history-history-L2-multiplier-078,L2 history multiplier,84.139514164519468,0.01188502227437019,0.01188502227437019,0.20000000000000001,84.139514164519468,,,,,,1,4,2.6666666666666665,"chi*min(g^(-1),A_vartheta*alpha^2)",exact normalized upper-bound multiplier,multiply by |Lambda|*M1 and the declared Q-history norm
C,history-L2-multiplier,history-history-L2-multiplier-079,L2 history multiplier,91.727593538977942,0.010901844923851279,0.010901844923851279,0.20000000000000001,91.727593538977942,,,,,,1,4,2.6666666666666665,"chi*min(g^(-1),A_vartheta*alpha^2)",exact normalized upper-bound multiplier,multiply by |Lambda|*M1 and the declared Q-history norm
C,history-L2-multiplier,history-history-L2-multiplier-080,L2 history multiplier,100,0.01,0.01,0.20000000000000001,100,,,,,,1,4,2.6666666666666665,"chi*min(g^(-1),A_vartheta*alpha^2)",exact normalized upper-bound multiplier,multiply by |Lambda|*M1 and the declared Q-history norm
C,history-endpoint-multiplier,history-history-endpoint-multiplier-000,endpoint history multiplier,0.10000000000000001,0.32659863237109044,0.32659863237109044,0.20000000000000001,0.10000000000000001,,,,,,1,4,2.6666666666666665,"chi*min((2*g)^(-1/2),sqrt(B_vartheta)*alpha)",exact normalized upper-bound multiplier,multiply by |Lambda|*M1 and the declared Q-history norm
C,history-endpoint-multiplier,history-history-endpoint-multiplier-001,endpoint history multiplier,0.10901844923851275,0.32659863237109044,0.32659863237109044,0.20000000000000001,0.10901844923851275,,,,,,1,4,2.6666666666666665,"chi*min((2*g)^(-1/2),sqrt(B_vartheta)*alpha)",exact normalized upper-bound multiplier,multiply by |Lambda|*M1 and the declared Q-history norm
C,history-endpoint-multiplier,history-history-endpoint-multiplier-002,endpoint history multiplier,0.11885022274370183,0.32659863237109044,0.32659863237109044,0.20000000000000001,0.11885022274370183,,,,,,1,4,2.6666666666666665,"chi*min((2*g)^(-1/2),sqrt(B_vartheta)*alpha)",exact normalized upper-bound multiplier,multiply by |Lambda|*M1 and the declared Q-history norm
C,history-endpoint-multiplier,history-history-endpoint-multiplier-003,endpoint history multiplier,0.12956866975170195,0.32659863237109044,0.32659863237109044,0.20000000000000001,0.12956866975170195,,,,,,1,4,2.6666666666666665,"chi*min((2*g)^(-1/2),sqrt(B_vartheta)*alpha)",exact normalized upper-bound multiplier,multiply by |Lambda|*M1 and the declared Q-history norm
C,history-endpoint-multiplier,history-history-endpoint-multiplier-004,endpoint history multiplier,0.14125375446227545,0.32659863237109044,0.32659863237109044,0.20000000000000001,0.14125375446227545,,,,,,1,4,2.6666666666666665,"chi*min((2*g)^(-1/2),sqrt(B_vartheta)*alpha)",exact normalized upper-bound multiplier,multiply by |Lambda|*M1 and the declared Q-history norm
C,history-endpoint-multiplier,history-history-endpoint-multiplier-005,endpoint history multiplier,0.15399265260594919,0.32659863237109044,0.32659863237109044,0.20000000000000001,0.15399265260594919,,,,,,1,4,2.6666666666666665,"chi*min((2*g)^(-1/2),sqrt(B_vartheta)*alpha)",exact normalized upper-bound multiplier,multiply by |Lambda|*M1 and the declared Q-history norm
C,history-endpoint-multiplier,history-history-endpoint-multiplier-006,endpoint history multiplier,0.16788040181225602,0.32659863237109044,0.32659863237109044,0.20000000000000001,0.16788040181225602,,,,,,1,4,2.6666666666666665,"chi*min((2*g)^(-1/2),sqrt(B_vartheta)*alpha)",exact normalized upper-bound multiplier,multiply by |Lambda|*M1 and the declared Q-history norm
C,history-endpoint-multiplier,history-history-endpoint-multiplier-007,endpoint history multiplier,0.18302061063110558,0.32659863237109044,0.32659863237109044,0.20000000000000001,0.18302061063110558,,,,,,1,4,2.6666666666666665,"chi*min((2*g)^(-1/2),sqrt(B_vartheta)*alpha)",exact normalized upper-bound multiplier,multiply by |Lambda|*M1 and the declared Q-history norm
C,history-endpoint-multiplier,history-history-endpoint-multiplier-008,endpoint history multiplier,0.19952623149688797,0.32659863237109044,0.32659863237109044,0.20000000000000001,0.19952623149688797,,,,,,1,4,2.6666666666666665,"chi*min((2*g)^(-1/2),sqrt(B_vartheta)*alpha)",exact normalized upper-bound multiplier,multiply by |Lambda|*M1 and the declared Q-history norm
C,history-endpoint-multiplier,history-history-endpoint-multiplier-009,endpoint history multiplier,0.21752040340195228,0.32659863237109044,0.32659863237109044,0.20000000000000001,0.21752040340195228,,,,,,1,4,2.6666666666666665,"chi*min((2*g)^(-1/2),sqrt(B_vartheta)*alpha)",exact normalized upper-bound multiplier,multiply by |Lambda|*M1 and the declared Q-history norm
C,history-endpoint-multiplier,history-history-endpoint-multiplier-010,endpoint history multiplier,0.23713737056616552,0.32659863237109044,0.32659863237109044,0.20000000000000001,0.23713737056616552,,,,,,1,4,2.6666666666666665,"chi*min((2*g)^(-1/2),sqrt(B_vartheta)*alpha)",exact normalized upper-bound multiplier,multiply by |Lambda|*M1 and the declared Q-history norm
C,history-endpoint-multiplier,history-history-endpoint-multiplier-011,endpoint history multiplier,0.25852348395621905,0.32659863237109044,0.32659863237109044,0.20000000000000001,0.25852348395621905,,,,,,1,4,2.6666666666666665,"chi*min((2*g)^(-1/2),sqrt(B_vartheta)*alpha)",exact normalized upper-bound multiplier,multiply by |Lambda|*M1 and the declared Q-history norm
