panel,series,q,x,y,unit,formula,evidenceClass,note
A,rescaled target profile,256,1.226,0.17266628897643599,target coefficient times q^2,q^2 gamma_q(r/q^2),exact-response finite evaluation,finite-q exact response tangent
A,rescaled target profile,256,1.228,0.17275286452259467,target coefficient times q^2,q^2 gamma_q(r/q^2),exact-response finite evaluation,finite-q exact response tangent
A,rescaled target profile,256,1.23,0.17283899853839066,target coefficient times q^2,q^2 gamma_q(r/q^2),exact-response finite evaluation,finite-q exact response tangent
A,rescaled target profile,256,1.232,0.17292469326968929,target coefficient times q^2,q^2 gamma_q(r/q^2),exact-response finite evaluation,finite-q exact response tangent
A,rescaled target profile,256,1.234,0.17300995095105204,target coefficient times q^2,q^2 gamma_q(r/q^2),exact-response finite evaluation,finite-q exact response tangent
A,rescaled target profile,256,1.236,0.17309477380579105,target coefficient times q^2,q^2 gamma_q(r/q^2),exact-response finite evaluation,finite-q exact response tangent
A,rescaled target profile,256,1.238,0.17317916404602327,target coefficient times q^2,q^2 gamma_q(r/q^2),exact-response finite evaluation,finite-q exact response tangent
A,rescaled target profile,256,1.24,0.17326312387272444,target coefficient times q^2,q^2 gamma_q(r/q^2),exact-response finite evaluation,finite-q exact response tangent
A,rescaled target profile,256,1.242,0.17334665547578329,target coefficient times q^2,q^2 gamma_q(r/q^2),exact-response finite evaluation,finite-q exact response tangent
A,rescaled target profile,256,1.244,0.17342976103405436,target coefficient times q^2,q^2 gamma_q(r/q^2),exact-response finite evaluation,finite-q exact response tangent
A,rescaled target profile,256,1.246,0.17351244271541244,target coefficient times q^2,q^2 gamma_q(r/q^2),exact-response finite evaluation,finite-q exact response tangent
A,rescaled target profile,256,1.248,0.17359470267680488,target coefficient times q^2,q^2 gamma_q(r/q^2),exact-response finite evaluation,finite-q exact response tangent
A,rescaled target profile,256,1.25,0.17367654306430508,target coefficient times q^2,q^2 gamma_q(r/q^2),exact-response finite evaluation,finite-q exact response tangent
A,limiting target profile,limit,0.050000000000000003,0.010772407912281248,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.052000000000000005,0.010410647985197835,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.054000000000000006,0.010027560265427116,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.056000000000000001,0.0096259306151562363,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.058000000000000003,0.0092083770058634939,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.060000000000000005,0.008777357967047858,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.062,0.0083351806363346354,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.064000000000000001,0.0078840084292777779,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.066000000000000003,0.0074258683463457181,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.068000000000000005,0.0069626579337846439,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.070000000000000007,0.0064961519142926472,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.072000000000000008,0.0060280085027138303,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.07400000000000001,0.005559775421270452,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.076000000000000012,0.0050928956281897225,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.078,0.0046287127729516264,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.080000000000000002,0.0041684763907821054,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.082000000000000003,0.0037133468484407961,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.084000000000000005,0.0032644000528037342,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.086000000000000007,0.002822631933218217,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.087999999999999995,0.0023889627081045417,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.089999999999999997,0.0019642409458053012,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.091999999999999998,0.001549247429222439,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.094,0.0011446988333510266,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.096000000000000002,0.0007512512244009506,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.098000000000000004,0.00036950338880087363,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.10000000000000001,2.7755575615628914e-17,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.10200000000000001,-0.00035676536937601089,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.10400000000000001,-0.00070034738280894127,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.10600000000000001,-0.0010303462157298382,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.10800000000000001,-0.0013464049653551524,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.11,-0.0016482071882528704,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.112,-0.0019354745596607548,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.114,-0.0022079646488529225,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.11600000000000001,-0.0024654688051130302,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.11800000000000001,-0.0027078101491193607,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.12000000000000001,-0.0029348416647896891,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.12200000000000001,-0.0031464443868552683,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.124,-0.003342525679657038,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.126,-0.0035230176028571147,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.128,-0.0036878753599633718,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.13,-0.0038370758257478266,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.13200000000000001,-0.0039706161488245739,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.13400000000000001,-0.0040885124258196459,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.13600000000000001,-0.0041907984437365153,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.13800000000000001,-0.0042775244872696738,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.14000000000000001,-0.0043487562079742026,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.14200000000000002,-0.0044045735523405016,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.14400000000000002,-0.0044450697459573196,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.14600000000000002,-0.0044703503310797865,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.14800000000000002,-0.0044805322550403592,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.15000000000000002,-0.0044757430070615778,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.15200000000000002,-0.0044561198011403569,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.15400000000000003,-0.0044218088027824509,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.156,-0.0043729643974701471,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.158,-0.0043097484988415535,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.16,-0.0042323298946557453,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.16200000000000001,-0.0041408836287076811,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.16400000000000001,-0.0040355904169417922,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.16600000000000001,-0.0039166360960930513,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.16800000000000001,-0.0037842111032656833,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.16999999999999998,-0.0036385099849306768,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.17199999999999999,-0.0034797309338959193,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.17399999999999999,-0.0033080753528697548,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.17599999999999999,-0.003123747443303293,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.17799999999999999,-0.0029269538182588317,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.17999999999999999,-0.0027179031381097118,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.182,-0.0024968057679338462,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.184,-0.0022638734555162077,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.186,-0.0020193190289262697,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.188,-0.0017633561126857711,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.19,-0.0014961988615884714,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.192,-0.0012180617112772518,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.19400000000000001,-0.0009291591447268821,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.19600000000000001,-0.00062970547382151798,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.19800000000000001,-0.00031991463525210539,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.20000000000000001,0,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.20200000000000001,0.00032982580429744002,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.20400000000000001,0.00066935105876456125,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.20600000000000002,0.0010183651071270783,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.20800000000000002,0.0013766584985766828,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.21000000000000002,0.0017440231202400513,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.21200000000000002,0.0021202523197986767,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.21400000000000002,0.0025051410187842682,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.21600000000000003,0.0028984858170464922,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.21800000000000003,0.0033000850888662003,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.22000000000000003,0.0037097390711651468,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.22200000000000003,0.0041272499442418509,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.22400000000000003,0.0045524219054401127,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.22599999999999998,0.0049850612361400648,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.22799999999999998,0.0054249763624397984,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.22999999999999998,0.0058719779098798108,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.23199999999999998,0.006325878752543812,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.23399999999999999,0.006786494056854192,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.23599999999999999,0.0072536413203635186,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.23799999999999999,0.007727140405830224,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.23999999999999999,0.0082068135708506518,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.24199999999999999,0.0086924854933075335,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.24399999999999999,0.0091839832928818088,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.246,0.0096811365488608248,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.248,0.010183777314467402,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.25,0.010691740127919097,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.252,0.011204862020421175,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.254,0.011722982521280623,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.25600000000000001,0.012245943660325609,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.25800000000000001,0.012773589967799953,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.26000000000000001,0.013305768471896545,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.26200000000000001,0.013842328694084083,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.26400000000000001,0.014383122642375151,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.26600000000000001,0.014928004802672118,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.26800000000000002,0.015476832128326262,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.27000000000000002,0.01602946402803257,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.27200000000000002,0.016585762352179984,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.27400000000000002,0.017145591377769748,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.27600000000000002,0.017708817792006587,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.27800000000000002,0.018275310674666229,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.28000000000000003,0.018844941479331745,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.28200000000000003,0.019417584013591727,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.28400000000000003,0.019993114418282665,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.28600000000000003,0.020571411145860308,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.28800000000000003,0.021152354937971796,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.28999999999999998,0.021735828802304707,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.29199999999999998,0.022321717988779521,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.29399999999999998,0.022909909965148717,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.29599999999999999,0.023500294392065885,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.29799999999999999,0.024092763097681102,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.29999999999999999,0.024687210051814734,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.30199999999999999,0.025283531339764631,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.30399999999999999,0.025881625135791286,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.30599999999999999,0.026481391676327376,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.308,0.027082733232955125,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.31,0.027685554085190633,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.312,0.028289760493112381,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.314,0.028895260669870554,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.316,0.029501964754109294,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.318,0.03010978478233417,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.32000000000000001,0.030718634661251631,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.32200000000000001,0.031328430140111746,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.32400000000000001,0.03193908878307547,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.32600000000000001,0.03255052994163346,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.32800000000000001,0.033162674727097052,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.33000000000000002,0.0337754459831833,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.33200000000000002,0.034388768258712288,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.33400000000000002,0.035002567780435867,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.33600000000000002,0.035616772426013577,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.33800000000000002,0.036231311697152213,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.33999999999999997,0.036846116692922537,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.34199999999999997,0.037461120083267047,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.34399999999999997,0.038076256082710591,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.34599999999999997,0.038691460424285673,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.34799999999999998,0.039306670333681903,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.34999999999999998,0.03992182450363041,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.35199999999999998,0.040536863068530188,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.35399999999999998,0.041151727579326003,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.35599999999999998,0.041766360978643169,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.35799999999999998,0.042380707576187865,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.35999999999999999,0.042994713024415987,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.36199999999999999,0.043608324294478612,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.36399999999999999,0.044221489652446322,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.36599999999999999,0.044834158635817634,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.36799999999999999,0.045446282030315033,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.37,0.046057811846970581,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.372,0.046668701299505289,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.374,0.04727890478200264,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.376,0.047888377846879659,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.378,0.048497077183155352,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.38,0.049104960595018343,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.38200000000000001,0.049711986980694234,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.38400000000000001,0.050318116311613093,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.38600000000000001,0.050923309611876244,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.38800000000000001,0.051527528938023676,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.39000000000000001,0.052130737359099816,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.39200000000000002,0.052732898937018519,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.39400000000000002,0.053333978707224894,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.39600000000000002,0.053933942659653761,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.39800000000000002,0.054532757719982561,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.40000000000000002,0.055130391731178646,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.40199999999999997,0.055726813435336475,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.40399999999999997,0.056321992455806408,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.40599999999999997,0.056915899279609078,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.40799999999999997,0.057508505240137536,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.40999999999999998,0.05809978250014039,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.41199999999999998,0.058689704034987439,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.41399999999999998,0.059278243616212228,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.41599999999999998,0.05986537579533166,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.41799999999999998,0.0604510758879373,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.41999999999999998,0.061035319958057693,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.42199999999999999,0.061618084802787854,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.42399999999999999,0.062199347937183042,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.42599999999999999,0.06277908757941475,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.42799999999999999,0.063357282636183926,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.42999999999999999,0.063933912688391409,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.432,0.064508957977059189,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.434,0.065082399389501916,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.436,0.065654218445743984,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
A,limiting target profile,limit,0.438,0.066224397285180009,rescaled target coefficient,Gamma(r),exact-response finite evaluation,q to infinity response limit
