input_charge,minimum_tail_degree,exact,decimal,is_maximum,classification
193,98,3530966348441991069446678398669184885276800573326530170882323938910327349680949745032855315258922414511611723340001938136267297540763532927475216873313521972863268017785365319044842160102571410402582546609626752558718546124356598283114999329823594389881762981617531835680194910078998442483252914208739158505913420318673022369868585143681285689528284125780877885996911487946133397592147081887753395257673131610569398684138244695664543449193742184585518054972676641972918098566411123465518705195581453344708312898811891300726013578460352969077052978756765423828072881867912793584037183/5173982258347331105722008770903528857433944803005991366443611074094041233926993995797523530323871111576976847521636314551707149202531442564585118541477857857363137622929940505605134216502032776819085697806880523233475743519870621039902245804173423647958917010980406629630331830308957998015133325828743625512995887513600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.68244655125080566638,False,all-order fixed-charge column bound
194,97,3455193899610603472241403947276864334867911984566426261972081906638378743181767002943046978953697157271442489463717951494085987736676190267432033288434190797876271458539524640601067138490914807486599863866796969609660694713831452434160246020686479470442195069631382276128223165571525674034794055703446031678173165036612258871126464522158542729966039345002507072298546402117455106624991518922570928725437801042204358547922350929229683148225466579773526277695184669530487117815545308775105680959049459238981466332700795242904185485790147274623266816646225200169789829286403383605015809529/5012057759631548546092128259778101572879818140362620940115124937106252852408903621765051100209169482265344999761686354188194831325625540870622979929785794453314705559305636927368511546757624237004651212312541521715321032110775864037501657245406767513156396716247055514043431563268115807169093624296182885811198131752140800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.68937631314620073653,False,all-order fixed-charge column bound
195,99,34202201987040882392152205550001056484619261421133765661260428836595994145931885837433240941764013698506177309798346452559644840580737422128494346929497945495077190208426794575403189970733783438348206938025397986835958320846100491108788018371536896667100984715551847953532669228386291492119248457699962866450313715292042540033617230608641988032556797767627532384021811846737993211721442068370775037624613394616860442062242429431679752073004090386132939349697212891073923083714341298615436869831056086544397328534842480611036383294558222191737441470020577257241790989985139525358574004867/50112667452848746624234197985822659077235915507946996126914534037930901046798356834182007138850089408673535231255720172103062395984821707718899307451074902068714215017910865353607807504182718038263935176325737588553642704414905931069077864890323014265589524508190614984140986953640329141850731437714783967360533208391221248000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.68250611522968518408,False,all-order fixed-charge column bound
196,98,73238454640440168130344866370864895480014058999904672659980069034823843622031855387309136840403497395096746483964082071198726529507612474751578218068243969181977554001567200844192799252592822678441573372738097598089096159059181950554397685573306831549833094740438031581608274391858143342441241850962884428958689396420823936878340428633691472459551520229212265874118821437453342580011104428906486372601446531238405084126342387520754107177311747455795501754653715393407249192005095213175590436710518811922551492331498830957095211560013130672914399618079609346688775565859226818376279468139/106240506713389052300524454841819368619730541867381140776975830654721614519644947542145439665490386831841575074981778190733981427850373291713278389431359747582442551769082485487541070487373375261385508770093109270948825175192673771595070056435136400533085771512032908688083645526465167197910607147056126072417473944302387200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.68936469625488172586,False,all-order fixed-charge column bound
197,100,185874520177033190351684207646063387561756797137104175819562627656456406430972668244716886749688232234378781079510787459514580055660304110530667280009952992355716076334034374349292121702493138886023621935573092381975756686672554385349494193273189368314290470953625034482268467965746986262394324356005687397137045952683122116591183967464843364412873518884194710932780143221822603414105863698323704997040309712903515168523874473424034424420790989247041029687280449663225435918082816234555622129963171744976613223268984031173613336431779749910864815630019902767148844777135834379237686739/272317897076122581961202355961466710172334177662540911463992528536678725973694026944739486973422406662840949393264861044446275040777863303708320063864280439277752397772809070031255583720641773240036799174181927798972862734957601343439463916442818187050104977215042736200979076388441021894299535519329074284143936001802240000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.68256446665007342034,False,all-order fixed-charge column bound
198,99,24351612088917366349531583346135596067914067822668514179218482191585199765771985978741777483895825538691994693734863568590864357503828114561843907779291392744405860226388130684102560994279917012600637919686698783095017375858512869216149621404804457882744686153678411799369499664897931746175015396092015084577659909079559778418327909636520092104422710704509501578743636658063198305988140558606013290188284266632082250054564605338192178364677395305941158696032111340460495681533338371726376011678827933822945098528924001325699326661099007533361768284923023411316568077908700963862179505111/35325299243430730964184345507802953202326344556152882425221104339739316409396265247512867236221585658906227328792197729671199304154482775700430049786018745460164584461201772883155001021330873218916476764153001463690331658501175463282545087258009239031549067239991016961044001688127272281247985190864241172273307027557580800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.68935331364378782393,False,all-order fixed-charge column bound
199,101,287766860593490934413049057280494694038492568993397783317694956548225693128218285235399853239095836080563556130455387438091213320465821489012146735332467547057292707053052609142184740587103460279809700350612926278162471297118674680768540774742699314502185397838188102020364365590269061463708968127862404783213719241039310533835614445272807582242093219291575536934874656231531233645831677529975661515936447038253213587937886769358002655165081442365776047897186097598286631843781985016932584430660017342335648228503181700297394603431496396113047858600094512106129909372597323824413579863/421561290805481833765432039102229434229365307363541691019573339910303531647586136731792470231200460746283333518893665800965211021793290778508588531813149438215112409880362140794309479123383672741314521959905009139162668545323537070330651255106283005880383748493964002346417007726293669684719450067328556034170727641907200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.68262164214283427288,False,all-order fixed-charge column bound
200,100,476281362474120070961868175698199998669145355862871287547351191413230897551433988033582131759920046746674136214014310560797916497914319942454495469486497106711876959548867290834285552431650504165271832944971328430370193590872394316780920565669620673236488169567723708215936950980368169560333924301108766219603728480726906688789993521635080763590463965427092886310627036756921994940367637874491189698319992197130093989156695678382587256807300486681249286013686825837341073446643710388360074379752254714033881099113830781085875614160144944417658261394978828662126736079548342989283765483/690921564487824763419688102515983818715369121388178018805048543496654555056381813988856217105380162404876771288724189631206033455023585050877453312035654027030022411724199012369926276321215799042455866404744709937456460170350239158557814855499762768956188221877791242254921600374297705237443102775447735660301442624572620800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.68934215829141776144,False,all-order fixed-charge column bound
201,102,273067010005034268722193011231219485790271896072096794580002714245042179948799183083843722209498977105588564686249375555195630230841706102900842643050448046486697407933140592234219549244408900347223237803977550540290241235649568039064912258141170230411777959405905818086533758241836520320793548113241491752492588247841548105854295246240514550099429385388697718962094408715186196921959732686193868352705020731350259538388111002040859796333604690818737247061140007136257095638509658289846558411434531504104632118277297983338593427271436052297701482290848918201336981754992475942783274093399/399994051736756468473835568705913589361118539575915370848244312562146894531035108534790933447577005878359438362074649412371743804254080222336690333613931155392551369269082134905403172813083711479795322804588750647349377134200615285761598839867217446869855142248022879841227426666463453116537998574970333519338706211910451200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.68267767687891711681,False,all-order fixed-charge column bound
202,101,78409839983973689217862734049408358928283929990604625240364267189743287942867858175420886003332496606456602517252878509117876575655188605089464738422081141718886392199247282277986953052950996642107517031819682132960814757677466665137803593744994523501210156751152163019854154799362838082127801094821063499659753734693783224464959150248247195766578362870692195115105002540755047504666722121487753256230763553408872873397422364938767283411810281198245862358576575494516749757787519263247672573467160028992934091581288886053105420311678116915348126312453213327766548119585965207903013833445071/113747698227069986221751087138223582814509406474633965852881183416479035673743432414349304290204496479789256568097912431916601539912511773849772724413430110438848827885971799222721115134684667480338818405768211615045714506677300757446194265623428443727168127346311367596928724846242902949320786598187866032694818451711485542400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.68933122345427388922,False,all-order fixed-charge column bound
203,103,1335089374206588603899104522557114837426979963011538280274436350085697943845502671332583283331634907935614607612206790351185609731327978112438285360815001269167340010607236218914963510718328211341467198866245865308268712698496716518519203976841486219445615458811001090929405265306826107172583691898762802936054567735394970492311141293659654022258881349472682113322983058747080941493982287512720019326823248980520359664519372432452471664367110457818532151407173813813557837301118739866607704219476944569498712931592685666113857901059529297812974892784210565509960626583778205097167774630977/1955508445225011035122998960841770655330969379484525815047542478980297049084585838926071212566633062004101254239903286031842549527410109841533247549850500751982002657631524871296151576296337447076273198830871819087710889997667997894001228243099325538429462198470962971588897248988864532863042361390250502734909025784881479680000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.68273260464132956571,False,all-order fixed-charge column bound
204,102,16955537647067602419158706231946023863350606775414411709038035639265550697066271729937000791431375616294653094872550020091347694874231650665556411917303269308453865771247126701935085463628749767713276422912302559325463261273251311779959102387323188292393649801569398029933878163197017372794236445908185970367943231408004207192848538171779479269614083679658804058146229050011352479985792149110151163170106001110412255459363767335799623286830850614785920586078812744491131021519277088674076827501885876101635966933060935843678942611224652118054070408070615539801762838028492327442619/24597466028944277735924363305263138452299386015038705871436087812373509953874705243892517174484883025841556794083531116451380688313715529358184431590722930218557244827065780833013181673276918231215562529063240722260004088996155348905883188534806128396479516001496788060261610505594308523710664886527938038295607377920000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.6893205026532293056,False,all-order fixed-charge column bound
205,104,9847972534051139067182016441960157075683131654917073964955844187796248876206259646950422426880609503411439964641728208610978867344279611038818099773972971603502888019762682036747425332015308686175378871678496413853020376805537685080600209885482787468452802454757484972906297679417729409138770164763480677644223584577615228116232360419363806370403870038794057764077704085957957660854497100467473431606695382514843842838961104742636152838120905957061229074795574536777722485330452891745612030034695232052675635820947098440499743505441839378442475393033267500351618656179074105199566222481827/14423210097696291876800888845424097317600410532558368529151657396029992848642211193700602487559693881213938448569405589584194181545449821168737918474266419418639037933127821702052792794000541130355911342707924500196594811384074376660308454467784821101586069439473019300260441603583113134121914687027605895901763540486117654528000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.68278645789289860168,False,all-order fixed-charge column bound
206,103,962906007750719316503051158693299518289914858278256040530602770413008397869049725526220648548923045579793919551546688687324420264176757359309942941561898185914511359774579036695698162083763847698383565342040147482444568236031392456838993788628873714249388935513890661823401328057468173086372921002407621267713332344640172028246226609489021403261576005572028929517179167141791211249052788582613519504333958285376530222707225892408590208753788301869217674547407656507520670513743736133541962446969050424586008585310547791742378047998954661629921999720948412242088243560014742426876961/1396912887081045043236161646286283482216374944106038605441300013584518186747257892299627962072019201178953761859791976237149713803824018293515643245662920754960984347962537310142998311090567857611524485813201740122225006672634709636161544219598211983976790979653842712058461759146512873751898745895195955925197762068480000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.68930998966068968148,False,all-order fixed-charge column bound
207,105,14225467165459159604895649362863666662987811120789982636042627587088760220511137603370086387844905097976932161398618867057459243132618713403514391620280525269441005319267354654889330611044052995207786055676714553156142538530432435344771630327224632070122674694206418236116066084702894685838191075698231696460416402591505056147477325019957166144752058479254861611763212447092149209154099856852512295282377496867746768594506167638278530331391612157453492636265958806733041064127247631009824241715646252733170198216321234066048649981768065403112379111491945712372185136907467111813405895921/20832819428290890524386152793249793211067400625619252815290567607983036253237975494085762402440927517407731639726292648374755128937315363344054792544401399952394593509419651096826024471083927917701810813958666916345442490144897409690807128478776248647137471170549894768059383322543425023344890744607706651322162898747470643200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.68283926784009985056,False,all-order fixed-charge column bound
208,104,3494402310121253139982863127005568281038792856832033064867383293276611930146939242194070411773288213432011901426687809803462312134968226773797360809539733075595710510006389927464222207648284640892245138927759062497203210176220673152775824390849243190461718141659628106619059725935787440180102612783044509842755784699519637787457695223165692161616655071671264167795821404904222087623429389545487041175074522848337894969156863221597652820485928736144207416581506816297048156779282796605124145823569328563616057242284938771789982427011497622911394369206759698592287934504460493881544624268129/5069496503732335818760087047304980280140256538294403613698838417633026895446588379260198501786713397204068267713754319061214080045157973554570637626540411017409089979941476506924705491208304791354627302965333504704500157306549612150825176897699403668416912078044798255871891284042863611128205871021837520727508745624695603200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.68929967848849593715,False,all-order fixed-charge column bound
209,106,5424618160860537954783401374076707250149916463130704275748583812436843282142044193584267847947304578533503366733692447616912784332604635018175637425323717056331987369429881815896494727503251317409793091319185930975551791941193535185943635413572549659765070095972688858720959278458531459175335115294985777121799927858087193669539957895140071829114170809681687019266058356596322725538393604842609472581215985653448948977044192922211512930867218599481938678430732386563445500217079602377717964569041005657690550348675964909878898422748770765954972478388296391868045845028877562439172133637/7943606883897620779910785596905702165819636750254187108629341609901981195599161199002167601842016783107962243309805132934291650771296129885197419902898985545763172356870374836221742590559050780226351164169711414748988549247887483360226606815247060082930865357802847804492049043102972045248125839643128866924249454791884800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.682891064493222677,False,all-order fixed-charge column bound
210,105,597194003957044708879797940722518427921026621010494610108742642846813552594813337380804224440834358301108520213506957588480595266291511722588008868257870436259261582376202620595275781150165786155296446867105517795058523712126454247414757864851295773123359610002981820802662861980029495049930817293809295973447795169969925313709884385172142218681777595778967083082051518922816164015154803712042505725188389194101777998931100481868137321571099560689182783501299374808076478362541885328516854200338064952804070630624406519462343898054431447638866178904517044409277977441673741271317910825089/866390608080092952670573421384790262675259248632379307939972303007212489853550736657510512663780286757631591483932948151405659543330487179291034359449724721568268271188574838823778747417961017126075750389437790752331003734926647448057259287138714940126653156403327518843396448731475515324022711957832811257121323212279591731200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.68928956337651969832,False,all-order fixed-charge column bound
211,107,1489504906051380416934784229948032177854834619784560933069256655702592277611017520653782368557873110955482122595014481046170202692392309868104810134515490948596674115887548308530121231670463655283966829681441121215443801103189641704359988546374135060951517061924193139600885884159657209076570364648024544501417665366324482726483307220171687840227761716388261608712036733608768085304532606817761891402726132146337073872289129242475976342950551144243429939618438376909451917923964784716050414746932130591612493877958866441788080360937404387890010752898791935048583769766168093589764684169/2181012699350516288392767680254432755562717353172470972107497262239441207078258089490822618377978916038733626617972190368102152671609780167965252550919757789898284295420451723779742625745400753460464429035911095009495306661677651526147631845732946545673485180285710823311498329659298885146371734071820423358358678300262400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.68294187672311124082,False,all-order fixed-charge column bound
212,106,1934493174593742261451464851923422318991869817719422128831923344023767924454856864650291092192056799052029471332757864571026196219297420679221479831946757011929874199388960393341982701450971559033286049875890898422957925574910565426950454753033514327415226740347386051957769488353132961215628156290738282247037404120135702757932272184067071278854607616466481698180534692625448031629244179826094764787477441234309485460113874492299426321730699494294492661194699374602788500519635320377623512492985440090660359592418072161417229678479847752900416665124240496217118150342174751668582196956783/2806543332706561826743406255307720029713845443414993720152890554159655953588635444468386505609336870875475406232794516506751109119600795554700266748288934605852041122900382687942236401280666316555130316352291871487235759311431553429330708775697702591569507884075244410490061752340918219844291696647282173401159517909989457920000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.68927963878190479097,False,all-order fixed-charge column bound
213,108,177841546439001515615624095580598373118577396960517216747353992334645206101345983245113839947791414899631763062557632517264698098490330453947490015849170461763754966370264146088870043463141694608329154000864408846129691764297036259704276079894007010173494698556752395611563676778648743482717860571092252029983202979771843419622774038143455556835285444813888628079598586642015239060663305722100723423584008432755769588978613144163218847135978356943879738515256688116916758058771443739775121881965203118997165431874833329715690752339358362992631166052662372134500035915151642538801223491407/260386089647503841204229653618932218093954400984396523508249421066829078989039321352602570313629307997647501365617809492245451527960993586321283892456257398204357677828675181614291040738264993938641273370632902678148036341101721079302980722978916911258283711068627711131021887189723801058943950371478276324977270217622159360000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.68299173231470799994,False,all-order fixed-charge column bound
214,107,9071288377875763464170675153164254581303795173627280105367954567642219000221697715999780700196351491898176313229625063987576117874738752501770717077857621554334520081949160809097094274690119012036782084706887457392962254601112929495331471191199098072078527434115098375914679051920620057167170961511643429543044128088502154250381593158366083890719963697784403572017530708615591204075664495651962350804666982761785533801166299173399007394402263752976640716515867752041085504514784077561509602392923380530584608114090021802228403123937120533255303882478687005763828206485099049304835971/13160720330572015068082044483573561685033592022555158350850256091609577146432777680500726807953822376535222662790057567553094337012127842094073960181856331999652256949843076143583444872518325831358036656912573829626334380911305985448797650394719526542438793816423561687581013270161276521941846562686934445522349247692800000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.68926989936891169819,False,all-order fixed-charge column bound
215,109,19746176449015669863998024689673440399223318881502680459733688750859494089805045652909912242157929533857785031227130653743305960183595434284927828687009370826641242053675404178093928811795723926298989900168583227954518471166818670403331680374768698808318349296447160893191001045819128772229851779910054050780126299300016120012306026756139351616375579603179221353274400989470093798950876046203349733003122438304316449349850973693678105578548229868826132657336405919308837424325843531106683632115085841608344436835406622034857129765692704709764649065217830339319039532132262193163510497921/28909225559610314939688166893244357742213124562424944533355142131950360057134057454001646726387674064096223305278786246953275355940798885457721640486245336083011621401521851331429829328910397339780227121966149533780940481250929410663780265100272215329805943032543723158701941537686137686188014825743728902079112961236926464000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.68304065801760760479,False,all-order fixed-charge column bound
216,108,8317499547565840272695972019761221094322741181466297365954214007338349438002589370276130418817947276145685733552146322722080967528472342744019283437082005272507024215729955457869572299474038775820022966573944466778505777647646745714286397900898244592146239191549929073157237204635580524707338619727271005713581164146808579642642713966616101696298671771574485011537903737918094643311766048286732069391626752669023025748744049464187202556235037322321960761951380248047890684136690930583369092339110701395502750211576619128485118788361979096099888345229521401151613821223587406118406059123127/12067282947940909649025857997926058398740189886974966493637327271759323756511401985838132870503127538775290823208116229049141726088645926524589059760845210640342807427358699575622414960346796854870699557219520544899546936589452483652855078637514239490249832846348025314818627037065763146382609545300498981123194628337733468160000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.68926033999932767582,False,all-order fixed-charge column bound
217,110,64535576535613706824904001990237665335247707426485933814451985716722539263287895612323523137986545683228306692433158877663867084680242783594206579838531652118334992927352971246211544962732787093322387633485939986672605475352458092745783082625117351224649496843922350883231817324235279748431740426738243607354649580920459451340472905179076985884340537001076011830246922294082297605671711965027265890175662875314341678231685159631781753046561735701279703034159813596200441836640480879588443438279066220407148257415015653064400665551819686701731140533551605427775848354260983593033732328923/94476132402001813763715551842236876905123316702120102965689037328242130976392403314693712164645991336107995479782297676637579541428753281250198090296942552070992707684044016419227295281781685210128042249313194673759799917935280329885105444936712294203511405186093115681550587473969573686792093379338268636092376791352606720000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.68308867959381336377,False,all-order fixed-charge column bound
218,109,1799046602051242060758304065716233423666207592769666735717008378634380951120145551367116931123140712674988463236598204902837779046613159382375140888927163411407232685270666164555969175511504522510479998030449758100312095009179678470491833710083386703453300084825817679445984998148903679100450641847121059149266143967094623183452707711446046787384507065880312284377480678072724315836314624963947425525603787214253305849868754860795922272863343267656076286967210221110281479909028613305811483873486387774403445892419149468582199241713218154274721723427540637675545167412492647828245048926747/2610147417442533586285651298401571300856228701294894064975503258854881266945276722171176542066116885855432439321041409940533135150651524242017511985824567944342074598788244774099748019403687505641327278193205852618664072031523418031754713935435838253416254683758004641942533177480136836805866232471338492267392830341015142400000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.68925095572340444594,False,all-order fixed-charge column bound
219,111,312606071070330912103625694208595131615968277943937878210244181810303180070457880661924918294518318019870216598648484788867542740303676955641336225716310674633410051074333040558295748390991215286044946395925136380580664997974208783898934269521186226768471410026784427642844744915616464831192327034042451573252125088783200346342790549975823788451334660548643685636627327961402947106586234709265403121778183243169893210231784328131282749983362845391110036232913614479956006913819377749345933305577002270536434872719379575506132246632245298723911911631173160125321586132677393916400549410677/457604565689250654214145038632697467388114184534034069163441087861796792496533037495795270710785832276691830328115094575600500952629098458217007332522275627470988515465690360994973033128136377465434903795787917870768816498842600206584897102236938675035141963528918280327391990633696114703561241344643189487862384438181625856000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.68313582186287646891,False,all-order fixed-charge column bound
220,110,109271252583216107269989285711912787356337221067066316829728575835941082307079352079178279001690631061902282519855148545505469864721864286467836371759819365236592245481754606856632410884542105283740417629808533727847617927204369333445772144493885205765391592874840876987145309934935002968175140622054775562713323675604517886692380695460276559397013402806086129603938068776120702995814974642069288907156262953332272168328808361288319052676348618249613485792173121328340373343410299580069671361361939847218810555861690331697630566775209321016509142257897688903988535574197118143864547339371/158538355936479629718197131136644721907748302624823123003978593873365025087257489711014357001235984724841086607468708987990898967320314710479862707674880276408853904279030494185690197283828282489779086760878716249127421351216143685187130220351149515349247105660124353718370753213021995573359181282810557368844106625665151795200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.68924174177129093888,False,all-order fixed-charge column bound
221,112,175126156477858661158070346836086280595831125694726587041923175511226843355364838181479137329024924095436108660296786561709512345203348792506870911152884788443947335089829325899213603719324735501553478929519894896128010527521285214769733358072390927952506314920473186390475725027701659374793135520857992618897533249793002885375813570216902811539504972752001682599071910215261851716857563230277679544538068760111798821236534221681476650465190866555410174343555699244796469500998097766678513286227613324361297824284478889951977968302982823514460628916472082930048390066690140076840192313227053/256338909108247888330602401533283644886830517623095015374515058153869927185547608454908988933344582210698384139473025567627332780417236052701868175138176289916105995047471638137451017717190673829480488572091252094322906247295639456493589338943398924666325600096956795680113585232463488822362637252506303970337669525641206169600000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.68318210874458251691,False,all-order fixed-charge column bound
222,111,192846359989091187297620140556796547162429479468168585788584230388393793602550140183486268644990498065163264953975751600753507320011022728955765917813830575519107751855370400664988161135826428268874586408877448072529513544023223537041789536656496213284097048353729503084794371763306798344638877051322111961308132317267328733800373920386706025637988420873608322994507788801930096123467613049001023670753712457101668586959877104981411838811126250964667165312533034552289506724908060258417289941663563094797086524814731780385380059406090844414548372406249936063851886620906641143031883099374533/279798625043778418640667918191817151768151395132234165752484903749808527661820088346322137728156620710147430155623440237859042661064152394299920248686043396346479188078067737089475475191907317084434060941246434707756261034448797877944925848273186779945356357715033116598873318562743992786680300673415664839285470220862567219200000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.6892326935449295533,False,all-order fixed-charge column bound
223,113,668167079947556608878475781777431192846557058617490169726676574474439530574720130282473769112379557338801786267678321626697846181950526840213535288967509815579742257321494814818607309635113772905940765894951044879166271851918452724199111085815563826886667712603514683785296553207683522396514820282073234224782868875642904761125201177420810009485765128371577978206964794183499453440659464189181713901838110264998942320956172485500286682041833124122734155169747170603671080320809456777400016005612816615936167606345318456764822016259490471664414418586052722388083572910648159585601689209262849/977956856308526171139084437794421236430134924090114128955968229455944047023077574135780656951571290762403154907370173850299124963727905599863890409631572205316507053933918264590851089456916477762760256120964601232548755206261762912483976508837743066426741220615836271572968899345802307049305544714044263072198475549392492298240000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.68322756329933953534,False,all-order fixed-charge column bound
224,112,7835386463847161380691004029115350284563229781624082411270509859573484139044957797213589733695149402550052292248360961138909759629033424645789176079521004816044736395999518636384184325272149371454143724161478585097948974105186238461590154045392655731151721368544709289064172523646121927006084918892661739515953833833001431824809637538576080595807116311803761315036291020965169290110041521611244648702476594685883456052386363342070483891138973824740001296637004939692153171658256706600301291721790872769156399610077440070038174866147871628607165487055632348037527305787725821413777829303/11368421097323552460728844180373889109519071142879631096309401381571331247284822751655297566919955332856912838370938231553511724650671193460344670898567533754631337936967505321704789618428352399629977166914452528993517443711889400500891094967803519268297767704584266219626501219729846986635668932339057455615046519860756480000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.68922380661038606942,False,all-order fixed-charge column bound
225,114,21885138241039283462056992999621379595425998034240942267661506603775319339584399972089044795771355922565925914200439297249725032302257196628127085915268047690736672718269310310059254485627660125665502237385402771249021001715370643470751046168712149570229989064946183323941855185415210083763523776532548768233915910789681793960342586814268000517465164219330354507105123171947158500261885418435885800981456840764093823446281367748162133927758001774659000854456162011473878785900835804986838125403100743342683462110858167905842231099955816290899819166396669767469771983028957828360437275558558367/32029896712147705786933679576278781786165150449248745387683368349064305123764034573909127931668673750464644697710924059026558418795059550273843719330056536997274352918853777758253144986199105758338059755811757549816667611770756480876302985493851014082521117028702713584682860872859554399913248505360138701700021000906597170413568000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000,0.6832722077664113991,False,all-order fixed-charge column bound
