panel,kind,id,series,x,y,value,parameterXi,parameterLambda,power,formula,status,note
B,exact-lift-up-energy-ratio,lift-1-16-030,"xi=1, Lambda=16",0.75,1.1292529094326416,1.1292529094326416,1,16,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-1-16-031,"xi=1, Lambda=16",0.77500000000000002,1.0863725154607888,1.0863725154607888,1,16,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-1-16-032,"xi=1, Lambda=16",0.80000000000000004,1.043576730091039,1.043576730091039,1,16,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-1-16-033,"xi=1, Lambda=16",0.82499999999999996,1.0010555059977917,1.0010555059977917,1,16,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-1-16-034,"xi=1, Lambda=16",0.84999999999999998,0.95897771422699984,0.95897771422699984,1,16,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-1-16-035,"xi=1, Lambda=16",0.875,0.91749213976258448,0.91749213976258448,1,16,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-1-16-036,"xi=1, Lambda=16",0.90000000000000002,0.87672855617733658,0.87672855617733658,1,16,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-1-16-037,"xi=1, Lambda=16",0.92500000000000004,0.83679885810496113,0.83679885810496113,1,16,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-1-16-038,"xi=1, Lambda=16",0.94999999999999996,0.79779823127585425,0.79779823127585425,1,16,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-1-16-039,"xi=1, Lambda=16",0.97499999999999998,0.75980634143857628,0.75980634143857628,1,16,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-1-16-040,"xi=1, Lambda=16",1,0.72288852542850612,0.72288852542850612,1,16,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-1-16-041,"xi=1, Lambda=16",1.0249999999999999,0.68709696977360823,0.68709696977360823,1,16,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-1-16-042,"xi=1, Lambda=16",1.05,0.65247186441249438,0.65247186441249438,1,16,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-1-16-043,"xi=1, Lambda=16",1.075,0.61904252124423487,0.61904252124423487,1,16,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-1-16-044,"xi=1, Lambda=16",1.1000000000000001,0.58682844926374211,0.58682844926374211,1,16,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-1-16-045,"xi=1, Lambda=16",1.125,0.55584037991566748,0.55584037991566748,1,16,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-1-16-046,"xi=1, Lambda=16",1.1499999999999999,0.52608123799679096,0.52608123799679096,1,16,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-1-16-047,"xi=1, Lambda=16",1.175,0.49754705493933649,0.49754705493933649,1,16,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-1-16-048,"xi=1, Lambda=16",1.2,0.47022782261349688,0.47022782261349688,1,16,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-1-16-049,"xi=1, Lambda=16",1.2250000000000001,0.44410828690232734,0.44410828690232734,1,16,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-1-16-050,"xi=1, Lambda=16",1.25,0.41916868123677614,0.41916868123677614,1,16,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-1-16-051,"xi=1, Lambda=16",1.2749999999999999,0.39538540104693465,0.39538540104693465,1,16,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-1-16-052,"xi=1, Lambda=16",1.3,0.37273162070340599,0.37273162070340599,1,16,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-1-16-053,"xi=1, Lambda=16",1.325,0.35117785500646254,0.35117785500646254,1,16,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-1-16-054,"xi=1, Lambda=16",1.3500000000000001,0.33069246764683846,0.33069246764683846,1,16,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-1-16-055,"xi=1, Lambda=16",1.375,0.31124212932639073,0.31124212932639073,1,16,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-1-16-056,"xi=1, Lambda=16",1.3999999999999999,0.29279222840428959,0.29279222840428959,1,16,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-1-16-057,"xi=1, Lambda=16",1.425,0.2753072370385603,0.2753072370385603,1,16,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-1-16-058,"xi=1, Lambda=16",1.45,0.25875103583602965,0.25875103583602965,1,16,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-1-16-059,"xi=1, Lambda=16",1.4750000000000001,0.24308720001708978,0.24308720001708978,1,16,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-1-16-060,"xi=1, Lambda=16",1.5,0.22827925005491792,0.22827925005491792,1,16,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-1-16-061,"xi=1, Lambda=16",1.5249999999999999,0.21429086967033995,0.21429086967033995,1,16,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-1-16-062,"xi=1, Lambda=16",1.55,0.20108609396076965,0.20108609396076965,1,16,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-1-16-063,"xi=1, Lambda=16",1.575,0.18862947032078847,0.18862947032078847,1,16,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-1-16-064,"xi=1, Lambda=16",1.6000000000000001,0.17688619467828795,0.17688619467828795,1,16,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-1-16-065,"xi=1, Lambda=16",1.625,0.16582222542807229,0.16582222542807229,1,16,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-1-16-066,"xi=1, Lambda=16",1.6499999999999999,0.15540437729807399,0.15540437729807399,1,16,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-1-16-067,"xi=1, Lambda=16",1.675,0.14560039723487159,0.14560039723487159,1,16,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-1-16-068,"xi=1, Lambda=16",1.7,0.13637902424741577,0.13637902424741577,1,16,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-1-16-069,"xi=1, Lambda=16",1.7250000000000001,0.12771003500267836,0.12771003500267836,1,16,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-1-16-070,"xi=1, Lambda=16",1.75,0.11956427682583372,0.11956427682583372,1,16,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-1-16-071,"xi=1, Lambda=16",1.7749999999999999,0.11191368962167519,0.11191368962167519,1,16,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-1-16-072,"xi=1, Lambda=16",1.8,0.1047313181040866,0.1047313181040866,1,16,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-1-16-073,"xi=1, Lambda=16",1.825,0.097991315597101017,0.097991315597101017,1,16,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-1-16-074,"xi=1, Lambda=16",1.8500000000000001,0.091668940554737136,0.091668940554737136,1,16,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-1-16-075,"xi=1, Lambda=16",1.875,0.085740546837606291,0.085740546837606291,1,16,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-1-16-076,"xi=1, Lambda=16",1.8999999999999999,0.080183568682269432,0.080183568682269432,1,16,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-1-16-077,"xi=1, Lambda=16",1.925,0.074976501204447515,0.074976501204447515,1,16,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-1-16-078,"xi=1, Lambda=16",1.95,0.070098877189293113,0.070098877189293113,1,16,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-1-16-079,"xi=1, Lambda=16",1.9750000000000001,0.065531240840811925,0.065531240840811925,1,16,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-1-16-080,"xi=1, Lambda=16",2,0.061255119087919363,0.061255119087919363,1,16,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-1-16-081,"xi=1, Lambda=16",2.0249999999999999,0.057252990976227817,0.057252990976227817,1,16,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-1-16-082,"xi=1, Lambda=16",2.0499999999999998,0.053508255612172456,0.053508255612172456,1,16,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-1-16-083,"xi=1, Lambda=16",2.0750000000000002,0.050005199069156021,0.050005199069156021,1,16,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-1-16-084,"xi=1, Lambda=16",2.1000000000000001,0.046728960613689523,0.046728960613689523,1,16,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-1-16-085,"xi=1, Lambda=16",2.125,0.043665498562680129,0.043665498562680129,1,16,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-1-16-086,"xi=1, Lambda=16",2.1499999999999999,0.040801556040736403,0.040801556040736403,1,16,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-1-16-087,"xi=1, Lambda=16",2.1749999999999998,0.038124626868287992,0.038124626868287992,1,16,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-1-16-088,"xi=1, Lambda=16",2.2000000000000002,0.035622921777137655,0.035622921777137655,1,16,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-1-16-089,"xi=1, Lambda=16",2.2250000000000001,0.033285335119469135,0.033285335119469135,1,16,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-1-16-090,"xi=1, Lambda=16",2.25,0.031101412209030739,0.031101412209030739,1,16,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-1-16-091,"xi=1, Lambda=16",2.2749999999999999,0.029061317408928398,0.029061317408928398,1,16,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-1-16-092,"xi=1, Lambda=16",2.2999999999999998,0.027155803058926602,0.027155803058926602,1,16,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-1-16-093,"xi=1, Lambda=16",2.3250000000000002,0.025376179316130142,0.025376179316130142,1,16,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-1-16-094,"xi=1, Lambda=16",2.3500000000000001,0.023714284966172242,0.023714284966172242,1,16,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-1-16-095,"xi=1, Lambda=16",2.375,0.022162459247351104,0.022162459247351104,1,16,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-1-16-096,"xi=1, Lambda=16",2.3999999999999999,0.020713514717342212,0.020713514717342212,1,16,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-1-16-097,"xi=1, Lambda=16",2.4249999999999998,0.019360711180979401,0.019360711180979401,1,16,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-1-16-098,"xi=1, Lambda=16",2.4500000000000002,0.018097730687979579,0.018097730687979579,1,16,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-1-16-099,"xi=1, Lambda=16",2.4750000000000001,0.016918653601224937,0.016918653601224937,1,16,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-1-16-100,"xi=1, Lambda=16",2.5,0.015817935729171211,0.015817935729171211,1,16,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-1-16-101,"xi=1, Lambda=16",2.5249999999999999,0.01479038650999063,0.01479038650999063,1,16,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-1-16-102,"xi=1, Lambda=16",2.5499999999999998,0.013831148230063064,0.013831148230063064,1,16,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-1-16-103,"xi=1, Lambda=16",2.5750000000000002,0.012935676255291266,0.012935676255291266,1,16,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-1-16-104,"xi=1, Lambda=16",2.6000000000000001,0.012099720250336782,0.012099720250336782,1,16,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-1-16-105,"xi=1, Lambda=16",2.625,0.011319306358161873,0.011319306358161873,1,16,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-1-16-106,"xi=1, Lambda=16",2.6499999999999999,0.010590720310140253,0.010590720310140253,1,16,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-1-16-107,"xi=1, Lambda=16",2.6749999999999998,0.0099104914353906181,0.0099104914353906181,1,16,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-1-16-108,"xi=1, Lambda=16",2.7000000000000002,0.0092753775368273339,0.0092753775368273339,1,16,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-1-16-109,"xi=1, Lambda=16",2.7250000000000001,0.0086823506006527672,0.0086823506006527672,1,16,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-1-16-110,"xi=1, Lambda=16",2.75,0.0081285833055815427,0.0081285833055815427,1,16,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-1-16-111,"xi=1, Lambda=16",2.7749999999999999,0.0076114362979430254,0.0076114362979430254,1,16,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-1-16-112,"xi=1, Lambda=16",2.7999999999999998,0.007128446198909442,0.007128446198909442,1,16,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-1-16-113,"xi=1, Lambda=16",2.8250000000000002,0.006677314310408208,0.006677314310408208,1,16,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-1-16-114,"xi=1, Lambda=16",2.8500000000000001,0.0062558959867626465,0.0062558959867626465,1,16,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-1-16-115,"xi=1, Lambda=16",2.875,0.0058621906397366636,0.0058621906397366636,1,16,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-1-16-116,"xi=1, Lambda=16",2.8999999999999999,0.0054943323454099049,0.0054943323454099049,1,16,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-1-16-117,"xi=1, Lambda=16",2.9249999999999998,0.0051505810221564542,0.0051505810221564542,1,16,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-1-16-118,"xi=1, Lambda=16",2.9500000000000002,0.0048293141499231784,0.0048293141499231784,1,16,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-1-16-119,"xi=1, Lambda=16",2.9750000000000001,0.0045290190019846004,0.0045290190019846004,1,16,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
B,exact-lift-up-energy-ratio,lift-1-16-120,"xi=1, Lambda=16",3,0.0042482853613748364,0.0042482853613748364,1,16,,exp(-2*xi^2*d)*(1+Lambda^2*d^2*(exp(-2*d)+exp(-8*d))/8),exact diagnostic; counterexample when value > 1,closed formula; no PDE discretization
C,exact-normalized-transfer-rate-guide,rate-1-000,standard H^-1 spacetime,0.10000000000000001,0.10000000000000001,0.10000000000000001,,,1,alpha^1,exact rate guide; constants suppressed,analytic proof and sharpness construction elsewhere; no fit
C,exact-normalized-transfer-rate-guide,rate-1-001,standard H^-1 spacetime,0.10592537251772889,0.10592537251772889,0.10592537251772889,,,1,alpha^1,exact rate guide; constants suppressed,analytic proof and sharpness construction elsewhere; no fit
C,exact-normalized-transfer-rate-guide,rate-1-002,standard H^-1 spacetime,0.11220184543019636,0.11220184543019636,0.11220184543019636,,,1,alpha^1,exact rate guide; constants suppressed,analytic proof and sharpness construction elsewhere; no fit
